      IND             SHC     g | h         n         m
      366    1.473954e+02         g        19         3
      367   -3.691310e+02         h        19         3
      368    2.019597e+02         g        19         4
      369   -2.525420e+02         h        19         4
      370    8.816919e-01         g        19         5
      371   -2.110121e+02         h        19         5
      372    6.690171e+01         g        19         6
      373   -4.560014e+02         h        19         6
      374   -2.915780e+02         g        19         7
      375   -3.633915e+02         h        19         7
      376    8.277883e+01         g        19         8
      377   -5.549442e+01         h        19         8
      378   -2.693061e+01         g        19         9
      379   -1.853947e+02         h        19         9
      380    2.062115e+01         g        19        10
      381   -2.712868e+02         h        19        10
      382   -5.552193e+01         g        19        11
      383   -1.249685e+02         h        19        11
      384    6.332880e+01         g        19        12
      385   -1.097657e+02         h        19        12
      386   -2.888994e+01         g        19        13
      387   -7.937453e+01         h        19        13
      388    6.126581e+01         g        19        14
      389   -9.989759e+01         h        19        14
      390   -1.202310e+01         g        19        15
      391   -9.796387e+01         h        19        15
      392    7.857914e+00         g        19        16
      393   -5.043456e+01         h        19        16
      394   -2.437834e+01         g        19        17
      395    9.643237e+00         h        19        17
      396    3.129172e+01         g        19        18
      397    4.523736e+00         h        19        18
      398   -1.823104e+01         g        19        19
      399    4.403914e+01         h        19        19
      400    2.116890e+01         g        20         0
      401    1.131416e+02         g        20         1
      402   -1.395239e+02         h        20         1
      403   -9.875023e+01         g        20         2
      404   -1.372239e+02         h        20         2
      405   -1.469047e+02         g        20         3
      406    3.148484e+01         h        20         3
      407   -9.594853e+01         g        20         4
      408   -2.154885e+01         h        20         4
      409   -4.987776e+01         g        20         5
      410   -8.752140e+01         h        20         5
      411   -2.603507e+02         g        20         6
      412   -7.312321e+01         h        20         6
      413   -3.731938e+02         g        20         7
      414   -4.206000e+01         h        20         7
      415    2.598021e+01         g        20         8
      416    1.314441e+02         h        20         8
      417   -1.221404e+02         g        20         9
      418   -1.716553e+02         h        20         9
      419   -2.065172e+02         g        20        10
      420    1.498927e+00         h        20        10
      421   -6.146729e+01         g        20        11
      422   -4.820857e+01         h        20        11
      423   -7.504594e+01         g        20        12
      424   -5.734722e+01         h        20        12
      425   -8.977957e+01         g        20        13
      426   -2.151294e+01         h        20        13
