      IND             SHC     g | h         n         m
      384    6.609832e+01         g        19        12
      385   -4.853475e+01         h        19        12
      386   -6.383051e+01         g        19        13
      387   -1.886096e+01         h        19        13
      388    2.117010e+01         g        19        14
      389   -1.033531e+01         h        19        14
      390    1.767729e+01         g        19        15
      391   -1.342651e+02         h        19        15
      392   -9.980845e+01         g        19        16
      393   -1.555803e+01         h        19        16
      394   -1.496893e-03         g        19        17
      395    4.039731e-03         h        19        17
      396    1.121013e-04         g        19        18
      397   -5.758722e-03         h        19        18
      398   -4.320486e-03         g        19        19
      399    6.802723e-03         h        19        19
      400    1.274332e+02         g        20         0
      401    6.570965e+01         g        20         1
      402   -1.416081e+02         h        20         1
      403   -9.391562e+01         g        20         2
      404   -4.085723e+01         h        20         2
      405   -3.933658e+01         g        20         3
      406   -3.975980e+01         h        20         3
      407   -1.439466e+02         g        20         4
      408    4.384233e+01         h        20         4
      409   -9.429653e+00         g        20         5
      410   -4.057984e+01         h        20         5
      411   -2.187229e+02         g        20         6
      412   -4.123722e+00         h        20         6
      413   -2.873043e+02         g        20         7
      414   -5.399841e+01         h        20         7
      415    3.774426e+01         g        20         8
      416    1.773778e+02         h        20         8
      417   -9.280421e+01         g        20         9
      418   -1.266969e+02         h        20         9
      419   -1.323060e+02         g        20        10
      420   -9.070585e+00         h        20        10
      421   -6.217163e+01         g        20        11
      422   -8.945468e+01         h        20        11
      423   -6.821669e+01         g        20        12
      424   -2.520767e+01         h        20        12
      425   -5.891216e+01         g        20        13
      426    7.662360e+00         h        20        13
      427   -5.492599e+01         g        20        14
      428   -8.194706e+00         h        20        14
      429    4.867370e+01         g        20        15
      430   -5.065357e+01         h        20        15
      431   -1.087687e+02         g        20        16
      432   -6.189703e+01         h        20        16
      433   -2.487872e-03         g        20        17
      434   -2.822862e-04         h        20        17
      435    4.254151e-03         g        20        18
      436    2.175042e-05         h        20        18
      437   -3.418278e-03         g        20        19
      438   -1.859369e-04         h        20        19
      439    4.113292e-03         g        20        20
      440    2.610711e-03         h        20        20
      441    5.895819e+01         g        21         0
      442   -1.037436e+02         g        21         1
      443   -1.148994e+02         h        21         1
      444   -6.040720e+01         g        21         2
      445    1.401682e+02         h        21         2
      446   -7.985946e+01         g        21         3
      447    1.579051e+02         h        21         3
      448   -3.292902e+01         g        21         4
      449    9.968860e+01         h        21         4
      450    1.083640e+02         g        21         5
      451    2.370317e+01         h        21         5
      452   -1.594684e+02         g        21         6
      453    1.171902e+02         h        21         6
      454    7.235417e+00         g        21         7
      455    1.088334e+02         h        21         7
      456    5.626510e+01         g        21         8
      457    9.932945e+01         h        21         8
      458    3.162819e+01         g        21         9
      459   -1.489981e+01         h        21         9
      460   -1.099418e+02         g        21        10
      461    5.946171e+01         h        21        10
      462    2.630132e+01         g        21        11
      463    2.524220e+01         h        21        11
      464   -4.532778e+01         g        21        12
      465   -4.390396e+01         h        21        12
      466   -2.742074e+01         g        21        13
      467    5.036197e+01         h        21        13
      468   -5.030099e+00         g        21        14
      469   -1.679887e+01         h        21        14
      470    1.303431e+01         g        21        15
      471    3.343932e+01         h        21        15
      472   -6.610842e+01         g        21        16
      473   -6.567038e+01         h        21        16
      474   -6.069625e-04         g        21        17
      475   -1.168170e-03         h        21        17
      476    1.442001e-03         g        21        18
      477    2.174327e-03         h        21        18
      478   -2.787986e-04         g        21        19
      479   -1.833553e-03         h        21        19
      480    7.420505e-05         g        21        20
      481    1.885510e-03         h        21        20
      482    8.496095e-04         g        21        21
      483   -1.655634e-03         h        21        21
      484   -3.056119e+01         g        22         0
      485   -9.054289e+01         g        22         1
      486   -2.004265e+00         h        22         1
      487    1.946221e+01         g        22         2
      488    9.883606e+01         h        22         2
      489    3.735032e+00         g        22         3
      490    8.140769e+01         h        22         3
      491    5.818100e+01         g        22         4
      492   -9.172447e+00         h        22         4
      493    5.831394e+01         g        22         5
      494   -1.388921e+01         h        22         5
      495   -6.513365e+00         g        22         6
      496    3.633603e+01         h        22         6
      497    1.043606e+02         g        22         7
      498    7.296067e+01         h        22         7
      499    4.758388e+01         g        22         8
      500   -5.240412e+01         h        22         8
      501    3.114823e+01         g        22         9
      502    8.438764e+00         h        22         9
      503    9.377219e-01         g        22        10
      504    2.748053e+01         h        22        10
      505    1.592986e+01         g        22        11
      506    1.888166e+01         h        22        11
      507    1.130748e+01         g        22        12
      508   -5.052812e+01         h        22        12
      509   -1.961834e+01         g        22        13
      510    2.678082e+01         h        22        13
      511    4.575826e+01         g        22        14
      512   -1.510088e+01         h        22        14
      513   -1.334072e+01         g        22        15
      514    3.478061e+01         h        22        15
      515   -3.652019e+01         g        22        16
      516   -6.228671e+01         h        22        16
      517    3.488834e-04         g        22        17
      518   -5.121985e-04         h        22        17
      519   -4.406801e-04         g        22        18
      520    1.173101e-03         h        22        18
      521    5.366707e-04         g        22        19
      522   -6.702601e-04         h        22        19
      523   -8.273917e-04         g        22        20
      524    7.693512e-05         h        22        20
      525    5.829022e-04         g        22        21
      526   -5.117972e-05         h        22        21
      527   -6.787798e-04         g        22        22
      528   -4.232766e-04         h        22        22
      529   -4.666340e+01         g        23         0
      530   -1.838403e+01         g        23         1
      531    3.030950e+01         h        23         1
      532    2.446064e+01         g        23         2
      533   -6.978271e+00         h        23         2
      534    3.193922e+01         g        23         3
      535   -2.878149e+01         h        23         3
      536    1.141070e+01         g        23         4
      537   -4.965238e+01         h        23         4
      538   -4.101135e+01         g        23         5
      539   -3.044469e+01         h        23         5
      540    4.670029e+01         g        23         6
      541   -9.234075e+00         h        23         6
      542    3.608352e+01         g        23         7
      543   -1.459805e+00         h        23         7
      544   -1.578879e+01         g        23         8
      545   -5.427195e+01         h        23         8
      546   -1.898039e+01         g        23         9
      547   -1.480683e+01         h        23         9
      548    2.982261e+01         g        23        10
      549    1.766414e+01         h        23        10
      550   -2.680965e+01         g        23        11
      551   -2.488735e+01         h        23        11
      552    1.195844e+01         g        23        12
      553   -2.649007e+00         h        23        12
      554   -1.075428e+01         g        23        13
      555   -1.010551e+01         h        23        13
      556    3.969315e+01         g        23        14
      557   -2.087998e+00         h        23        14
      558   -1.458612e+01         g        23        15
      559    1.345747e+01         h        23        15
      560   -1.328086e+01         g        23        16
      561   -4.134394e+01         h        23        16
      562    1.906665e-04         g        23        17
      563    3.565959e-05         h        23        17
      564   -5.464837e-04         g        23        18
      565    3.101773e-04         h        23        18
      566    1.449165e-04         g        23        19
      567   -2.103464e-05         h        23        19
      568   -2.820646e-04         g        23        20
      569   -1.328364e-04         h        23        20
      570   -9.338739e-05         g        23        21
      571    3.304605e-04         h        23        21
      572    1.258774e-05         g        23        22
      573   -2.010789e-04         h        23        22
      574   -1.654020e-04         g        23        23
      575    2.622984e-04         h        23        23
      576   -2.978386e+00         g        24         0
      577    2.138272e+01         g        24         1
      578    1.382415e+01         h        24         1
      579    1.361736e+00         g        24         2
      580   -4.067455e+01         h        24         2
      581    1.138660e+00         g        24         3
      582   -3.437316e+01         h        24         3
      583   -3.213651e+01         g        24         4
      584   -6.188790e+00         h        24         4
      585   -4.105375e+01         g        24         5
      586   -4.686957e-01         h        24         5
      587    2.857922e+01         g        24         6
      588   -1.360519e+00         h        24         6
      589   -4.158961e+00         g        24         7
      590   -1.606887e+01         h        24         7
      591   -4.619312e+01         g        24         8
      592    1.672620e+00         h        24         8
      593   -1.308425e+01         g        24         9
      594   -9.141930e+00         h        24         9
      595    4.957294e+00         g        24        10
      596    1.481510e+01         h        24        10
      597   -1.926808e+01         g        24        11
      598   -1.944063e+01         h        24        11
      599   -9.895343e+00         g        24        12
      600    2.848450e+01         h        24        12
      601    7.317254e+00         g        24        13
      602   -2.135988e+01         h        24        13
      603    1.306294e+01         g        24        14
      604    6.425174e+00         h        24        14
      605   -5.337227e+00         g        24        15
      606    9.531255e-01         h        24        15
      607    1.358433e+00         g        24        16
      608   -1.524719e+01         h        24        16
      609    2.353694e-05         g        24        17
      610    2.587766e-04         h        24        17
      611   -1.404700e-04         g        24        18
      612    2.539924e-05         h        24        18
      613    4.324493e-05         g        24        19
      614   -6.139612e-06         h        24        19
      615   -8.434175e-06         g        24        20
      616    1.813729e-04         h        24        20
      617   -1.062100e-04         g        24        21
      618    6.947401e-05         h        24        21
      619    1.385858e-04         g        24        22
      620    6.074182e-05         h        24        22
      621   -6.531861e-05         g        24        23
      622    9.721109e-06         h        24        23
      623    1.259684e-04         g        24        24
      624    7.004769e-05         h        24        24
      625    2.329410e+01         g        25         0
      626    2.058694e+01         g        25         1
      627   -1.488957e+00         h        25         1
      628   -6.852743e+00         g        25         2
      629   -1.918928e+01         h        25         2
      630   -1.793754e+01         g        25         3
      631   -1.975325e+00         h        25         3
      632   -1.360633e+01         g        25         4
      633    1.976847e+01         h        25         4
      634    3.560873e+00         g        25         5
      635    1.627125e+01         h        25         5
      636    8.360091e+00         g        25         6
      637   -2.811058e-02         h        25         6
      638   -9.617446e-01         g        25         7
      639   -3.612458e+00         h        25         7
      640   -2.085940e+01         g        25         8
      641    1.260599e+01         h        25         8
      642    1.050948e+01         g        25         9
      643    7.339052e+00         h        25         9
      644   -5.974451e+00         g        25        10
      645   -3.187670e+00         h        25        10
      646    4.378490e+00         g        25        11
      647    6.068064e+00         h        25        11
      648   -1.257174e+01         g        25        12
      649    1.265315e+01         h        25        12
      650    1.244991e+01         g        25        13
      651   -1.004200e+01         h        25        13
      652   -4.142925e+00         g        25        14
      653    2.449719e+00         h        25        14
      654    3.371741e+00         g        25        15
