      IND             SHC     g | h         n         m
      179    3.285337e+02         h        13         5
      180    1.469002e+02         g        13         6
      181    1.007139e+03         h        13         6
      182   -7.257552e+02         g        13         7
      183    1.073707e+03         h        13         7
      184    1.085294e+03         g        13         8
      185    3.936008e+02         h        13         8
      186   -6.350884e+02         g        13         9
      187   -1.564773e+02         h        13         9
      188   -8.291425e+01         g        13        10
      189    1.113781e+03         h        13        10
      190   -2.834572e+02         g        13        11
      191    5.000725e+02         h        13        11
      192   -7.808865e+01         g        13        12
      193    5.124902e+02         h        13        12
      194   -3.340808e+02         g        13        13
      195    1.961174e+01         h        13        13
      196    1.106764e+02         g        14         0
      197   -1.783877e+03         g        14         1
      198    8.500200e+00         h        14         1
      199    9.660369e+02         g        14         2
      200   -2.523186e+02         h        14         2
      201   -1.048792e+03         g        14         3
      202    3.576867e+02         h        14         3
      203   -1.292307e+02         g        14         4
      204    1.485540e+03         h        14         4
      205    1.307469e+03         g        14         5
      206   -9.890652e+02         h        14         5
      207    4.577487e+01         g        14         6
      208    8.131748e+02         h        14         6
      209    6.450145e+02         g        14         7
      210    1.196269e+02         h        14         7
      211    7.020338e+02         g        14         8
      212   -2.343184e+02         h        14         8
      213    2.613875e+02         g        14         9
      214   -4.071550e+02         h        14         9
      215    3.699196e+02         g        14        10
      216    4.879598e+02         h        14        10
      217    3.881902e+02         g        14        11
      218    2.610454e+02         h        14        11
      219    2.955826e+02         g        14        12
      220    3.144423e+02         h        14        12
      221    2.963294e+02         g        14        13
      222    1.030854e+02         h        14        13
      223   -5.951835e+01         g        14        14
      224    1.869279e+02         h        14        14
      225    1.330387e+02         g        15         0
      226   -1.523010e+03         g        15         1
      227   -1.449287e+03         h        15         1
      228   -3.397403e+02         g        15         2
      229   -6.240731e+02         h        15         2
      230   -4.443643e+02         g        15         3
      231    6.109328e+02         h        15         3
      232   -6.027431e+02         g        15         4
      233   -1.666828e+02         h        15         4
      234    2.518870e+02         g        15         5
      235   -7.574917e+02         h        15         5
      236   -5.804060e+02         g        15         6
      237    1.752412e+02         h        15         6
      238    3.733940e+02         g        15         7
      239   -1.577367e+02         h        15         7
      240   -3.420776e+02         g        15         8
      241   -6.814497e+02         h        15         8
      242   -1.854391e+02         g        15         9
      243   -2.868717e+02         h        15         9
      244    2.025211e+02         g        15        10
      245   -1.391053e+02         h        15        10
      246   -1.085156e+01         g        15        11
      247   -1.070968e+02         h        15        11
      248    2.282575e+02         g        15        12
      249   -4.587014e+01         h        15        12
      250    1.331943e+02         g        15        13
      251   -1.730829e+02         h        15        13
      252    1.204061e+02         g        15        14
      253   -1.687902e+02         h        15        14
      254    8.811184e+01         g        15        15
      255    7.409171e+01         h        15        15
      256   -6.446217e+02         g        16         0
      257   -7.041782e+02         g        16         1
      258   -9.180518e+02         h        16         1
      259   -6.860659e+02         g        16         2
      260   -3.985874e+02         h        16         2
      261   -2.956682e+02         g        16         3
      262    6.550280e+02         h        16         3
      263   -4.304812e+02         g        16         4
      264   -3.116328e+02         h        16         4
      265   -7.705479e+02         g        16         5
      266    2.116067e+02         h        16         5
      267   -2.970434e+02         g        16         6
      268    3.986520e+02         h        16         6
      269    5.480595e+01         g        16         7
      270    1.424161e+02         h        16         7
      271   -7.213287e+02         g        16         8
      272   -1.884772e+01         h        16         8
      273   -3.809560e+02         g        16         9
      274    2.776192e+02         h        16         9
      275    2.821352e+01         g        16        10
      276    1.150832e+02         h        16        10
      277   -2.815569e+02         g        16        11
      278   -3.693798e+01         h        16        11
      279   -6.671679e+01         g        16        12
      280    2.277900e+02         h        16        12
      281   -8.892473e+01         g        16        13
      282   -1.813466e+02         h        16        13
      283   -7.086421e+01         g        16        14
      284   -7.746533e+01         h        16        14
      285   -8.501471e+01         g        16        15
      286   -1.254734e+02         h        16        15
      287    7.808658e+01         g        16        16
      288   -2.783181e+01         h        16        16
      289   -9.775615e+02         g        17         0
      290    2.446013e+02         g        17         1
      291    1.963243e+02         h        17         1
      292   -8.946793e+01         g        17         2
      293   -5.702704e+01         h        17         2
      294    1.051986e+02         g        17         3
      295    2.438121e+02         h        17         3
      296    1.756521e+02         g        17         4
      297    5.633141e+01         h        17         4
      298   -4.127515e+02         g        17         5
      299    4.850413e+02         h        17         5
      300    4.333602e+02         g        17         6
      301    3.146456e+02         h        17         6
      302    3.201040e+02         g        17         7
      303    9.456665e+01         h        17         7
      304   -3.252112e+02         g        17         8
      305    3.362322e+02         h        17         8
      306    1.428860e+02         g        17         9
      307    4.866271e+02         h        17         9
      308    1.916406e+02         g        17        10
      309    1.517556e+02         h        17        10
      310    4.392625e+01         g        17        11
      311    1.279376e+02         h        17        11
      312   -3.111740e+01         g        17        12
      313    3.409875e+02         h        17        12
      314    7.538310e+01         g        17        13
      315    4.957584e+01         h        17        13
      316   -1.104785e+02         g        17        14
      317    4.979703e+01         h        17        14
      318   -4.358992e+01         g        17        15
      319   -1.166754e+01         h        17        15
      320   -8.970213e+01         g        17        16
      321    3.642555e+01         h        17        16
      322    1.517855e+00         g        17        17
      323   -7.007894e+01         h        17        17
      324   -2.331538e+02         g        18         0
      325    7.555674e+02         g        18         1
      326    5.322105e+02         h        18         1
      327    2.923836e+02         g        18         2
      328   -9.480030e+01         h        18         2
      329    3.874222e+02         g        18         3
      330   -3.482967e+02         h        18         3
      331    4.065419e+02         g        18         4
      332   -1.258826e+02         h        18         4
      333    7.075111e+01         g        18         5
      334    5.712427e+01         h        18         5
      335    5.337172e+02         g        18         6
      336   -3.016393e+02         h        18         6
      337    2.139605e+02         g        18         7
      338   -2.821356e+02         h        18         7
      339    2.219093e+01         g        18         8
      340    4.793610e+01         h        18         8
      341    3.206577e+02         g        18         9
      342    1.364819e+02         h        18         9
      343    2.520161e+02         g        18        10
      344   -2.227248e+02         h        18        10
      345    1.650202e+02         g        18        11
      346   -9.137492e+00         h        18        11
      347    1.318953e+02         g        18        12
      348    4.599196e+01         h        18        12
      349    1.407487e+02         g        18        13
      350    5.139147e+01         h        18        13
      351    5.000423e+01         g        18        14
      352   -4.204011e+01         h        18        14
      353    1.698913e+01         g        18        15
      354    2.053703e+01         h        18        15
      355   -1.233737e+01         g        18        16
      356    1.588000e+01         h        18        16
      357    9.800075e+00         g        18        17
      358    5.601333e+01         h        18        17
      359   -5.643281e+01         g        18        18
      360   -1.605650e+01         h        18        18
      361    3.952126e+02         g        19         0
      362    5.611770e+02         g        19         1
      363    1.542772e+02         h        19         1
      364    9.805741e+01         g        19         2
      365   -1.958273e+02         h        19         2
      366    1.799713e+02         g        19         3
      367   -4.877372e+02         h        19         3
      368    1.113155e+02         g        19         4
      369   -2.406643e+02         h        19         4
      370   -2.304183e+00         g        19         5
      371   -2.127273e+02         h        19         5
      372    3.671929e+01         g        19         6
      373   -4.677523e+02         h        19         6
      374   -2.595960e+02         g        19         7
      375   -3.239717e+02         h        19         7
      376    9.249671e+00         g        19         8
      377   -3.933354e+01         h        19         8
      378    2.055720e+01         g        19         9
      379   -1.564570e+02         h        19         9
      380   -2.122272e+01         g        19        10
      381   -2.774524e+02         h        19        10
      382   -4.131516e+01         g        19        11
      383   -1.433663e+02         h        19        11
      384    4.714624e+01         g        19        12
      385   -1.095033e+02         h        19        12
      386   -2.044966e+01         g        19        13
      387   -6.554074e+01         h        19        13
      388    4.510531e+01         g        19        14
      389   -8.207492e+01         h        19        14
      390   -3.133686e+01         g        19        15
      391   -9.129630e+01         h        19        15
      392    1.917233e+01         g        19        16
      393   -1.269989e+01         h        19        16
      394    4.057129e+00         g        19        17
      395    7.605361e+00         h        19        17
      396    3.463298e+01         g        19        18
      397    5.215390e+00         h        19        18
      398   -2.048250e+01         g        19        19
      399    4.043343e+01         h        19        19
      400    3.156937e+02         g        20         0
      401    8.518417e+01         g        20         1
      402   -1.289124e+02         h        20         1
      403   -1.169267e+02         g        20         2
      404   -4.323614e+01         h        20         2
      405   -8.954937e+01         g        20         3
      406   -9.282709e+01         h        20         3
      407   -1.310503e+02         g        20         4
      408    2.438854e+01         h        20         4
      409   -4.062603e+01         g        20         5
      410   -5.732313e+01         h        20         5
      411   -2.646588e+02         g        20         6
      412   -9.040774e+01         h        20         6
      413   -3.334277e+02         g        20         7
      414    2.165640e+01         h        20         7
      415    1.241225e+01         g        20         8
      416    1.475912e+02         h        20         8
      417   -9.568735e+01         g        20         9
      418   -8.947206e+01         h        20         9
      419   -2.155567e+02         g        20        10
      420    7.390554e-01         h        20        10
      421   -8.920335e+01         g        20        11
      422   -1.903440e+01         h        20        11
      423   -7.975959e+01         g        20        12
      424   -2.025808e+01         h        20        12
      425   -8.839698e+01         g        20        13
      426   -9.798574e+00         h        20        13
      427   -5.325989e+01         g        20        14
      428    6.193889e+00         h        20        14
      429   -5.831931e+01         g        20        15
      430   -7.875570e+01         h        20        15
      431   -5.550180e+01         g        20        16
      432    2.504474e+00         h        20        16
      433   -3.398270e+00         g        20        17
      434   -2.054023e+01         h        20        17
      435    9.750360e+00         g        20        18
      436    7.949692e+00         h        20        18
      437    9.341946e+00         g        20        19
      438   -2.029142e+01         h        20        19
      439    2.862907e+01         g        20        20
      440    2.083621e+01         h        20        20
      441    6.809191e+01         g        21         0
      442   -1.778967e+02         g        21         1
      443   -1.266150e+02         h        21         1
      444   -4.068255e+01         g        21         2
      445    1.484535e+02         h        21         2
      446   -7.650795e+01         g        21         3
      447    2.365671e+02         h        21         3
      448   -4.324622e+01         g        21         4
      449    1.557647e+02         h        21         4
      450    1.446588e+02         g        21         5
      451    8.718566e+01         h        21         5
      452   -1.300075e+02         g        21         6
      453    1.524877e+02         h        21         6
      454   -2.271136e+01         g        21         7
      455    2.107260e+02         h        21         7
      456    1.563496e+02         g        21         8
      457    1.172449e+02         h        21         8
      458    3.170235e+01         g        21         9
      459    7.506950e+00         h        21         9
      460   -1.016350e+02         g        21        10
      461    1.183905e+02         h        21        10
      462    4.377836e+01         g        21        11
      463    9.411207e+01         h        21        11
      464   -1.585292e+01         g        21        12
      465    1.135902e+01         h        21        12
      466   -9.030789e+00         g        21        13
      467    7.848372e+01         h        21        13
      468   -2.196499e+01         g        21        14
      469    4.766478e+01         h        21        14
      470   -1.614125e+01         g        21        15
      471    1.098355e+01         h        21        15
      472   -5.176211e+01         g        21        16
      473    1.489959e+01         h        21        16
      474   -5.262506e-01         g        21        17
      475    2.253588e+01         h        21        17
      476   -1.053226e+01         g        21        18
      477    8.324404e+00         h        21        18
      478    8.949204e+00         g        21        19
      479   -6.860350e+00         h        21        19
      480   -9.632719e+00         g        21        20
      481   -8.187638e+00         h        21        20
      482    1.841477e+01         g        21        21
      483   -1.926072e+01         h        21        21
      484   -1.665944e+01         g        22         0
      485   -1.791053e+02         g        22         1
      486   -1.006278e+02         h        22         1
      487    6.810796e+01         g        22         2
      488    1.489766e+02         h        22         2
      489    2.545588e+01         g        22         3
      490    1.685614e+02         h        22         3
      491    6.264480e+01         g        22         4
      492    7.556618e+00         h        22         4
      493    1.641133e+02         g        22         5
      494    1.278913e+01         h        22         5
      495    3.667436e+01         g        22         6
      496    8.215670e+01         h        22         6
      497    1.388081e+02         g        22         7
      498    7.910565e+01         h        22         7
      499    1.622471e+02         g        22         8
      500   -9.481325e+01         h        22         8
      501    4.762289e+01         g        22         9
      502   -4.590237e+01         h        22         9
      503    3.952944e+01         g        22        10
      504    2.970899e+01         h        22        10
      505    6.903881e+01         g        22        11
      506    1.606619e+01         h        22        11
      507    5.801926e+01         g        22        12
      508   -5.204510e+01         h        22        12
      509    2.995018e+01         g        22        13
      510    2.639796e+01         h        22        13
      511    4.101019e+01         g        22        14
      512    3.051793e+00         h        22        14
      513    1.170220e+01         g        22        15
      514    1.351930e+01         h        22        15
      515    5.254458e+00         g        22        16
      516   -2.662307e+00         h        22        16
      517    5.751523e+00         g        22        17
      518    2.129634e+01         h        22        17
      519    1.405349e+01         g        22        18
      520    1.158524e+01         h        22        18
      521    5.075362e+00         g        22        19
      522    8.931664e+00         h        22        19
      523   -4.735200e+00         g        22        20
      524   -6.064726e+00         h        22        20
      525   -6.106471e+00         g        22        21
      526    3.432110e+00         h        22        21
      527   -1.260904e+01         g        22        22
      528   -1.387401e+01         h        22        22
      529   -5.553359e+01         g        23         0
      530   -8.841983e+01         g        23         1
      531   -6.577927e+01         h        23         1
      532    1.804873e+01         g        23         2
      533    4.879942e+01         h        23         2
      534    1.860348e+01         g        23         3
      535   -1.233487e+01         h        23         3
      536   -6.199952e+00         g        23         4
      537   -7.674894e+01         h        23         4
      538   -1.982753e+01         g        23         5
      539   -4.973504e+01         h        23         5
      540    2.319921e+01         g        23         6
      541    4.224501e+00         h        23         6
      542    5.667288e+01         g        23         7
      543   -4.773633e+01         h        23         7
      544   -1.484636e+01         g        23         8
      545   -1.422123e+02         h        23         8
      546   -5.376835e+01         g        23         9
      547   -6.024714e+01         h        23         9
      548    2.381827e+01         g        23        10
      549   -8.526792e+00         h        23        10
      550   -2.016069e+01         g        23        11
      551   -6.064359e+01         h        23        11
      552    1.800804e+00         g        23        12
      553   -4.718533e+01         h        23        12
      554   -6.168142e+00         g        23        13
      555   -4.054039e+01         h        23        13
      556    1.053893e+01         g        23        14
      557   -2.079484e+01         h        23        14
      558   -6.476637e+00         g        23        15
      559   -1.489211e+01         h        23        15
      560    8.407016e+00         g        23        16
      561   -1.684715e+01         h        23        16
      562   -8.036902e-01         g        23        17
      563   -1.039233e+01         h        23        17
      564    1.590562e+01         g        23        18
      565    4.954823e+00         h        23        18
      566    1.130315e+01         g        23        19
      567   -1.844648e+00         h        23        19
      568    5.711028e+00         g        23        20
      569    8.520225e-01         h        23        20
      570   -4.772911e+00         g        23        21
      571    2.830830e+00         h        23        21
      572    1.827101e-01         g        23        22
      573    5.143828e+00         h        23        22
      574   -1.098048e+01         g        23        23
      575    7.476466e+00         h        23        23
      576   -7.259339e+01         g        24         0
      577    1.154775e+00         g        24         1
      578    4.778771e+01         h        24         1
      579   -5.023912e+01         g        24         2
      580   -1.392632e+01         h        24         2
      581   -2.038899e+01         g        24         3
      582   -4.307205e+01         h        24         3
      583   -7.024645e+01         g        24         4
      584    1.911168e+00         h        24         4
      585   -1.070292e+02         g        24         5
      586    9.315348e+00         h        24         5
      587   -7.639803e+00         g        24         6
      588    2.520282e+01         h        24         6
      589   -1.180336e+01         g        24         7
      590   -1.546793e+01         h        24         7
      591   -1.166451e+02         g        24         8
      592   -1.992555e+01         h        24         8
      593   -6.359279e+01         g        24         9
      594    3.052008e+01         h        24         9
      595   -8.674183e+00         g        24        10
      596    3.222630e+01         h        24        10
      597   -4.735728e+01         g        24        11
      598   -1.504281e+01         h        24        11
      599   -4.957138e+01         g        24        12
      600    2.438899e+01         h        24        12
      601   -1.595481e+01         g        24        13
      602   -1.456607e+01         h        24        13
      603   -2.880083e+01         g        24        14
      604    5.040588e+00         h        24        14
      605   -1.708938e+01         g        24        15
      606    7.902072e+00         h        24        15
      607   -1.002097e+01         g        24        16
      608   -3.100104e+00         h        24        16
      609   -1.087505e+01         g        24        17
      610   -9.544019e+00         h        24        17
      611   -1.127711e+00         g        24        18
      612    1.430518e+00         h        24        18
      613    8.875955e+00         g        24        19
      614   -4.608898e+00         h        24        19
      615    2.410814e+00         g        24        20
      616   -3.459653e+00         h        24        20
      617    1.592018e+00         g        24        21
      618   -3.566388e+00         h        24        21
      619    1.418223e+00         g        24        22
      620    3.750321e+00         h        24        22
      621    3.132870e+00         g        24        23
      622    8.775836e-01         h        24        23
      623    4.033145e+00         g        24        24
      624    7.878801e+00         h        24        24
      625   -1.120774e+01         g        25         0
      626    5.280791e+01         g        25         1
      627    1.143477e+02         h        25         1
      628   -1.851480e+01         g        25         2
      629   -3.827442e+01         h        25         2
      630   -7.961093e+00         g        25         3
      631   -9.218199e+00         h        25         3
      632   -1.594774e+01         g        25         4
      633    5.294526e+01         h        25         4
      634   -3.632141e+01         g        25         5
      635    4.484883e+01         h        25         5
      636    2.923190e+01         g        25         6
      637    2.019920e+01         h        25         6
      638    9.654030e+00         g        25         7
      639    2.230350e+01         h        25         7
      640   -5.339021e+01         g        25         8
      641    5.166773e+01         h        25         8
      642    1.411537e+01         g        25         9
      643    7.116337e+01         h        25         9
      644    2.751182e+01         g        25        10
      645    2.456042e+01         h        25        10
      646    1.369604e+00         g        25        11
      647    3.309221e+01         h        25        11
      648   -1.196700e+01         g        25        12
      649    4.573321e+01         h        25        12
      650    1.577827e+01         g        25        13
      651    1.856453e+01         h        25        13
      652   -6.906102e+00         g        25        14
      653    1.730976e+01         h        25        14
      654    3.757103e+00         g        25        15
      655    2.977423e+01         h        25        15
      656    1.696448e+00         g        25        16
      657    1.087645e+01         h        25        16
      658   -4.776800e+00         g        25        17
      659    4.570806e+00         h        25        17
      660   -1.907133e+00         g        25        18
      661    4.983284e+00         h        25        18
      662    4.029414e+00         g        25        19
      663    2.101836e+00         h        25        19
      664    5.002980e-01         g        25        20
      665   -2.695782e+00         h        25        20
      666   -1.650045e+00         g        25        21
      667   -3.543939e+00         h        25        21
      668   -2.450651e+00         g        25        22
      669   -2.308452e+00         h        25        22
      670    2.737751e+00         g        25        23
      671   -1.219422e+00         h        25        23
      672    8.172950e-01         g        25        24
      673   -1.917263e+00         h        25        24
      674    5.714838e+00         g        25        25
      675   -2.262754e+00         h        25        25
      676    5.071609e+01         g        26         0
      677    4.204553e+01         g        26         1
      678    4.935407e+01         h        26         1
      679    2.934073e+01         g        26         2
      680   -4.578936e+01         h        26         2
      681    9.258475e+00         g        26         3
      682   -2.121881e+01         h        26         3
      683    3.968758e+01         g        26         4
      684    1.186398e+01         h        26         4
      685    2.162637e+01         g        26         5
      686   -2.567391e+00         h        26         5
      687    3.587611e+01         g        26         6
      688   -3.121668e+01         h        26         6
      689    1.491066e+01         g        26         7
      690   -1.196716e+01         h        26         7
      691    1.984575e+01         g        26         8
      692    2.422072e+01         h        26         8
      693    4.135901e+01         g        26         9
      694    1.322213e+01         h        26         9
      695    4.028686e+01         g        26        10
      696   -2.826884e+01         h        26        10
      697    2.195486e+01         g        26        11
      698    9.215357e+00         h        26        11
      699    2.551373e+01         g        26        12
      700    6.456017e+00         h        26        12
      701    2.249089e+01         g        26        13
      702   -1.310453e+00         h        26        13
      703    1.719348e+01         g        26        14
      704   -3.204842e+00         h        26        14
      705    1.809789e+01         g        26        15
      706    8.948723e+00         h        26        15
      707    1.441805e+01         g        26        16
      708    2.536310e+00         h        26        16
      709    5.371528e+00         g        26        17
      710    8.210719e-01         h        26        17
      711    4.764526e+00         g        26        18
      712    9.486386e-01         h        26        18
      713    4.618699e+00         g        26        19
      714    2.128592e+00         h        26        19
      715    2.730510e+00         g        26        20
      716    3.221224e-01         h        26        20
      717   -1.768047e+00         g        26        21
      718   -1.434931e+00         h        26        21
      719   -4.242609e+00         g        26        22
      720   -2.174646e-01         h        26        22
      721   -2.325699e+00         g        26        23
      722    4.525901e-01         h        26        23
      723   -1.029061e+00         g        26        24
      724   -1.968200e+00         h        26        24
      725   -1.176180e+00         g        26        25
      726   -1.009531e+00         h        26        25
      727   -8.442166e-01         g        26        26
      728   -4.042635e+00         h        26        26
      729    3.132964e+01         g        27         0
      730   -5.975516e-01         g        27         1
      731   -3.712833e+01         h        27         1
      732    1.476280e+01         g        27         2
      733   -2.301227e+01         h        27         2
      734   -3.188613e+00         g        27         3
      735   -3.081286e+01         h        27         3
      736    1.877246e+01         g        27         4
      737   -2.368071e+01         h        27         4
      738    6.703601e+00         g        27         5
      739   -3.469687e+01         h        27         5
      740   -1.388384e+01         g        27         6
      741   -4.033082e+01         h        27         6
      742   -1.870414e+01         g        27         7
      743   -3.144923e+01         h        27         7
      744    1.654373e+01         g        27         8
      745   -1.685692e+00         h        27         8
      746    4.116144e+00         g        27         9
      747   -3.146517e+01         h        27         9
      748   -5.724530e+00         g        27        10
      749   -3.752117e+01         h        27        10
      750   -1.264776e+00         g        27        11
      751   -1.603069e+01         h        27        11
      752    9.447048e+00         g        27        12
      753   -1.647973e+01         h        27        12
      754   -5.947791e+00         g        27        13
      755   -1.856841e+01         h        27        13
      756    4.140809e+00         g        27        14
      757   -1.392961e+01         h        27        14
      758    5.652431e+00         g        27        15
      759   -1.279758e+01         h        27        15
      760    3.343919e+00         g        27        16
      761   -7.286310e+00         h        27        16
      762    1.541572e+00         g        27        17
      763   -5.648660e+00         h        27        17
      764    1.724518e+00         g        27        18
      765   -6.245995e+00         h        27        18
      766    1.720950e+00         g        27        19
      767   -2.146454e+00         h        27        19
      768    2.834801e+00         g        27        20
      769   -9.839616e-01         h        27        20
      770    7.051462e-01         g        27        21
      771   -8.918925e-01         h        27        21
      772   -2.754992e+00         g        27        22
      773    9.004506e-01         h        27        22
      774   -1.464871e+00         g        27        23
      775    2.532671e+00         h        27        23
      776   -4.291239e-01         g        27        24
      777    1.789922e+00         h        27        24
      778   -1.479063e+00         g        27        25
      779    5.797132e-01         h        27        25
      780   -7.519231e-01         g        27        26
      781    6.498289e-01         h        27        26
      782   -2.639300e+00         g        27        27
      783    1.164510e-01         h        27        27
      784   -1.912861e+01         g        28         0
      785   -1.952272e+01         g        28         1
      786   -4.425605e+01         h        28         1
      787   -1.480889e+01         g        28         2
      788    1.501763e+01         h        28         2
      789   -1.061328e+01         g        28         3
      790    1.857547e+00         h        28         3
      791   -1.292002e+01         g        28         4
      792   -1.240387e+01         h        28         4
      793   -7.044295e+00         g        28         5
      794   -7.902386e+00         h        28         5
      795   -3.713679e+01         g        28         6
      796    1.329619e+00         h        28         6
      797   -2.600049e+01         g        28         7
      798   -1.671709e+00         h        28         7
