      IND             SHC     g | h         n         m
      763   -5.684831e+00         h        27        17
      764    1.958194e+00         g        27        18
      765   -6.205493e+00         h        27        18
      766    1.770097e+00         g        27        19
      767   -2.383465e+00         h        27        19
      768    2.775411e+00         g        27        20
      769   -9.450436e-01         h        27        20
      770    6.090549e-01         g        27        21
      771   -8.869410e-01         h        27        21
      772   -2.501818e+00         g        27        22
      773    8.279438e-01         h        27        22
      774   -1.346859e+00         g        27        23
      775    2.365270e+00         h        27        23
      776   -4.773868e-01         g        27        24
      777    1.718571e+00         h        27        24
      778   -1.399180e+00         g        27        25
      779    5.854801e-01         h        27        25
      780   -8.243188e-01         g        27        26
      781    8.559144e-01         h        27        26
      782   -2.613612e+00         g        27        27
      783    4.979410e-02         h        27        27
      784   -1.918781e+01         g        28         0
      785   -1.963890e+01         g        28         1
      786   -4.439658e+01         h        28         1
      787   -1.471701e+01         g        28         2
      788    1.499991e+01         h        28         2
      789   -1.091728e+01         g        28         3
      790    1.640082e+00         h        28         3
      791   -1.301740e+01         g        28         4
      792   -1.237998e+01         h        28         4
      793   -7.332016e+00         g        28         5
      794   -7.814356e+00         h        28         5
      795   -3.704669e+01         g        28         6
      796    1.559466e+00         h        28         6
