      IND             SHC     g | h         n         m
      129   -1.227074e+04         h        11         4
      130    1.763238e+03         g        11         5
      131   -1.498557e+03         h        11         5
      132   -4.057039e+03         g        11         6
      133   -1.092898e+04         h        11         6
      134   -1.173020e+03         g        11         7
      135   -5.626517e+03         h        11         7
      136    3.097315e+03         g        11         8
      137   -6.944131e+03         h        11         8
      138    9.737378e+02         g        11         9
      139   -6.293435e+03         h        11         9
      140   -5.859384e+02         g        11        10
      141   -2.517227e+03         h        11        10
      142    3.882841e+03         g        11        11
      143   -2.010768e+03         h        11        11
      144    6.814788e+03         g        12         0
      145    8.715018e+03         g        12         1
      146    2.094876e+04         h        12         1
      147   -2.764127e+03         g        12         2
      148    7.129609e+03         h        12         2
      149    9.254626e+02         g        12         3
      150   -7.504780e+03         h        12         3
      151   -2.551744e+03         g        12         4
      152   -4.397815e+03         h        12         4
      153   -4.002634e+03         g        12         5
      154    4.827105e+03         h        12         5
      155   -5.191447e+03         g        12         6
      156   -5.082817e+03         h        12         6
      157   -8.534518e+03         g        12         7
      158    3.255908e+03         h        12         7
      159    2.082946e+03         g        12         8
      160   -3.803727e+03         h        12         8
      161   -6.124004e+03         g        12         9
      162   -2.738585e+03         h        12         9
      163   -3.135113e+03         g        12        10
      164   -1.128541e+02         h        12        10
      165   -2.821892e+03         g        12        11
      166    5.561662e+01         h        12        11
      167   -7.765745e+02         g        12        12
      168   -2.476666e+03         h        12        12
      169    2.740985e+03         g        13         0
      170   -3.451220e+03         g        13         1
      171    1.539421e+04         h        13         1
      172    5.904784e+03         g        13         2
      173    1.532800e+03         h        13         2
      174   -8.506425e+03         g        13         3
      175   -5.550296e+02         h        13         3
      176    1.526875e+02         g        13         4
      177    9.246280e+03         h        13         4
      178    1.118816e+03         g        13         5
      179    1.614506e+03         h        13         5
      180    4.023944e+02         g        13         6
      181    4.969110e+03         h        13         6
      182   -3.493241e+03         g        13         7
      183    5.168272e+03         h        13         7
      184    5.458220e+03         g        13         8
      185    1.904527e+03         h        13         8
      186   -2.983951e+03         g        13         9
      187   -8.125625e+02         h        13         9
      188   -5.291678e+02         g        13        10
      189    5.264224e+03         h        13        10
      190   -1.241316e+03         g        13        11
      191    2.389841e+03         h        13        11
      192   -3.848583e+02         g        13        12
      193    2.515098e+03         h        13        12
      194   -1.651983e+03         g        13        13
      195    2.889605e+01         h        13        13
      196    8.067695e+02         g        14         0
      197   -9.661267e+03         g        14         1
      198    2.888903e+02         h        14         1
      199    5.254491e+03         g        14         2
      200   -1.404149e+03         h        14         2
      201   -5.503329e+03         g        14         3
      202    2.058283e+03         h        14         3
      203   -7.260378e+02         g        14         4
      204    7.980479e+03         h        14         4
      205    7.159947e+03         g        14         5
      206   -5.367382e+03         h        14         5
      207    1.576320e+02         g        14         6
      208    4.329444e+03         h        14         6
      209    3.624967e+03         g        14         7
      210    6.389786e+02         h        14         7
      211    3.942353e+03         g        14         8
      212   -1.513437e+03         h        14         8
      213    1.450119e+03         g        14         9
      214   -2.353699e+03         h        14         9
      215    2.043600e+03         g        14        10
      216    2.418465e+03         h        14        10
      217    2.272173e+03         g        14        11
      218    1.175461e+03         h        14        11
      219    1.580600e+03         g        14        12
      220    1.621708e+03         h        14        12
      221    1.597880e+03         g        14        13
      222    5.526230e+02         h        14        13
      223   -3.249471e+02         g        14        14
      224    9.953475e+02         h        14        14
      225    5.186761e+02         g        15         0
      226   -9.387441e+03         g        15         1
      227   -8.616841e+03         h        15         1
      228   -1.710605e+03         g        15         2
      229   -4.031740e+03         h        15         2
      230   -2.874364e+03         g        15         3
      231    3.543155e+03         h        15         3
      232   -3.652929e+03         g        15         4
      233   -8.715541e+02         h        15         4
      234    1.543966e+03         g        15         5
      235   -4.768851e+03         h        15         5
      236   -3.410610e+03         g        15         6
      237    1.006926e+03         h        15         6
      238    2.256427e+03         g        15         7
      239   -8.941455e+02         h        15         7
      240   -2.061582e+03         g        15         8
      241   -4.368658e+03         h        15         8
      242   -1.232993e+03         g        15         9
      243   -1.750683e+03         h        15         9
      244    1.140453e+03         g        15        10
      245   -1.096318e+03         h        15        10
      246    1.262811e+02         g        15        11
      247   -1.012142e+03         h        15        11
      248    1.168227e+03         g        15        12
      249   -5.789173e+02         h        15        12
      250    9.559315e+02         g        15        13
      251   -1.078582e+03         h        15        13
      252    6.356087e+02         g        15        14
      253   -9.922768e+02         h        15        14
      254    5.311552e+02         g        15        15
      255    3.835882e+02         h        15        15
      256   -4.536911e+03         g        16         0
      257   -5.230492e+03         g        16         1
      258   -6.070747e+03         h        16         1
      259   -4.453119e+03         g        16         2
      260   -2.588493e+03         h        16         2
      261   -2.384684e+03         g        16         3
      262    3.920827e+03         h        16         3
      263   -2.916404e+03         g        16         4
      264   -2.245397e+03         h        16         4
      265   -4.983786e+03         g        16         5
      266    1.198087e+03         h        16         5
      267   -1.921914e+03         g        16         6
      268    2.723638e+03         h        16         6
      269    2.876311e+02         g        16         7
      270    1.068886e+03         h        16         7
      271   -4.604772e+03         g        16         8
      272   -2.178046e+02         h        16         8
      273   -2.760674e+03         g        16         9
      274    1.962933e+03         h        16         9
      275    2.638930e+02         g        16        10
      276    5.787750e+02         h        16        10
      277   -1.838627e+03         g        16        11
      278   -3.332519e+02         h        16        11
      279   -5.461595e+02         g        16        12
      280    8.831466e+02         h        16        12
      281   -6.186510e+02         g        16        13
      282   -1.042149e+03         h        16        13
      283   -5.740043e+02         g        16        14
      284   -6.661685e+02         h        16        14
      285   -5.465600e+02         g        16        15
      286   -6.758284e+02         h        16        15
      287    3.788652e+02         g        16        16
      288   -2.263017e+02         h        16        16
      289   -6.441669e+03         g        17         0
      290    1.453541e+03         g        17         1
      291    1.647646e+03         h        17         1
      292   -8.537004e+02         g        17         2
      293    1.702418e+02         h        17         2
      294    8.469901e+02         g        17         3
      295    1.408296e+03         h        17         3
      296    1.145329e+03         g        17         4
      297    4.903206e+01         h        17         4
      298   -2.895556e+03         g        17         5
      299    3.517977e+03         h        17         5
      300    3.085825e+03         g        17         6
      301    2.473791e+03         h        17         6
      302    2.264814e+03         g        17         7
      303    6.089177e+02         h        17         7
      304   -1.951738e+03         g        17         8
      305    2.561094e+03         h        17         8
      306    8.972082e+02         g        17         9
      307    3.177721e+03         h        17         9
      308    1.651287e+03         g        17        10
      309    1.204132e+03         h        17        10
      310    5.384256e+01         g        17        11
      311    7.248994e+02         h        17        11
      312   -6.890622e+00         g        17        12
      313    1.975525e+03         h        17        12
      314    8.668604e+01         g        17        13
      315    3.650909e+02         h        17        13
      316   -6.797071e+02         g        17        14
      317    3.653459e+02         h        17        14
      318   -4.635193e+02         g        17        15
      319    1.193550e+02         h        17        15
      320   -5.278401e+02         g        17        16
      321    2.297110e+02         h        17        16
      322   -4.673067e+01         g        17        17
      323   -3.151949e+02         h        17        17
      324   -9.674525e+02         g        18         0
      325    6.122060e+03         g        18         1
      326    4.042347e+03         h        18         1
      327    2.423417e+03         g        18         2
      328   -3.354679e+02         h        18         2
      329    3.288676e+03         g        18         3
      330   -2.841585e+03         h        18         3
      331    3.092776e+03         g        18         4
      332   -9.712615e+02         h        18         4
      333    6.551962e+02         g        18         5
      334    5.757226e+02         h        18         5
      335    4.079020e+03         g        18         6
      336   -2.186226e+03         h        18         6
      337    1.804805e+03         g        18         7
      338   -2.383209e+03         h        18         7
      339    2.011123e+02         g        18         8
      340    4.946167e+02         h        18         8
      341    2.712862e+03         g        18         9
      342    4.086709e+02         h        18         9
      343    1.677065e+03         g        18        10
      344   -1.501192e+03         h        18        10
      345    1.133004e+03         g        18        11
      346   -3.895803e+02         h        18        11
      347    1.028425e+03         g        18        12
      348    3.306149e+02         h        18        12
      349    7.375421e+02         g        18        13
      350    9.096413e+01         h        18        13
      351    3.792622e+02         g        18        14
      352    1.003380e+02         h        18        14
      353    1.545000e+02         g        18        15
      354    2.242170e+02         h        18        15
      355    2.626275e+01         g        18        16
      356    2.913218e+02         h        18        16
      357    5.584988e+01         g        18        17
      358    3.616734e+02         h        18        17
      359   -2.280808e+02         g        18        18
      360   -3.471363e+01         h        18        18
      361    3.339275e+03         g        19         0
      362    4.979351e+03         g        19         1
      363    7.470640e+02         h        19         1
      364    1.027069e+03         g        19         2
      365   -1.754102e+03         h        19         2
      366    1.387954e+03         g        19         3
      367   -4.077821e+03         h        19         3
      368    9.360504e+02         g        19         4
      369   -1.725688e+03         h        19         4
      370    1.538961e+02         g        19         5
      371   -1.683850e+03         h        19         5
      372    3.432329e+02         g        19         6
      373   -3.886594e+03         h        19         6
      374   -1.963953e+03         g        19         7
      375   -2.627733e+03         h        19         7
      376   -3.086517e+02         g        19         8
      377   -4.929600e+02         h        19         8
      378    4.648552e+02         g        19         9
      379   -1.372207e+03         h        19         9
      380   -8.667338e+02         g        19        10
      381   -2.326516e+03         h        19        10
      382   -3.151126e+02         g        19        11
      383   -9.699406e+02         h        19        11
      384    1.515506e+02         g        19        12
      385   -8.210368e+02         h        19        12
      386   -1.891134e+02         g        19        13
      387   -6.672028e+02         h        19        13
      388    1.690664e+02         g        19        14
      389   -3.173027e+02         h        19        14
      390    7.863221e+01         g        19        15
      391   -5.385122e+02         h        19        15
      392    1.623023e+02         g        19        16
      393   -8.352950e+01         h        19        16
      394    1.879174e+02         g        19        17
      395   -6.742664e+00         h        19        17
      396    2.290868e+02         g        19        18
      397    5.486608e+01         h        19        18
      398   -7.708411e+01         g        19        19
      399    1.547609e+02         h        19        19
      400    2.226482e+03         g        20         0
      401    7.044428e+02         g        20         1
      402   -1.314610e+03         h        20         1
      403   -1.318825e+03         g        20         2
      404   -7.096809e+02         h        20         2
      405   -9.709756e+02         g        20         3
      406   -8.268990e+02         h        20         3
      407   -1.197555e+03         g        20         4
      408    3.586598e+02         h        20         4
      409   -3.333557e+02         g        20         5
      410   -4.852878e+02         h        20         5
      411   -2.131309e+03         g        20         6
      412   -7.968345e+02         h        20         6
      413   -2.923430e+03         g        20         7
      414    3.468648e+02         h        20         7
      415   -1.072377e+02         g        20         8
      416    1.057043e+03         h        20         8
      417   -8.631525e+02         g        20         9
      418   -3.171509e+02         h        20         9
      419   -2.008736e+03         g        20        10
      420   -1.485381e+02         h        20        10
      421   -8.351589e+02         g        20        11
      422    4.301270e+02         h        20        11
      423   -6.010573e+02         g        20        12
      424   -1.180209e+02         h        20        12
      425   -7.670533e+02         g        20        13
      426    3.513485e+01         h        20        13
      427   -4.685463e+02         g        20        14
      428    1.475728e+02         h        20        14
      429   -2.629198e+02         g        20        15
      430   -3.699433e+02         h        20        15
      431   -3.342476e+02         g        20        16
      432   -1.420736e+02         h        20        16
      433   -2.927590e+01         g        20        17
      434   -1.449809e+02         h        20        17
      435    1.847829e+01         g        20        18
      436   -7.749858e+01         h        20        18
      437    8.814998e+01         g        20        19
      438   -1.220304e+02         h        20        19
      439    9.314191e+01         g        20        20
      440    8.285927e+01         h        20        20
      441    2.207536e+02         g        21         0
      442   -1.903428e+03         g        21         1
      443   -8.100043e+02         h        21         1
      444   -8.151534e+02         g        21         2
      445    1.163711e+03         h        21         2
      446   -6.660900e+02         g        21         3
      447    2.277265e+03         h        21         3
      448   -5.462758e+02         g        21         4
      449    1.501058e+03         h        21         4
      450    1.116383e+03         g        21         5
      451    8.556082e+02         h        21         5
      452   -1.059453e+03         g        21         6
      453    1.462412e+03         h        21         6
      454   -3.225956e+02         g        21         7
      455    1.889202e+03         h        21         7
      456    1.488609e+03         g        21         8
      457    1.126639e+03         h        21         8
      458    9.830582e+01         g        21         9
      459    3.049717e+02         h        21         9
      460   -5.016204e+02         g        21        10
      461    1.093316e+03         h        21        10
      462    3.667332e+02         g        21        11
      463    1.040960e+03         h        21        11
      464    1.599792e+02         g        21        12
      465    2.443824e+02         h        21        12
      466   -8.598590e+01         g        21        13
      467    6.767125e+02         h        21        13
      468   -3.106496e+01         g        21        14
      469    4.868858e+02         h        21        14
      470   -9.119519e+01         g        21        15
      471    1.881301e+02         h        21        15
      472   -2.327499e+02         g        21        16
      473    1.122368e+02         h        21        16
      474   -1.373676e+02         g        21        17
      475    1.478331e+02         h        21        17
      476   -8.528537e+01         g        21        18
      477    4.718749e+01         h        21        18
      478   -2.840418e+01         g        21        19
      479   -1.433635e+01         h        21        19
      480   -5.207033e+01         g        21        20
      481   -8.342475e+01         h        21        20
      482    6.986674e+01         g        21        21
      483   -4.816800e+01         h        21        21
      484   -2.535756e+02         g        22         0
      485   -1.826826e+03         g        22         1
      486   -5.584377e+02         h        22         1
      487    5.481896e+02         g        22         2
      488    1.443612e+03         h        22         2
      489    2.845892e+02         g        22         3
      490    1.895189e+03         h        22         3
      491    5.694354e+02         g        22         4
      492    2.265792e+02         h        22         4
      493    1.402252e+03         g        22         5
      494    2.842530e+02         h        22         5
      495    2.931022e+02         g        22         6
      496    7.983972e+02         h        22         6
      497    1.291515e+03         g        22         7
      498    6.688616e+02         h        22         7
      499    1.554355e+03         g        22         8
      500   -6.330837e+02         h        22         8
      501    3.949730e+02         g        22         9
      502   -5.380426e+02         h        22         9
      503    5.839211e+02         g        22        10
      504    3.624862e+02         h        22        10
      505    7.742496e+02         g        22        11
      506   -7.913759e+01         h        22        11
      507    5.269784e+02         g        22        12
      508   -4.013477e+02         h        22        12
      509    3.816454e+02         g        22        13
      510    1.113827e+02         h        22        13
      511    4.244089e+02         g        22        14
      512    3.943107e+01         h        22        14
      513    1.517879e+02         g        22        15
      514    2.751823e+01         h        22        15
      515    1.472111e+02         g        22        16
      516    7.702076e+01         h        22        16
      517    4.851740e+01         g        22        17
      518    8.625593e+01         h        22        17
      519    8.467177e+01         g        22        18
      520    1.540847e+02         h        22        18
      521    3.677025e+01         g        22        19
      522    6.464798e+01         h        22        19
      523   -1.206863e+01         g        22        20
      524    1.529199e+01         h        22        20
      525   -7.005348e+01         g        22        21
      526    1.017848e+01         h        22        21
      527   -1.767329e+01         g        22        22
      528   -5.305954e+01         h        22        22
      529   -4.860645e+02         g        23         0
      530   -7.443274e+02         g        23         1
      531   -4.528269e+02         h        23         1
      532    3.985170e+02         g        23         2
      533    6.130109e+02         h        23         2
      534    1.640448e+02         g        23         3
      535    1.069477e+02         h        23         3
      536    2.202778e+02         g        23         4
      537   -7.038173e+02         h        23         4
      538   -9.204983e+01         g        23         5
      539   -3.674430e+02         h        23         5
      540    1.394950e+02         g        23         6
      541   -4.572246e+01         h        23         6
      542    6.282947e+02         g        23         7
      543   -4.136604e+02         h        23         7
      544   -1.505550e+02         g        23         8
      545   -1.208512e+03         h        23         8
      546   -4.750985e+02         g        23         9
      547   -6.361436e+02         h        23         9
      548    1.378444e+02         g        23        10
      549   -9.007068e+01         h        23        10
      550   -8.016310e+01         g        23        11
      551   -6.810896e+02         h        23        11
      552   -2.143264e+02         g        23        12
      553   -5.010428e+02         h        23        12
      554    1.716635e+01         g        23        13
      555   -2.966424e+02         h        23        13
      556    4.332903e+01         g        23        14
      557   -3.056935e+02         h        23        14
      558   -5.204965e+01         g        23        15
      559   -1.999701e+02         h        23        15
      560    5.576688e+01         g        23        16
      561   -1.087097e+02         h        23        16
      562    7.086974e+01         g        23        17
      563   -1.514805e+02         h        23        17
      564    6.961729e+01         g        23        18
      565    1.120406e+01         h        23        18
      566    1.285826e+02         g        23        19
      567   -2.560279e+01         h        23        19
      568    4.427634e+01         g        23        20
      569   -8.840110e+00         h        23        20
      570    2.512206e+00         g        23        21
      571    7.140352e+00         h        23        21
      572   -1.081097e+01         g        23        22
      573    4.940249e+01         h        23        22
      574   -3.815232e+01         g        23        23
      575    2.366254e+00         h        23        23
      576   -5.651751e+02         g        24         0
      577    1.527893e+02         g        24         1
      578    4.147613e+02         h        24         1
      579   -1.555164e+02         g        24         2
      580   -9.555751e+01         h        24         2
      581   -1.448990e+02         g        24         3
      582   -5.861489e+02         h        24         3
      583   -3.617020e+02         g        24         4
      584   -2.035862e+02         h        24         4
      585   -9.202953e+02         g        24         5
      586   -4.847188e+01         h        24         5
      587   -9.932622e+01         g        24         6
      588    9.426498e+01         h        24         6
      589   -8.545935e+01         g        24         7
      590   -1.388796e+02         h        24         7
      591   -1.040903e+03         g        24         8
      592   -2.276695e+02         h        24         8
      593   -6.035539e+02         g        24         9
      594    3.305332e+02         h        24         9
      595   -1.078581e+02         g        24        10
      596    2.846269e+02         h        24        10
      597   -4.624452e+02         g        24        11
      598   -8.270848e+01         h        24        11
      599   -5.143077e+02         g        24        12
      600    1.949222e+02         h        24        12
      601   -1.651736e+02         g        24        13
      602    6.720791e+01         h        24        13
      603   -2.448733e+02         g        24        14
      604   -5.269336e+01         h        24        14
      605   -2.252513e+02         g        24        15
      606    7.832526e+01         h        24        15
      607   -1.150761e+02         g        24        16
      608   -1.805365e+01         h        24        16
      609   -7.593286e+01         g        24        17
      610   -8.456450e+01         h        24        17
      611   -6.490124e+01         g        24        18
      612   -4.609542e+01         h        24        18
      613    3.006938e+01         g        24        19
      614   -4.154359e+01         h        24        19
      615    4.031748e+00         g        24        20
      616   -7.443791e+01         h        24        20
      617   -3.188516e-01         g        24        21
      618   -3.161681e+01         h        24        21
      619    2.146132e+00         g        24        22
      620    1.608290e+00         h        24        22
      621    2.787903e+01         g        24        23
      622    2.093577e+01         h        24        23
      623   -3.661520e+00         g        24        24
      624    2.666636e+01         h        24        24
      625    1.360078e+01         g        25         0
      626    5.298032e+02         g        25         1
      627    8.492538e+02         h        25         1
      628   -2.215426e+01         g        25         2
      629   -4.616786e+02         h        25         2
      630   -2.704374e+01         g        25         3
      631   -4.938550e+02         h        25         3
      632   -2.014040e+02         g        25         4
      633    2.786096e+02         h        25         4
      634   -4.414016e+02         g        25         5
      635    1.663881e+02         h        25         5
      636    2.048934e+02         g        25         6
      637    1.053520e+02         h        25         6
      638   -1.398729e+01         g        25         7
      639    1.343806e+02         h        25         7
      640   -4.654428e+02         g        25         8
      641    3.963795e+02         h        25         8
      642    1.353884e+02         g        25         9
      643    6.505904e+02         h        25         9
      644    2.999834e+02         g        25        10
      645    2.496058e+02         h        25        10
      646   -1.927480e+01         g        25        11
      647    2.667984e+02         h        25        11
      648    1.225387e+01         g        25        12
      649    4.562177e+02         h        25        12
      650    1.482971e+02         g        25        13
      651    2.054220e+02         h        25        13
      652    1.292284e+01         g        25        14
      653    1.386842e+02         h        25        14
      654   -1.080734e+01         g        25        15
      655    2.553350e+02         h        25        15
      656    2.942580e+01         g        25        16
      657    1.104230e+02         h        25        16
      658   -5.115244e+01         g        25        17
      659    5.852936e+01         h        25        17
      660   -3.192538e+01         g        25        18
      661    4.246542e+01         h        25        18
      662   -2.690211e+01         g        25        19
      663    2.473177e+01         h        25        19
      664   -2.062677e+01         g        25        20
      665   -8.527875e+00         h        25        20
      666   -4.237908e+01         g        25        21
      667   -1.803736e+01         h        25        21
      668   -2.327473e+01         g        25        22
      669   -4.563428e+00         h        25        22
      670    1.609440e+00         g        25        23
      671    4.682382e-01         h        25        23
      672    2.167797e+01         g        25        24
      673   -1.195726e+01         h        25        24
      674    1.569454e+01         g        25        25
      675    5.390818e+00         h        25        25
      676    4.538797e+02         g        26         0
      677    3.696339e+02         g        26         1
      678    2.348676e+02         h        26         1
      679    9.945332e+01         g        26         2
      680   -5.059008e+02         h        26         2
      681    3.996575e+01         g        26         3
      682   -3.510239e+02         h        26         3
      683    3.729209e+01         g        26         4
      684    1.259973e+02         h        26         4
      685    5.639390e+01         g        26         5
      686   -9.783534e+01         h        26         5
      687    2.256545e+02         g        26         6
      688   -2.119133e+02         h        26         6
      689    8.081293e+00         g        26         7
      690   -1.079359e+02         h        26         7
      691    1.138751e+02         g        26         8
      692    1.849101e+02         h        26         8
      693    4.108932e+02         g        26         9
      694    8.724065e+01         h        26         9
      695    3.117333e+02         g        26        10
      696   -2.592206e+02         h        26        10
      697    1.915226e+02         g        26        11
      698   -1.814802e+01         h        26        11
      699    2.761441e+02         g        26        12
      700    6.162670e+01         h        26        12
      701    2.240648e+02         g        26        13
      702   -1.303052e+02         h        26        13
      703    1.430972e+02         g        26        14
      704   -3.084272e+01         h        26        14
      705    1.631904e+02         g        26        15
      706    3.402707e+01         h        26        15
      707    1.314200e+02         g        26        16
      708   -1.450348e+00         h        26        16
      709    4.461238e+01         g        26        17
      710    5.462004e+00         h        26        17
      711    5.746900e+01         g        26        18
      712    2.757718e+01         h        26        18
      713    2.800912e+01         g        26        19
      714    1.389933e+01         h        26        19
      715    1.259875e+01         g        26        20
      716    3.629167e+01         h        26        20
      717   -2.095200e+00         g        26        21
      718    1.016535e+01         h        26        21
      719   -2.307817e+01         g        26        22
      720    2.122895e+01         h        26        22
      721   -6.490013e+00         g        26        23
      722    1.377603e+01         h        26        23
      723    2.494532e-01         g        26        24
      724   -1.310299e+00         h        26        24
      725   -4.286130e+00         g        26        25
      726   -1.795749e+01         h        26        25
      727    4.539489e+00         g        26        26
      728   -8.401743e+00         h        26        26
      729    1.990147e+02         g        27         0
      730   -1.097363e+01         g        27         1
      731   -3.201587e+02         h        27         1
      732   -1.057547e+02         g        27         2
      733   -1.949884e+02         h        27         2
      734   -6.474621e+01         g        27         3
      735   -4.564334e+01         h        27         3
      736   -3.813349e+00         g        27         4
      737   -4.964457e+01         h        27         4
      738    1.012105e+02         g        27         5
      739   -1.624565e+02         h        27         5
      740   -1.027975e+02         g        27         6
      741   -2.034700e+02         h        27         6
      742   -1.665095e+02         g        27         7
      743   -1.813767e+02         h        27         7
      744    1.191950e+02         g        27         8
      745   -3.848717e+00         h        27         8
      746    6.637249e+01         g        27         9
      747   -2.461408e+02         h        27         9
      748   -1.280988e+02         g        27        10
      749   -3.558606e+02         h        27        10
      750   -3.669518e+01         g        27        11
      751   -1.197713e+02         h        27        11
      752    2.947712e+01         g        27        12
      753   -1.708378e+02         h        27        12
      754   -7.192399e+01         g        27        13
      755   -2.284207e+02         h        27        13
      756   -5.435453e+01         g        27        14
      757   -1.039614e+02         h        27        14
      758    5.170181e+01         g        27        15
      759   -1.178348e+02         h        27        15
      760   -4.649503e+00         g        27        16
      761   -1.037711e+02         h        27        16
      762   -3.060096e+00         g        27        17
      763   -5.250136e+01         h        27        17
      764    2.704704e+01         g        27        18
      765   -4.957388e+01         h        27        18
      766    2.018792e+01         g        27        19
      767   -3.886801e+01         h        27        19
      768    1.785858e+01         g        27        20
      769   -2.701918e+00         h        27        20
      770    2.741265e+01         g        27        21
      771   -2.502680e+00         h        27        21
      772    1.759952e+00         g        27        22
      773    1.815455e+00         h        27        22
      774    8.238419e+00         g        27        23
      775    1.739854e+01         h        27        23
      776    6.796716e+00         g        27        24
      777    6.313567e+00         h        27        24
      778   -2.825321e+00         g        27        25
      779   -1.320777e-01         h        27        25
      780   -1.410433e+01         g        27        26
      781   -9.210605e-01         h        27        26
      782   -4.563290e+00         g        27        27
      783   -4.325074e+00         h        27        27
      784   -1.699041e+02         g        28         0
      785   -1.871143e+02         g        28         1
      786   -2.320378e+02         h        28         1
      787   -1.208445e+02         g        28         2
      788    1.674549e+02         h        28         2
      789   -4.740207e+01         g        28         3
      790    2.713040e+02         h        28         3
      791    2.095194e+01         g        28         4
      792   -3.066663e+01         h        28         4
      793    1.036691e+02         g        28         5
      794    5.267939e+01         h        28         5
      795   -1.712096e+02         g        28         6
      796    4.781995e+01         h        28         6
      797   -1.068687e+02         g        28         7
      798    1.139808e+01         h        28         7
