      IND             SHC     g | h         n         m
      118   -1.104631e+04         h        10         9
      119    1.638138e+04         g        10        10
      120    2.340745e+04         h        10        10
      121   -2.870337e+03         g        11         0
      122    6.439869e+04         g        11         1
      123    9.869143e+03         h        11         1
      124   -2.180237e+04         g        11         2
      125    8.807161e+04         h        11         2
      126    7.621702e+04         g        11         3
      127   -7.280972e+04         h        11         3
      128    6.879993e+03         g        11         4
      129   -5.675736e+04         h        11         4
      130    8.195878e+03         g        11         5
      131   -6.909383e+03         h        11         5
      132   -1.873663e+04         g        11         6
      133   -5.052598e+04         h        11         6
      134   -5.398733e+03         g        11         7
      135   -2.603592e+04         h        11         7
      136    1.433347e+04         g        11         8
      137   -3.209222e+04         h        11         8
      138    4.535093e+03         g        11         9
      139   -2.912481e+04         h        11         9
      140   -2.676940e+03         g        11        10
      141   -1.164865e+04         h        11        10
      142    1.793374e+04         g        11        11
      143   -9.295705e+03         h        11        11
      144    3.542906e+04         g        12         0
      145    4.532389e+04         g        12         1
      146    1.089411e+05         h        12         1
      147   -1.436160e+04         g        12         2
      148    3.707685e+04         h        12         2
      149    4.789444e+03         g        12         3
      150   -3.900526e+04         h        12         3
      151   -1.327833e+04         g        12         4
      152   -2.285222e+04         h        12         4
      153   -2.080748e+04         g        12         5
      154    2.510969e+04         h        12         5
      155   -2.702112e+04         g        12         6
      156   -2.642802e+04         h        12         6
      157   -4.440908e+04         g        12         7
      158    1.690497e+04         h        12         7
      159    1.084972e+04         g        12         8
      160   -1.975011e+04         h        12         8
      161   -3.186924e+04         g        12         9
      162   -1.426619e+04         h        12         9
      163   -1.628131e+04         g        12        10
      164   -5.989310e+02         h        12        10
      165   -1.465738e+04         g        12        11
      166    2.508292e+02         h        12        11
      167   -4.026111e+03         g        12        12
      168   -1.290675e+04         h        12        12
      169    1.602423e+04         g        13         0
      170   -2.016074e+04         g        13         1
      171    9.008417e+04         h        13         1
      172    3.455606e+04         g        13         2
      173    8.951265e+03         h        13         2
      174   -4.982377e+04         g        13         3
      175   -3.225813e+03         h        13         3
      176    8.834222e+02         g        13         4
      177    5.409086e+04         h        13         4
      178    6.547715e+03         g        13         5
      179    9.467711e+03         h        13         5
      180    2.284132e+03         g        13         6
      181    2.906950e+04         h        13         6
      182   -2.044216e+04         g        13         7
      183    3.022702e+04         h        13         7
      184    3.197920e+04         g        13         8
      185    1.116069e+04         h        13         8
      186   -1.748888e+04         g        13         9
      187   -4.738563e+03         h        13         9
      188   -3.101347e+03         g        13        10
      189    3.082662e+04         h        13        10
      190   -7.246591e+03         g        13        11
      191    1.396772e+04         h        13        11
      192   -2.264972e+03         g        13        12
      193    1.475100e+04         h        13        12
      194   -9.689543e+03         g        13        13
      195    1.672404e+02         h        13        13
      196    5.315303e+03         g        14         0
      197   -6.361056e+04         g        14         1
      198    1.917896e+03         h        14         1
      199    3.465403e+04         g        14         2
      200   -9.267121e+03         h        14         2
      201   -3.622990e+04         g        14         3
      202    1.354733e+04         h        14         3
      203   -4.817637e+03         g        14         4
      204    5.253640e+04         h        14         4
      205    4.717670e+04         g        14         5
      206   -3.531714e+04         h        14         5
      207    1.033316e+03         g        14         6
      208    2.850367e+04         h        14         6
      209    2.384623e+04         g        14         7
      210    4.250588e+03         h        14         7
      211    2.600227e+04         g        14         8
      212   -9.984026e+03         h        14         8
      213    9.550419e+03         g        14         9
      214   -1.546607e+04         h        14         9
      215    1.347268e+04         g        14        10
      216    1.587037e+04         h        14        10
      217    1.500385e+04         g        14        11
      218    7.692562e+03         h        14        11
      219    1.036884e+04         g        14        12
      220    1.064150e+04         h        14        12
      221    1.055375e+04         g        14        13
      222    3.627365e+03         h        14        13
      223   -2.122022e+03         g        14        14
      224    6.542188e+03         h        14        14
      225    3.832725e+03         g        15         0
      226   -6.959414e+04         g        15         1
      227   -6.381124e+04         h        15         1
      228   -1.265594e+04         g        15         2
      229   -2.983108e+04         h        15         2
      230   -2.130320e+04         g        15         3
      231    2.623827e+04         h        15         3
      232   -2.706554e+04         g        15         4
      233   -6.485218e+03         h        15         4
      234    1.146798e+04         g        15         5
      235   -3.532379e+04         h        15         5
      236   -2.520927e+04         g        15         6
      237    7.468495e+03         h        15         6
      238    1.672626e+04         g        15         7
      239   -6.651654e+03         h        15         7
      240   -1.528105e+04         g        15         8
      241   -3.237079e+04         h        15         8
      242   -9.175343e+03         g        15         9
      243   -1.297689e+04         h        15         9
      244    8.406081e+03         g        15        10
      245   -8.114022e+03         h        15        10
      246    9.799768e+02         g        15        11
      247   -7.524271e+03         h        15        11
      248    8.614315e+03         g        15        12
      249   -4.300347e+03         h        15        12
      250    7.100358e+03         g        15        13
      251   -7.947680e+03         h        15        13
      252    4.717957e+03         g        15        14
      253   -7.347778e+03         h        15        14
      254    3.910393e+03         g        15        15
      255    2.844145e+03         h        15        15
      256   -3.782134e+04         g        16         0
      257   -4.366364e+04         g        16         1
      258   -5.062305e+04         h        16         1
      259   -3.712121e+04         g        16         2
      260   -2.152409e+04         h        16         2
      261   -1.987885e+04         g        16         3
      262    3.262801e+04         h        16         3
      263   -2.429239e+04         g        16         4
      264   -1.870457e+04         h        16         4
      265   -4.152270e+04         g        16         5
      266    9.978829e+03         h        16         5
      267   -1.598477e+04         g        16         6
      268    2.272290e+04         h        16         6
      269    2.391392e+03         g        16         7
      270    8.861871e+03         h        16         7
      271   -3.834693e+04         g        16         8
      272   -1.835336e+03         h        16         8
      273   -2.302863e+04         g        16         9
      274    1.633322e+04         h        16         9
      275    2.205326e+03         g        16        10
      276    4.779761e+03         h        16        10
      277   -1.532523e+04         g        16        11
      278   -2.833729e+03         h        16        11
      279   -4.552640e+03         g        16        12
      280    7.295776e+03         h        16        12
      281   -5.152091e+03         g        16        13
      282   -8.679819e+03         h        16        13
      283   -4.773921e+03         g        16        14
      284   -5.565091e+03         h        16        14
      285   -4.532665e+03         g        16        15
      286   -5.640888e+03         h        16        15
      287    3.120320e+03         g        16        16
      288   -1.925825e+03         h        16        16
      289   -6.033207e+04         g        17         0
      290    1.363145e+04         g        17         1
      291    1.542934e+04         h        17         1
      292   -8.000560e+03         g        17         2
      293    1.604858e+03         h        17         2
      294    7.938971e+03         g        17         3
      295    1.316933e+04         h        17         3
      296    1.069253e+04         g        17         4
      297    4.246899e+02         h        17         4
      298   -2.712240e+04         g        17         5
      299    3.303170e+04         h        17         5
      300    2.892260e+04         g        17         6
      301    2.320494e+04         h        17         6
      302    2.119837e+04         g        17         7
      303    5.655989e+03         h        17         7
      304   -1.825316e+04         g        17         8
      305    2.401540e+04         h        17         8
      306    8.381105e+03         g        17         9
      307    2.976432e+04         h        17         9
      308    1.547576e+04         g        17        10
      309    1.129717e+04         h        17        10
      310    4.440490e+02         g        17        11
      311    6.795474e+03         h        17        11
      312   -5.257875e+01         g        17        12
      313    1.844483e+04         h        17        12
      314    7.769477e+02         g        17        13
      315    3.411663e+03         h        17        13
      316   -6.355058e+03         g        17        14
      317    3.475421e+03         h        17        14
      318   -4.366270e+03         g        17        15
      319    1.170757e+03         h        17        15
      320   -4.946683e+03         g        17        16
      321    2.132134e+03         h        17        16
      322   -4.454902e+02         g        17        17
      323   -2.919015e+03         h        17        17
      324   -1.018630e+04         g        18         0
      325    6.454731e+04         g        18         1
      326    4.262166e+04         h        18         1
      327    2.556489e+04         g        18         2
      328   -3.577162e+03         h        18         2
      329    3.467259e+04         g        18         3
      330   -2.994800e+04         h        18         3
      331    3.259105e+04         g        18         4
      332   -1.025470e+04         h        18         4
      333    6.949772e+03         g        18         5
      334    6.116634e+03         h        18         5
      335    4.298047e+04         g        18         6
      336   -2.307794e+04         h        18         6
      337    1.903957e+04         g        18         7
      338   -2.513733e+04         h        18         7
      339    2.118682e+03         g        18         8
      340    5.229487e+03         h        18         8
      341    2.859907e+04         g        18         9
      342    4.308432e+03         h        18         9
      343    1.762725e+04         g        18        10
      344   -1.579612e+04         h        18        10
      345    1.194483e+04         g        18        11
      346   -4.099406e+03         h        18        11
      347    1.084237e+04         g        18        12
      348    3.482498e+03         h        18        12
      349    7.747287e+03         g        18        13
      350    9.185623e+02         h        18        13
      351    4.007176e+03         g        18        14
      352    1.107934e+03         h        18        14
      353    1.654232e+03         g        18        15
      354    2.426218e+03         h        18        15
      355    2.983704e+02         g        18        16
      356    3.059796e+03         h        18        16
      357    5.684295e+02         g        18        17
      358    3.813534e+03         h        18        17
      359   -2.382980e+03         g        18        18
      360   -4.110539e+02         h        18        18
      361    3.960806e+04         g        19         0
      362    5.908761e+04         g        19         1
      363    8.866126e+03         h        19         1
      364    1.222580e+04         g        19         2
      365   -2.082841e+04         h        19         2
      366    1.647707e+04         g        19         3
      367   -4.836314e+04         h        19         3
      368    1.114152e+04         g        19         4
      369   -2.049210e+04         h        19         4
      370    1.860419e+03         g        19         5
      371   -1.992705e+04         h        19         5
      372    4.067744e+03         g        19         6
      373   -4.609285e+04         h        19         6
      374   -2.326933e+04         g        19         7
      375   -3.118628e+04         h        19         7
      376   -3.676366e+03         g        19         8
      377   -5.893220e+03         h        19         8
      378    5.527117e+03         g        19         9
      379   -1.628648e+04         h        19         9
      380   -1.031116e+04         g        19        10
      381   -2.761650e+04         h        19        10
      382   -3.704825e+03         g        19        11
      383   -1.148006e+04         h        19        11
      384    1.812826e+03         g        19        12
      385   -9.735696e+03         h        19        12
      386   -2.257364e+03         g        19        13
      387   -7.939656e+03         h        19        13
      388    1.979730e+03         g        19        14
      389   -3.756366e+03         h        19        14
      390    9.976040e+02         g        19        15
      391   -6.353816e+03         h        19        15
      392    1.943351e+03         g        19        16
      393   -9.955642e+02         h        19        16
      394    2.179675e+03         g        19        17
      395   -5.550803e+01         h        19        17
      396    2.733741e+03         g        19        18
      397    6.352288e+02         h        19        18
      398   -8.900456e+02         g        19        19
      399    1.820070e+03         h        19        19
      400    2.966275e+04         g        20         0
      401    9.431214e+03         g        20         1
      402   -1.754579e+04         h        20         1
      403   -1.762471e+04         g        20         2
      404   -9.493757e+03         h        20         2
      405   -1.292873e+04         g        20         3
      406   -1.102885e+04         h        20         3
      407   -1.595191e+04         g        20         4
      408    4.689512e+03         h        20         4
      409   -4.434966e+03         g        20         5
      410   -6.451700e+03         h        20         5
      411   -2.838495e+04         g        20         6
      412   -1.064738e+04         h        20         6
      413   -3.904349e+04         g        20         7
      414    4.575805e+03         h        20         7
      415   -1.449884e+03         g        20         8
      416    1.407402e+04         h        20         8
      417   -1.150238e+04         g        20         9
      418   -4.219535e+03         h        20         9
      419   -2.683822e+04         g        20        10
      420   -2.003426e+03         h        20        10
      421   -1.112060e+04         g        20        11
      422    5.783920e+03         h        20        11
      423   -7.978201e+03         g        20        12
      424   -1.593919e+03         h        20        12
      425   -1.025176e+04         g        20        13
      426    4.984592e+02         h        20        13
      427   -6.301638e+03         g        20        14
      428    1.984029e+03         h        20        14
      429   -3.482236e+03         g        20        15
      430   -4.869900e+03         h        20        15
      431   -4.482355e+03         g        20        16
      432   -1.888110e+03         h        20        16
      433   -3.971790e+02         g        20        17
      434   -1.912011e+03         h        20        17
      435    2.741231e+02         g        20        18
      436   -1.036526e+03         h        20        18
      437    1.191929e+03         g        20        19
      438   -1.632116e+03         h        20        19
      439    1.227096e+03         g        20        20
      440    1.092825e+03         h        20        20
      441    3.257238e+03         g        21         0
      442   -2.855926e+04         g        21         1
      443   -1.218260e+04         h        21         1
      444   -1.227472e+04         g        21         2
      445    1.738264e+04         h        21         2
      446   -1.002000e+04         g        21         3
      447    3.420928e+04         h        21         3
      448   -8.245465e+03         g        21         4
      449    2.250952e+04         h        21         4
      450    1.667741e+04         g        21         5
      451    1.279486e+04         h        21         5
      452   -1.586644e+04         g        21         6
      453    2.187661e+04         h        21         6
      454   -4.853990e+03         g        21         7
      455    2.833009e+04         h        21         7
      456    2.233120e+04         g        21         8
      457    1.693378e+04         h        21         8
      458    1.470022e+03         g        21         9
      459    4.636920e+03         h        21         9
      460   -7.532150e+03         g        21        10
      461    1.642262e+04         h        21        10
      462    5.485234e+03         g        21        11
      463    1.567582e+04         h        21        11
      464    2.437213e+03         g        21        12
      465    3.628811e+03         h        21        12
      466   -1.307156e+03         g        21        13
      467    1.016386e+04         h        21        13
      468   -4.832458e+02         g        21        14
      469    7.306177e+03         h        21        14
      470   -1.403175e+03         g        21        15
      471    2.865922e+03         h        21        15
      472   -3.456577e+03         g        21        16
      473    1.673508e+03         h        21        16
      474   -2.045577e+03         g        21        17
      475    2.252430e+03         h        21        17
      476   -1.301856e+03         g        21        18
      477    6.763673e+02         h        21        18
      478   -4.138934e+02         g        21        19
      479   -2.373989e+02         h        21        19
      480   -8.091774e+02         g        21        20
      481   -1.233603e+03         h        21        20
      482    1.060967e+03         g        21        21
      483   -7.138496e+02         h        21        21
      484   -4.256999e+03         g        22         0
      485   -3.082776e+04         g        22         1
      486   -9.406071e+03         h        22         1
      487    9.259024e+03         g        22         2
      488    2.432404e+04         h        22         2
      489    4.799168e+03         g        22         3
      490    3.200526e+04         h        22         3
      491    9.630479e+03         g        22         4
      492    3.901118e+03         h        22         4
      493    2.358787e+04         g        22         5
      494    4.799349e+03         h        22         5
      495    4.960251e+03         g        22         6
      496    1.347933e+04         h        22         6
      497    2.187436e+04         g        22         7
      498    1.130351e+04         h        22         7
      499    2.620477e+04         g        22         8
      500   -1.066847e+04         h        22         8
      501    6.602278e+03         g        22         9
      502   -9.068519e+03         h        22         9
      503    9.954977e+03         g        22        10
      504    6.173279e+03         h        22        10
      505    1.299045e+04         g        22        11
      506   -1.308093e+03         h        22        11
      507    8.941151e+03         g        22        12
      508   -6.769391e+03         h        22        12
      509    6.411832e+03         g        22        13
      510    1.847812e+03         h        22        13
      511    7.145968e+03         g        22        14
      512    6.471272e+02         h        22        14
      513    2.499616e+03         g        22        15
      514    4.697861e+02         h        22        15
      515    2.520160e+03         g        22        16
      516    1.306571e+03         h        22        16
      517    8.058313e+02         g        22        17
      518    1.482865e+03         h        22        17
      519    1.419249e+03         g        22        18
      520    2.615527e+03         h        22        18
      521    6.000732e+02         g        22        19
      522    1.088048e+03         h        22        19
      523   -2.362026e+02         g        22        20
      524    2.496832e+02         h        22        20
      525   -1.114415e+03         g        22        21
      526    2.038178e+02         h        22        21
      527   -3.417543e+02         g        22        22
      528   -9.312054e+02         h        22        22
      529   -9.100932e+03         g        23         0
      530   -1.408462e+04         g        23         1
      531   -8.540761e+03         h        23         1
      532    7.592372e+03         g        23         2
      533    1.165097e+04         h        23         2
      534    3.110136e+03         g        23         3
      535    2.010872e+03         h        23         3
      536    4.244101e+03         g        23         4
      537   -1.337013e+04         h        23         4
      538   -1.722514e+03         g        23         5
      539   -6.957683e+03         h        23         5
      540    2.670114e+03         g        23         6
      541   -8.533457e+02         h        23         6
      542    1.197455e+04         g        23         7
      543   -7.835663e+03         h        23         7
      544   -2.891562e+03         g        23         8
      545   -2.293975e+04         h        23         8
      546   -9.023665e+03         g        23         9
      547   -1.209168e+04         h        23         9
      548    2.653964e+03         g        23        10
      549   -1.657566e+03         h        23        10
      550   -1.583783e+03         g        23        11
      551   -1.295418e+04         h        23        11
      552   -4.031462e+03         g        23        12
      553   -9.494082e+03         h        23        12
      554    3.407166e+02         g        23        13
      555   -5.686812e+03         h        23        13
      556    8.054825e+02         g        23        14
      557   -5.796676e+03         h        23        14
      558   -1.035995e+03         g        23        15
      559   -3.744537e+03         h        23        15
      560    1.036297e+03         g        23        16
      561   -2.040409e+03         h        23        16
      562    1.338239e+03         g        23        17
      563   -2.833992e+03         h        23        17
      564    1.342651e+03         g        23        18
      565    2.527374e+02         h        23        18
      566    2.453859e+03         g        23        19
      567   -4.818768e+02         h        23        19
      568    8.105888e+02         g        23        20
      569   -1.539361e+02         h        23        20
      570    7.016226e+01         g        23        21
      571    1.514858e+02         h        23        21
      572   -2.179053e+02         g        23        22
      573    8.492515e+02         h        23        22
      574   -7.518663e+02         g        23        23
      575    8.247669e+01         h        23        23
      576   -1.205089e+04         g        24         0
      577    3.266204e+03         g        24         1
      578    8.892075e+03         h        24         1
      579   -3.314750e+03         g        24         2
      580   -1.987794e+03         h        24         2
      581   -3.125270e+03         g        24         3
      582   -1.255836e+04         h        24         3
      583   -7.734014e+03         g        24         4
      584   -4.349359e+03         h        24         4
      585   -1.960267e+04         g        24         5
      586   -1.065666e+03         h        24         5
      587   -2.151831e+03         g        24         6
      588    1.931334e+03         h        24         6
      589   -1.850700e+03         g        24         7
      590   -2.960889e+03         h        24         7
      591   -2.222556e+04         g        24         8
      592   -4.849609e+03         h        24         8
      593   -1.280268e+04         g        24         9
      594    7.081201e+03         h        24         9
      595   -2.361232e+03         g        24        10
      596    6.039215e+03         h        24        10
      597   -9.891147e+03         g        24        11
      598   -1.784103e+03         h        24        11
      599   -1.099621e+04         g        24        12
      600    4.150700e+03         h        24        12
      601   -3.511656e+03         g        24        13
      602    1.377687e+03         h        24        13
      603   -5.194844e+03         g        24        14
      604   -1.125550e+03         h        24        14
      605   -4.842933e+03         g        24        15
      606    1.749246e+03         h        24        15
      607   -2.451969e+03         g        24        16
      608   -3.793414e+02         h        24        16
      609   -1.628325e+03         g        24        17
      610   -1.787063e+03         h        24        17
      611   -1.297021e+03         g        24        18
      612   -9.960519e+02         h        24        18
      613    6.523931e+02         g        24        19
      614   -8.674078e+02         h        24        19
      615    7.839586e+01         g        24        20
      616   -1.595583e+03         h        24        20
      617    2.057613e+00         g        24        21
      618   -6.436668e+02         h        24        21
      619    1.380208e+01         g        24        22
      620   -1.763539e+00         h        24        22
      621    5.574015e+02         g        24        23
      622    4.126756e+02         h        24        23
      623   -6.639245e+01         g        24        24
      624    5.519259e+02         h        24        24
      625    3.040094e+02         g        25         0
      626    1.278371e+04         g        25         1
      627    2.041791e+04         h        25         1
      628   -4.783209e+02         g        25         2
      629   -1.109288e+04         h        25         2
      630   -6.983926e+02         g        25         3
      631   -1.184997e+04         h        25         3
      632   -4.845875e+03         g        25         4
      633    6.738618e+03         h        25         4
      634   -1.058281e+04         g        25         5
      635    3.978773e+03         h        25         5
      636    4.867855e+03         g        25         6
      637    2.498683e+03         h        25         6
      638   -3.726580e+02         g        25         7
      639    3.229119e+03         h        25         7
      640   -1.118762e+04         g        25         8
      641    9.510109e+03         h        25         8
      642    3.276773e+03         g        25         9
      643    1.565619e+04         h        25         9
      644    7.178091e+03         g        25        10
      645    5.924958e+03         h        25        10
      646   -4.969771e+02         g        25        11
      647    6.442085e+03         h        25        11
      648    2.827102e+02         g        25        12
      649    1.095935e+04         h        25        12
      650    3.506375e+03         g        25        13
      651    4.884452e+03         h        25        13
      652    3.520186e+02         g        25        14
      653    3.321830e+03         h        25        14
      654   -2.440504e+02         g        25        15
      655    6.150353e+03         h        25        15
      656    7.376726e+02         g        25        16
      657    2.709888e+03         h        25        16
      658   -1.231096e+03         g        25        17
      659    1.361632e+03         h        25        17
      660   -6.858649e+02         g        25        18
      661    1.014733e+03         h        25        18
      662   -6.869641e+02         g        25        19
      663    5.771394e+02         h        25        19
      664   -4.819773e+02         g        25        20
      665   -2.125255e+02         h        25        20
      666   -1.061194e+03         g        25        21
      667   -4.129321e+02         h        25        21
      668   -5.569891e+02         g        25        22
      669   -1.220815e+02         h        25        22
      670    2.872185e+01         g        25        23
      671    1.196165e+01         h        25        23
      672    4.721104e+02         g        25        24
      673   -3.243874e+02         h        25        24
      674    3.770689e+02         g        25        25
      675    1.341871e+02         h        25        25
      676    1.220158e+04         g        26         0
      677    1.004097e+04         g        26         1
      678    6.343417e+03         h        26         1
      679    2.810166e+03         g        26         2
      680   -1.374302e+04         h        26         2
      681    1.028357e+03         g        26         3
      682   -9.406022e+03         h        26         3
      683    1.042178e+03         g        26         4
      684    3.418366e+03         h        26         4
      685    1.509471e+03         g        26         5
      686   -2.655977e+03         h        26         5
      687    6.125536e+03         g        26         6
      688   -5.643576e+03         h        26         6
      689    1.938551e+02         g        26         7
      690   -2.964517e+03         h        26         7
      691    3.066374e+03         g        26         8
      692    4.940244e+03         h        26         8
      693    1.107425e+04         g        26         9
      694    2.387028e+03         h        26         9
      695    8.409534e+03         g        26        10
      696   -7.054375e+03         h        26        10
      697    5.155741e+03         g        26        11
      698   -4.482060e+02         h        26        11
      699    7.461746e+03         g        26        12
      700    1.647969e+03         h        26        12
      701    6.000731e+03         g        26        13
      702   -3.570810e+03         h        26        13
      703    3.848285e+03         g        26        14
      704   -8.623910e+02         h        26        14
      705    4.470031e+03         g        26        15
      706    8.888575e+02         h        26        15
      707    3.570017e+03         g        26        16
      708    2.079348e+01         h        26        16
      709    1.265720e+03         g        26        17
      710    9.969908e+01         h        26        17
      711    1.548191e+03         g        26        18
      712    7.599477e+02         h        26        18
      713    7.477797e+02         g        26        19
      714    3.456152e+02         h        26        19
      715    3.300729e+02         g        26        20
      716    9.924295e+02         h        26        20
      717   -1.204386e+02         g        26        21
      718    2.697696e+02         h        26        21
      719   -6.136774e+02         g        26        22
      720    6.151811e+02         h        26        22
      721   -1.867095e+02         g        26        23
      722    3.462037e+02         h        26        23
      723    2.798781e+01         g        26        24
      724   -7.034883e+01         h        26        24
      725   -1.305659e+02         g        26        25
      726   -4.484212e+02         h        26        25
      727    1.535781e+02         g        26        26
      728   -2.374150e+02         h        26        26
      729    6.088200e+03         g        27         0
      730   -3.472235e+02         g        27         1
      731   -9.765731e+03         h        27         1
      732   -3.181142e+03         g        27         2
      733   -5.985453e+03         h        27         2
      734   -2.023091e+03         g        27         3
      735   -1.399295e+03         h        27         3
      736   -1.443774e+02         g        27         4
      737   -1.445023e+03         h        27         4
      738    3.056478e+03         g        27         5
      739   -4.968592e+03         h        27         5
      740   -3.110032e+03         g        27         6
      741   -6.118711e+03         h        27         6
      742   -5.061463e+03         g        27         7
      743   -5.576990e+03         h        27         7
      744    3.601326e+03         g        27         8
      745   -1.697649e+02         h        27         8
      746    2.039190e+03         g        27         9
      747   -7.460749e+03         h        27         9
      748   -3.911208e+03         g        27        10
      749   -1.088888e+04         h        27        10
      750   -1.105841e+03         g        27        11
      751   -3.664482e+03         h        27        11
      752    8.840946e+02         g        27        12
      753   -5.248891e+03         h        27        12
      754   -2.200179e+03         g        27        13
      755   -6.932643e+03         h        27        13
      756   -1.677665e+03         g        27        14
      757   -3.200462e+03         h        27        14
      758    1.545310e+03         g        27        15
      759   -3.580279e+03         h        27        15
      760   -1.413749e+02         g        27        16
      761   -3.152640e+03         h        27        16
      762   -5.525170e+01         g        27        17
      763   -1.611123e+03         h        27        17
      764    7.693700e+02         g        27        18
      765   -1.525298e+03         h        27        18
      766    6.802182e+02         g        27        19
      767   -1.190995e+03         h        27        19
      768    5.449972e+02         g        27        20
      769   -1.123337e+02         h        27        20
      770    8.033291e+02         g        27        21
      771   -6.239351e+01         h        27        21
      772    5.137599e+01         g        27        22
      773    9.816960e+01         h        27        22
      774    2.550216e+02         g        27        23
      775    5.077445e+02         h        27        23
      776    1.839280e+02         g        27        24
      777    1.668994e+02         h        27        24
      778   -6.682463e+01         g        27        25
      779   -4.735292e+01         h        27        25
      780   -3.678963e+02         g        27        26
      781   -2.386916e+00         h        27        26
      782   -1.339787e+02         g        27        27
      783   -1.393489e+02         h        27        27
      784   -5.771037e+03         g        28         0
      785   -6.429543e+03         g        28         1
      786   -8.005304e+03         h        28         1
      787   -4.200161e+03         g        28         2
      788    5.798781e+03         h        28         2
      789   -1.640576e+03         g        28         3
      790    9.133164e+03         h        28         3
      791    6.497938e+02         g        28         4
      792   -9.627763e+02         h        28         4
      793    3.591923e+03         g        28         5
      794    1.794355e+03         h        28         5
      795   -5.936902e+03         g        28         6
      796    1.634901e+03         h        28         6
      797   -3.629501e+03         g        28         7
      798    4.615992e+02         h        28         7
