      IND             SHC     g | h         n         m
      217    2.182494e+03         g        14        11
      218    1.381167e+03         h        14        11
      219    1.266400e+03         g        14        12
      220    1.558846e+03         h        14        12
      221    1.485944e+03         g        14        13
      222    7.556813e+02         h        14        13
      223   -1.802959e+02         g        14        14
      224    1.056013e+03         h        14        14
      225    4.603782e+03         g        15         0
      226   -1.185234e+04         g        15         1
      227   -7.699568e+03         h        15         1
      228   -1.150029e+03         g        15         2
      229   -3.363049e+03         h        15         2
      230   -3.696945e+03         g        15         3
      231    2.478942e+03         h        15         3
      232   -2.780982e+03         g        15         4
      233   -2.577434e+02         h        15         4
      234    1.000102e+03         g        15         5
      235   -4.822486e+03         h        15         5
      236   -2.923526e+03         g        15         6
      237    1.320021e+03         h        15         6
      238    2.366513e+03         g        15         7
      239   -5.915761e+02         h        15         7
      240   -1.795279e+03         g        15         8
      241   -4.015995e+03         h        15         8
      242   -1.137415e+03         g        15         9
      243   -1.151766e+03         h        15         9
      244    8.271906e+02         g        15        10
      245   -1.183154e+03         h        15        10
      246    5.492152e+01         g        15        11
      247   -4.922710e+02         h        15        11
      248    9.189336e+02         g        15        12
      249   -4.997970e+02         h        15        12
      250    8.683644e+02         g        15        13
      251   -7.999313e+02         h        15        13
      252    7.494166e+02         g        15        14
      253   -8.740307e+02         h        15        14
      254    5.917604e+02         g        15        15
      255    2.596762e+02         h        15        15
      256   -2.046304e+03         g        16         0
      257   -7.988619e+03         g        16         1
      258   -4.782289e+03         h        16         1
      259   -4.049423e+03         g        16         2
      260   -2.693159e+03         h        16         2
      261   -2.624653e+03         g        16         3
      262    3.037213e+03         h        16         3
      263   -2.147690e+03         g        16         4
      264   -1.926626e+03         h        16         4
      265   -5.679207e+03         g        16         5
      266    7.047364e+02         h        16         5
      267   -1.716035e+03         g        16         6
      268    3.022730e+03         h        16         6
      269    3.538277e+02         g        16         7
      270    1.003374e+03         h        16         7
      271   -4.465835e+03         g        16         8
      272   -2.404315e+02         h        16         8
      273   -2.513380e+03         g        16         9
      274    2.418337e+03         h        16         9
      275    1.286891e+02         g        16        10
      276    1.115533e+02         h        16        10
      277   -1.986545e+03         g        16        11
      278    2.443634e+02         h        16        11
      279   -5.098296e+02         g        16        12
      280    9.727655e+02         h        16        12
      281   -5.454122e+02         g        16        13
      282   -7.366840e+02         h        16        13
      283   -4.008370e+02         g        16        14
      284   -5.313486e+02         h        16        14
      285   -4.036994e+02         g        16        15
      286   -7.008801e+02         h        16        15
      287    2.837988e+02         g        16        16
      288   -2.842868e+02         h        16        16
      289   -6.740996e+03         g        17         0
      290   -1.165910e+03         g        17         1
      291    2.934804e+03         h        17         1
      292   -4.760286e+02         g        17         2
      293   -4.617459e+02         h        17         2
      294    6.028538e+02         g        17         3
      295    9.631029e+02         h        17         3
      296    1.502635e+03         g        17         4
      297    1.092357e+02         h        17         4
      298   -3.563179e+03         g        17         5
      299    3.166278e+03         h        17         5
      300    2.975665e+03         g        17         6
      301    2.788436e+03         h        17         6
      302    1.944542e+03         g        17         7
      303    5.627720e+02         h        17         7
      304   -2.003338e+03         g        17         8
      305    2.359953e+03         h        17         8
      306    7.049045e+02         g        17         9
      307    3.469629e+03         h        17         9
      308    1.460272e+03         g        17        10
      309    6.860244e+02         h        17        10
      310   -3.559243e+02         g        17        11
      311    1.213235e+03         h        17        11
      312    1.973638e+02         g        17        12
      313    1.992160e+03         h        17        12
      314    2.409786e+02         g        17        13
      315    4.899650e+02         h        17        13
      316   -4.375910e+02         g        17        14
      317    3.543080e+02         h        17        14
      318   -2.393453e+02         g        17        15
      319    5.471018e+01         h        17        15
      320   -4.922606e+02         g        17        16
      321    1.350029e+02         h        17        16
      322   -1.038837e+02         g        17        17
      323   -2.371559e+02         h        17        17
      324   -3.506714e+03         g        18         0
      325    4.317967e+03         g        18         1
      326    5.471546e+03         h        18         1
      327    3.079386e+03         g        18         2
      328   -1.148211e+03         h        18         2
      329    2.691800e+03         g        18         3
      330   -2.461476e+03         h        18         3
      331    3.406019e+03         g        18         4
      332   -9.181417e+02         h        18         4
      333    2.819888e+02         g        18         5
      334    5.442206e+02         h        18         5
      335    4.079004e+03         g        18         6
      336   -1.931276e+03         h        18         6
      337    1.374837e+03         g        18         7
      338   -2.261446e+03         h        18         7
      339    3.343685e+02         g        18         8
      340    6.208986e+02         h        18         8
      341    2.269394e+03         g        18         9
      342    5.991725e+02         h        18         9
      343    1.523431e+03         g        18        10
      344   -1.497707e+03         h        18        10
      345    7.521409e+02         g        18        11
      346    6.234138e+01         h        18        11
      347    1.250580e+03         g        18        12
      348    3.593467e+02         h        18        12
      349    8.096370e+02         g        18        13
      350    7.480779e+01         h        18        13
      351    5.093921e+02         g        18        14
      352   -9.349717e+01         h        18        14
      353    2.876592e+02         g        18        15
      354    7.164364e+01         h        18        15
      355    3.847290e+01         g        18        16
      356    8.074144e+01         h        18        16
      357    8.634627e+00         g        18        17
      358    3.256052e+02         h        18        17
      359   -1.757215e+02         g        18        18
      360    6.224355e+00         h        18        18
      361    6.113964e+02         g        19         0
      362    4.252602e+03         g        19         1
      363    1.804579e+03         h        19         1
      364    1.894981e+03         g        19         2
      365   -2.491649e+03         h        19         2
      366    6.350308e+02         g        19         3
      367   -3.261002e+03         h        19         3
      368    1.446801e+03         g        19         4
      369   -1.780128e+03         h        19         4
      370    3.110008e+01         g        19         5
      371   -1.674005e+03         h        19         5
      372    6.378728e+02         g        19         6
      373   -3.752974e+03         h        19         6
      374   -2.112177e+03         g        19         7
      375   -2.669047e+03         h        19         7
      376    5.674698e+01         g        19         8
      377   -2.111188e+02         h        19         8
      378    3.493875e+02         g        19         9
      379   -1.497354e+03         h        19         9
      380   -7.874568e+02         g        19        10
      381   -1.975262e+03         h        19        10
      382   -2.543131e+02         g        19        11
      383   -7.084346e+02         h        19        11
      384    3.963133e+02         g        19        12
      385   -8.659908e+02         h        19        12
      386   -1.773134e+02         g        19        13
      387   -6.911817e+02         h        19        13
      388    2.126629e+02         g        19        14
      389   -5.130788e+02         h        19        14
      390    1.919155e+01         g        19        15
      391   -6.418329e+02         h        19        15
      392    7.332456e+01         g        19        16
      393   -2.356298e+02         h        19        16
      394    3.959156e+01         g        19        17
      395   -3.610385e+01         h        19        17
      396    1.925140e+02         g        19        18
      397    5.206843e+01         h        19        18
      398   -3.975117e+01         g        19        19
      399    1.168718e+02         h        19        19
      400    4.999177e+02         g        20         0
      401    7.175272e+02         g        20         1
      402   -1.370152e+03         h        20         1
      403   -7.753704e+02         g        20         2
      404   -1.173899e+03         h        20         2
      405   -1.433098e+03         g        20         3
      406   -2.834446e+02         h        20         3
      407   -8.189019e+02         g        20         4
      408    1.408075e+02         h        20         4
      409   -4.176841e+02         g        20         5
      410   -4.728496e+02         h        20         5
      411   -1.746769e+03         g        20         6
      412   -7.699759e+02         h        20         6
      413   -2.793056e+03         g        20         7
      414    3.173082e+01         h        20         7
      415    6.729540e+01         g        20         8
      416    1.055016e+03         h        20         8
      417   -6.968419e+02         g        20         9
      418   -7.229308e+02         h        20         9
      419   -1.910776e+03         g        20        10
      420    5.478198e+00         h        20        10
      421   -4.894967e+02         g        20        11
      422    3.007892e+02         h        20        11
      423   -4.560493e+02         g        20        12
      424   -3.887307e+02         h        20        12
      425   -7.693726e+02         g        20        13
      426   -2.392977e+01         h        20        13
      427   -3.919558e+02         g        20        14
      428   -4.224088e+00         h        20        14
      429   -3.505884e+02         g        20        15
      430   -4.146148e+02         h        20        15
      431   -3.944192e+02         g        20        16
      432   -1.335131e+02         h        20        16
      433   -1.252291e+02         g        20        17
      434   -8.948141e+01         h        20        17
      435   -4.092804e+01         g        20        18
      436   -5.653311e+00         h        20        18
      437    5.890307e+01         g        20        19
      438   -9.937102e+01         h        20        19
      439    6.824522e+01         g        20        20
      440    5.197515e+01         h        20        20
      441   -5.922390e+02         g        21         0
      442   -1.405691e+03         g        21         1
      443   -1.520610e+03         h        21         1
      444   -8.705517e+02         g        21         2
      445    9.100477e+02         h        21         2
      446   -5.926853e+02         g        21         3
      447    2.443392e+03         h        21         3
      448   -5.888086e+02         g        21         4
      449    1.300673e+03         h        21         4
      450    1.028343e+03         g        21         5
      451    1.052969e+03         h        21         5
      452   -7.341198e+02         g        21         6
      453    1.371953e+03         h        21         6
      454   -1.913772e+02         g        21         7
      455    1.600763e+03         h        21         7
      456    1.326751e+03         g        21         8
      457    8.780326e+02         h        21         8
      458    1.543754e+02         g        21         9
      459    4.703285e+01         h        21         9
      460   -5.867721e+02         g        21        10
      461    1.002736e+03         h        21        10
      462    5.328227e+02         g        21        11
      463    7.536110e+02         h        21        11
      464    3.636122e+01         g        21        12
      465   -9.001095e+01         h        21        12
      466   -1.715513e+02         g        21        13
      467    6.148812e+02         h        21        13
      468    3.162122e+01         g        21        14
      469    3.229630e+02         h        21        14
      470   -1.468968e+02         g        21        15
      471    1.237594e+02         h        21        15
      472   -2.167088e+02         g        21        16
      473    1.189056e+02         h        21        16
      474   -1.015206e+02         g        21        17
      475    1.874870e+02         h        21        17
      476   -7.972282e+01         g        21        18
      477    8.350568e+01         h        21        18
      478   -9.175596e+00         g        21        19
      479    3.905256e+01         h        21        19
      480   -4.980377e+01         g        21        20
      481   -5.208219e+01         h        21        20
      482    4.737402e+01         g        21        21
      483   -3.665455e+01         h        21        21
      484   -2.942039e+02         g        22         0
      485   -9.457522e+02         g        22         1
      486   -1.034888e+03         h        22         1
      487    2.432367e+02         g        22         2
      488    1.095585e+03         h        22         2
      489    6.713722e+02         g        22         3
      490    1.937730e+03         h        22         3
      491    3.161513e+02         g        22         4
      492    1.321024e+02         h        22         4
      493    1.380657e+03         g        22         5
      494    6.000037e+02         h        22         5
      495    5.417172e+02         g        22         6
      496    5.823737e+02         h        22         6
      497    1.223498e+03         g        22         7
      498    6.349316e+02         h        22         7
      499    1.364288e+03         g        22         8
      500   -7.791693e+02         h        22         8
      501    3.171293e+02         g        22         9
      502   -4.550332e+02         h        22         9
      503    4.963626e+02         g        22        10
      504    3.057110e+02         h        22        10
      505    7.040758e+02         g        22        11
      506   -2.080517e+02         h        22        11
      507    2.879563e+02         g        22        12
      508   -4.888025e+02         h        22        12
      509    2.551037e+02         g        22        13
      510    1.536610e+02         h        22        13
      511    4.192179e+02         g        22        14
      512   -6.248873e+01         h        22        14
      513    5.441280e+01         g        22        15
      514   -1.976199e+01         h        22        15
      515    1.540392e+02         g        22        16
      516    3.170156e+01         h        22        16
      517    5.877049e+01         g        22        17
      518    6.891795e+01         h        22        17
      519    9.657554e+01         g        22        18
      520    1.052275e+02         h        22        18
      521    3.539202e+01         g        22        19
      522    6.724543e+01         h        22        19
      523    2.225914e+01         g        22        20
      524    1.552737e+01         h        22        20
      525   -4.055740e+01         g        22        21
      526    2.107511e+01         h        22        21
      527   -1.581202e+01         g        22        22
      528   -3.592113e+01         h        22        22
      529    1.035635e+02         g        23         0
      530    1.229494e+02         g        23         1
      531   -6.643604e+02         h        23         1
      532    1.901539e+02         g        23         2
      533    1.625411e+02         h        23         2
      534    4.337286e+02         g        23         3
      535    9.572734e+01         h        23         3
      536    4.135040e+01         g        23         4
      537   -7.400089e+02         h        23         4
      538   -6.431611e+01         g        23         5
      539   -1.739962e+02         h        23         5
      540    2.450405e+02         g        23         6
      541   -2.781110e+02         h        23         6
      542    4.066733e+02         g        23         7
      543   -2.524344e+02         h        23         7
      544   -1.304470e+02         g        23         8
      545   -1.141769e+03         h        23         8
      546   -4.820325e+02         g        23         9
      547   -4.479249e+02         h        23         9
      548    1.957790e+02         g        23        10
      549   -7.378662e+01         h        23        10
      550   -1.458083e+02         g        23        11
      551   -6.720044e+02         h        23        11
      552   -3.169392e+02         g        23        12
      553   -3.735400e+02         h        23        12
      554    1.998643e+01         g        23        13
      555   -2.084458e+02         h        23        13
      556    2.906467e+01         g        23        14
      557   -3.000888e+02         h        23        14
      558   -1.351308e+02         g        23        15
      559   -1.670388e+02         h        23        15
      560    4.618655e+01         g        23        16
      561   -1.076776e+02         h        23        16
      562    9.930433e+00         g        23        17
      563   -1.504240e+02         h        23        17
      564    4.814472e+01         g        23        18
      565    5.295436e+00         h        23        18
      566    7.075140e+01         g        23        19
      567   -2.918484e+01         h        23        19
      568    4.033895e+01         g        23        20
      569    1.959067e+00         h        23        20
      570    1.572289e+01         g        23        21
      571   -9.507436e+00         h        23        21
      572    7.082646e+00         g        23        22
      573    2.800075e+01         h        23        22
      574   -2.444669e+01         g        23        23
      575    4.291956e+00         h        23        23
      576    8.915488e+01         g        24         0
      577    5.462008e+02         g        24         1
      578    1.878763e+02         h        24         1
      579   -3.025318e+02         g        24         2
      580   -2.586442e+02         h        24         2
      581   -1.068479e+02         g        24         3
      582   -6.204919e+02         h        24         3
      583   -4.157532e+02         g        24         4
      584   -1.799290e+02         h        24         4
      585   -8.839336e+02         g        24         5
      586   -3.100251e+01         h        24         5
      587   -1.721792e+02         g        24         6
      588   -9.976662e+00         h        24         6
      589   -2.725712e+02         g        24         7
      590    6.771991e+01         h        24         7
      591   -8.807072e+02         g        24         8
      592   -1.022835e+02         h        24         8
      593   -5.454492e+02         g        24         9
      594    4.012391e+02         h        24         9
      595   -2.082709e+01         g        24        10
      596    2.625779e+02         h        24        10
      597   -4.720037e+02         g        24        11
      598   -6.001378e+01         h        24        11
      599   -4.870369e+02         g        24        12
      600    3.011277e+02         h        24        12
      601   -5.742925e+01         g        24        13
      602    7.913293e+01         h        24        13
      603   -2.490843e+02         g        24        14
      604   -3.687986e+01         h        24        14
      605   -2.201104e+02         g        24        15
      606    1.416711e+02         h        24        15
      607   -8.946172e+01         g        24        16
      608    1.328207e+01         h        24        16
      609   -1.084658e+02         g        24        17
      610   -4.610036e+01         h        24        17
      611   -6.462915e+01         g        24        18
      612    1.893778e+01         h        24        18
      613    8.462318e+00         g        24        19
      614   -4.884127e+00         h        24        19
      615   -7.675616e+00         g        24        20
      616   -2.287831e+01         h        24        20
      617    1.480866e+01         g        24        21
      618   -1.881137e+01         h        24        21
      619    7.753037e-01         g        24        22
      620   -1.311628e+01         h        24        22
      621    1.969574e+01         g        24        23
      622   -3.309913e-01         h        24        23
      623    7.628482e-02         g        24        24
      624    1.589852e+01         h        24        24
      625    2.524818e+02         g        25         0
      626    4.903394e+02         g        25         1
      627    7.203842e+02         h        25         1
      628   -1.277650e+02         g        25         2
      629   -1.785415e+02         h        25         2
      630   -3.155634e+01         g        25         3
      631   -4.568631e+02         h        25         3
      632   -1.482663e+02         g        25         4
      633    3.368563e+02         h        25         4
      634   -3.589707e+02         g        25         5
      635    1.027817e+02         h        25         5
      636    4.794902e+01         g        25         6
      637    1.254887e+02         h        25         6
      638   -4.614986e+01         g        25         7
      639    2.759452e+02         h        25         7
      640   -3.265965e+02         g        25         8
      641    4.543786e+02         h        25         8
      642    1.329860e+02         g        25         9
      643    6.234818e+02         h        25         9
      644    3.125144e+02         g        25        10
      645    2.222536e+02         h        25        10
      646   -5.077194e+01         g        25        11
      647    3.084124e+02         h        25        11
      648    5.555518e+01         g        25        12
      649    4.882309e+02         h        25        12
      650    2.075684e+02         g        25        13
      651    1.633008e+02         h        25        13
      652   -1.528946e+01         g        25        14
      653    1.314118e+02         h        25        14
      654    3.517186e+01         g        25        15
      655    2.919859e+02         h        25        15
      656    6.812775e+01         g        25        16
      657    1.031769e+02         h        25        16
      658   -3.821266e+01         g        25        17
      659    8.049365e+01         h        25        17
      660    9.337653e+00         g        25        18
      661    8.438459e+01         h        25        18
      662    8.675392e+00         g        25        19
      663    5.286490e+01         h        25        19
      664    3.015001e+00         g        25        20
      665    2.118574e+01         h        25        20
      666   -5.090038e+00         g        25        21
      667    2.476473e+00         h        25        21
      668   -5.192152e+00         g        25        22
      669   -1.619243e+01         h        25        22
      670   -6.376041e+00         g        25        23
      671   -6.397987e+00         h        25        23
      672    2.662420e+00         g        25        24
      673   -1.248551e+01         h        25        24
      674    9.416760e+00         g        25        25
      675    1.703263e+00         h        25        25
      676    3.709221e+02         g        26         0
      677    2.211973e+02         g        26         1
      678    3.176743e+02         h        26         1
      679    1.357708e+02         g        26         2
      680   -8.976425e+01         h        26         2
      681    7.029482e+01         g        26         3
      682   -2.848201e+02         h        26         3
      683    1.494546e+02         g        26         4
      684    1.251764e+02         h        26         4
      685    1.725210e+02         g        26         5
      686   -1.901296e+02         h        26         5
      687    8.390810e+01         g        26         6
      688   -1.884093e+02         h        26         6
      689    9.040297e+01         g        26         7
      690   -7.937189e+01         h        26         7
      691    1.555243e+02         g        26         8
      692    1.571123e+02         h        26         8
      693    3.533973e+02         g        26         9
      694    4.740598e+01         h        26         9
      695    2.924604e+02         g        26        10
      696   -2.298042e+02         h        26        10
      697    1.654871e+02         g        26        11
      698    4.438948e+01         h        26        11
      699    3.170147e+02         g        26        12
      700    7.989032e+01         h        26        12
      701    2.159753e+02         g        26        13
      702   -1.557653e+02         h        26        13
      703    1.110776e+02         g        26        14
      704   -1.652013e+01         h        26        14
      705    1.987751e+02         g        26        15
      706    5.072388e+01         h        26        15
      707    1.388887e+02         g        26        16
      708   -3.036176e+01         h        26        16
      709    4.945423e+01         g        26        17
      710    7.600453e+00         h        26        17
      711    8.735609e+01         g        26        18
      712    2.094357e+01         h        26        18
      713    5.057667e+01         g        26        19
      714    3.709156e+00         h        26        19
      715    3.626939e+01         g        26        20
      716    2.450846e+01         h        26        20
      717    1.848177e+01         g        26        21
      718   -4.994604e-01         h        26        21
      719   -1.658814e+00         g        26        22
      720   -4.961045e-01         h        26        22
      721   -1.116229e+01         g        26        23
      722   -3.176789e+00         h        26        23
      723   -7.950167e+00         g        26        24
      724    1.227748e+00         h        26        24
      725   -7.703350e+00         g        26        25
      726   -3.086090e+00         h        26        25
      727    1.765619e+00         g        26        26
      728   -5.326107e+00         h        26        26
      729    9.149610e+01         g        27         0
      730   -1.237223e+02         g        27         1
      731   -1.944398e+02         h        27         1
      732    1.336947e+00         g        27         2
      733    4.501660e+01         h        27         2
      734   -8.626682e+01         g        27         3
      735   -4.997808e+01         h        27         3
      736    4.912086e+01         g        27         4
      737   -1.026397e+02         h        27         4
      738    1.444951e+02         g        27         5
      739   -2.381657e+02         h        27         5
      740   -1.996899e+02         g        27         6
      741   -2.129166e+02         h        27         6
      742   -8.044422e+01         g        27         7
      743   -2.171016e+02         h        27         7
      744    7.061820e+01         g        27         8
      745   -8.265556e+01         h        27         8
      746    1.870048e+01         g        27         9
      747   -2.675104e+02         h        27         9
      748   -1.371847e+02         g        27        10
      749   -3.188007e+02         h        27        10
      750   -1.891666e+01         g        27        11
      751   -9.679225e+01         h        27        11
      752    6.649760e+01         g        27        12
      753   -1.731562e+02         h        27        12
      754   -9.050020e+01         g        27        13
      755   -2.379153e+02         h        27        13
      756   -5.429691e+01         g        27        14
      757   -7.663144e+01         h        27        14
      758    7.650410e+01         g        27        15
      759   -1.130583e+02         h        27        15
      760   -2.150653e+01         g        27        16
      761   -1.154567e+02         h        27        16
      762   -8.503281e+00         g        27        17
      763   -3.911478e+01         h        27        17
      764    2.876281e+01         g        27        18
      765   -5.864353e+01         h        27        18
      766    9.762097e+00         g        27        19
      767   -4.775368e+01         h        27        19
      768    1.366869e+01         g        27        20
      769   -1.134030e+01         h        27        20
      770    1.752073e+01         g        27        21
      771   -1.793368e+01         h        27        21
      772   -3.471281e+00         g        27        22
      773   -1.056547e+01         h        27        22
      774   -1.649791e+00         g        27        23
      775    4.958191e-01         h        27        23
      776   -6.118012e+00         g        27        24
      777    5.939430e+00         h        27        24
      778   -2.232548e+00         g        27        25
      779    6.803339e+00         h        27        25
      780   -3.038746e+00         g        27        26
      781    4.468282e+00         h        27        26
      782   -3.370037e+00         g        27        27
      783   -1.328573e+00         h        27        27
      784   -1.991519e+02         g        28         0
      785   -2.842200e+02         g        28         1
      786   -1.828032e+02         h        28         1
      787   -9.741029e+01         g        28         2
      788    2.123820e+02         h        28         2
      789   -1.145123e+02         g        28         3
      790    2.338397e+02         h        28         3
      791   -2.602395e+01         g        28         4
      792   -3.700837e+01         h        28         4
      793    5.093422e+01         g        28         5
      794    4.748144e+01         h        28         5
      795   -1.960267e+02         g        28         6
      796    7.281389e+01         h        28         6
      797   -6.441482e+01         g        28         7
      798   -8.840438e+00         h        28         7
