      IND             SHC     g | h         n         m
      464   -8.953069e+00         g        21        12
      465   -2.942146e+01         h        21        12
      466   -5.672775e+01         g        21        13
      467    1.837031e+02         h        21        13
      468    1.608051e+00         g        21        14
      469    8.015020e+01         h        21        14
      470   -4.180770e+01         g        21        15
      471    4.206278e+01         h        21        15
      472   -7.234261e+01         g        21        16
      473    3.051895e+01         h        21        16
      474   -3.407262e+01         g        21        17
      475    6.070961e+01         h        21        17
      476   -2.846364e+01         g        21        18
      477    2.763463e+01         h        21        18
      478   -2.475576e+00         g        21        19
      479    1.425855e+01         h        21        19
      480   -1.982978e+01         g        21        20
      481   -1.651703e+01         h        21        20
      482    1.938910e+01         g        21        21
      483   -1.942496e+01         h        21        21
      484   -1.015089e+02         g        22         0
      485   -2.649525e+02         g        22         1
      486   -2.967899e+02         h        22         1
      487    7.787070e+01         g        22         2
      488    3.364039e+02         h        22         2
      489    1.852279e+02         g        22         3
      490    5.601688e+02         h        22         3
      491    9.506743e+01         g        22         4
      492    3.305316e+01         h        22         4
      493    3.809490e+02         g        22         5
      494    1.722325e+02         h        22         5
      495    1.503436e+02         g        22         6
      496    1.747972e+02         h        22         6
      497    3.539418e+02         g        22         7
      498    2.069009e+02         h        22         7
      499    3.759931e+02         g        22         8
      500   -2.143310e+02         h        22         8
      501    9.918315e+01         g        22         9
      502   -1.255570e+02         h        22         9
      503    1.239662e+02         g        22        10
      504    9.263261e+01         h        22        10
      505    1.972425e+02         g        22        11
      506   -4.737684e+01         h        22        11
      507    7.603116e+01         g        22        12
      508   -1.304808e+02         h        22        12
      509    6.252561e+01         g        22        13
      510    5.279399e+01         h        22        13
      511    1.160233e+02         g        22        14
      512   -1.806759e+01         h        22        14
      513    1.115574e+01         g        22        15
      514    4.623373e-01         h        22        15
      515    4.059303e+01         g        22        16
      516    2.837812e+00         h        22        16
      517    9.193986e+00         g        22        17
      518    2.382650e+01         h        22        17
      519    2.355943e+01         g        22        18
      520    2.820627e+01         h        22        18
      521    8.668529e+00         g        22        19
      522    1.740041e+01         h        22        19
      523    7.200215e+00         g        22        20
      524    5.126220e+00         h        22        20
      525   -1.036505e+01         g        22        21
      526    7.605933e+00         h        22        21
      527   -9.710403e+00         g        22        22
      528   -1.544238e+01         h        22        22
      529    2.620974e+01         g        23         0
      530    3.309510e+01         g        23         1
      531   -1.926470e+02         h        23         1
      532    5.025295e+01         g        23         2
      533    5.446744e+01         h        23         2
      534    1.198373e+02         g        23         3
      535    7.732509e+00         h        23         3
      536    6.644487e+00         g        23         4
      537   -2.030288e+02         h        23         4
      538   -2.648216e+01         g        23         5
      539   -5.148747e+01         h        23         5
      540    8.360177e+01         g        23         6
      541   -7.317541e+01         h        23         6
      542    1.285053e+02         g        23         7
      543   -5.958106e+01         h        23         7
      544   -3.409106e+01         g        23         8
      545   -3.120474e+02         h        23         8
      546   -1.222822e+02         g        23         9
      547   -1.160940e+02         h        23         9
      548    5.971646e+01         g        23        10
      549   -1.427966e+01         h        23        10
      550   -3.788382e+01         g        23        11
      551   -1.762960e+02         h        23        11
      552   -7.609391e+01         g        23        12
      553   -8.902468e+01         h        23        12
      554    1.002086e+01         g        23        13
      555   -5.194930e+01         h        23        13
      556    1.414322e+01         g        23        14
      557   -6.983301e+01         h        23        14
      558   -3.542383e+01         g        23        15
      559   -4.501652e+01         h        23        15
      560    1.649937e+01         g        23        16
      561   -2.859794e+01         h        23        16
      562   -1.152444e+00         g        23        17
      563   -3.762754e+01         h        23        17
      564    1.550393e+01         g        23        18
      565    7.660985e+00         h        23        18
      566    1.396141e+01         g        23        19
      567   -7.209008e+00         h        23        19
      568    1.303641e+01         g        23        20
      569    5.917713e-01         h        23        20
      570    6.503412e+00         g        23        21
      571   -4.545903e+00         h        23        21
      572    1.946909e+00         g        23        22
      573    7.046390e+00         h        23        22
      574   -9.160213e+00         g        23        23
      575    4.784710e+00         h        23        23
      576    3.315815e+01         g        24         0
      577    1.454490e+02         g        24         1
      578    4.501451e+01         h        24         1
      579   -8.809993e+01         g        24         2
      580   -6.552262e+01         h        24         2
      581   -2.085177e+01         g        24         3
      582   -1.726076e+02         h        24         3
      583   -1.311200e+02         g        24         4
      584   -4.604758e+01         h        24         4
      585   -2.346836e+02         g        24         5
      586   -9.271001e+00         h        24         5
      587   -2.906092e+01         g        24         6
      588   -5.417527e+00         h        24         6
      589   -6.008108e+01         g        24         7
      590    6.592730e+00         h        24         7
      591   -2.310709e+02         g        24         8
      592   -3.334454e+01         h        24         8
      593   -1.356317e+02         g        24         9
      594    1.060829e+02         h        24         9
      595   -2.231285e+00         g        24        10
      596    6.347422e+01         h        24        10
      597   -1.129565e+02         g        24        11
      598   -1.844401e+01         h        24        11
      599   -1.185847e+02         g        24        12
      600    7.921885e+01         h        24        12
      601   -1.383549e+00         g        24        13
      602    1.738045e+01         h        24        13
      603   -6.083370e+01         g        24        14
      604   -4.871265e+00         h        24        14
      605   -5.027352e+01         g        24        15
      606    3.525845e+01         h        24        15
      607   -1.991369e+01         g        24        16
      608   -1.246930e-01         h        24        16
      609   -2.684548e+01         g        24        17
      610   -1.357149e+01         h        24        17
      611   -1.635692e+01         g        24        18
      612    9.420827e+00         h        24        18
      613    4.026463e+00         g        24        19
      614    1.721153e+00         h        24        19
      615    4.550828e+00         g        24        20
      616   -2.333835e+00         h        24        20
      617    4.951612e+00         g        24        21
      618   -5.818558e+00         h        24        21
      619   -1.625787e+00         g        24        22
      620   -4.862902e+00         h        24        22
      621    6.612731e+00         g        24        23
      622    6.436958e-01         h        24        23
      623    3.693053e+00         g        24        24
      624    7.059733e+00         h        24        24
      625    7.625446e+01         g        25         0
      626    1.235331e+02         g        25         1
      627    1.767858e+02         h        25         1
      628   -3.864300e+01         g        25         2
      629   -4.663261e+01         h        25         2
      630   -7.213623e+00         g        25         3
      631   -1.026379e+02         h        25         3
      632   -5.311913e+01         g        25         4
      633    9.598172e+01         h        25         4
      634   -8.894538e+01         g        25         5
      635    3.004685e+01         h        25         5
      636    1.882183e+01         g        25         6
      637    2.231448e+01         h        25         6
      638   -1.183184e+01         g        25         7
      639    6.159265e+01         h        25         7
      640   -8.632929e+01         g        25         8
      641    1.103134e+02         h        25         8
      642    3.545646e+01         g        25         9
      643    1.574614e+02         h        25         9
      644    7.529554e+01         g        25        10
      645    4.538885e+01         h        25        10
      646   -7.909795e+00         g        25        11
      647    7.670731e+01         h        25        11
      648    1.360678e+01         g        25        12
      649    1.181685e+02         h        25        12
      650    5.492987e+01         g        25        13
      651    3.710999e+01         h        25        13
      652   -9.148971e+00         g        25        14
      653    2.980569e+01         h        25        14
      654    1.141293e+01         g        25        15
      655    7.446827e+01         h        25        15
      656    1.666595e+01         g        25        16
      657    1.831856e+01         h        25        16
      658   -8.391770e+00         g        25        17
      659    1.669534e+01         h        25        17
      660   -5.936853e-01         g        25        18
      661    1.982784e+01         h        25        18
      662    6.369842e+00         g        25        19
      663    1.889719e+01         h        25        19
      664    6.551728e+00         g        25        20
      665    2.796297e+00         h        25        20
      666    2.318501e+00         g        25        21
      667   -8.836352e-01         h        25        21
      668   -2.205738e-02         g        25        22
      669   -2.286046e+00         h        25        22
      670   -1.378627e+00         g        25        23
      671   -1.602115e+00         h        25        23
      672    1.222574e+00         g        25        24
      673   -4.269630e+00         h        25        24
      674    3.609876e+00         g        25        25
      675   -8.644998e-01         h        25        25
      676    9.630136e+01         g        26         0
      677    4.838584e+01         g        26         1
      678    7.014048e+01         h        26         1
      679    2.633990e+01         g        26         2
      680   -2.508211e+01         h        26         2
      681    1.204063e+01         g        26         3
      682   -6.333309e+01         h        26         3
      683    3.838746e+01         g        26         4
      684    3.894939e+01         h        26         4
      685    4.645181e+01         g        26         5
      686   -4.025237e+01         h        26         5
      687    2.208566e+01         g        26         6
      688   -5.519252e+01         h        26         6
      689    1.629336e+01         g        26         7
      690   -1.872302e+01         h        26         7
      691    3.829450e+01         g        26         8
      692    4.049488e+01         h        26         8
      693    8.664676e+01         g        26         9
      694    1.226667e+01         h        26         9
      695    7.230617e+01         g        26        10
      696   -5.836670e+01         h        26        10
      697    3.583605e+01         g        26        11
      698    1.209859e+01         h        26        11
      699    7.781101e+01         g        26        12
      700    2.124846e+01         h        26        12
      701    4.964720e+01         g        26        13
      702   -3.908448e+01         h        26        13
      703    2.246562e+01         g        26        14
      704   -4.916523e+00         h        26        14
      705    4.526692e+01         g        26        15
      706    1.712762e+01         h        26        15
      707    3.422204e+01         g        26        16
      708   -7.954008e+00         h        26        16
      709    1.153044e+01         g        26        17
      710    1.174116e+00         h        26        17
      711    2.083519e+01         g        26        18
      712    4.014123e+00         h        26        18
      713    1.564038e+01         g        26        19
      714    5.967319e+00         h        26        19
      715    1.377747e+01         g        26        20
      716    2.066190e+00         h        26        20
      717    2.948711e+00         g        26        21
      718   -6.509597e-02         h        26        21
      719   -4.610144e-02         g        26        22
      720    1.566649e-01         h        26        22
      721   -3.582555e-01         g        26        23
      722   -2.422892e+00         h        26        23
      723   -4.873660e+00         g        26        24
      724   -1.185030e+00         h        26        24
      725   -3.040408e+00         g        26        25
      726   -1.507470e+00         h        26        25
      727   -5.232253e-01         g        26        26
      728   -4.218215e-01         h        26        26
      729    2.403962e+01         g        27         0
      730   -3.050545e+01         g        27         1
      731   -4.549387e+01         h        27         1
      732   -4.834833e-01         g        27         2
      733    1.017648e+01         h        27         2
      734   -2.298093e+01         g        27         3
      735   -1.971957e+01         h        27         3
      736    1.878175e+01         g        27         4
      737   -3.078569e+01         h        27         4
      738    3.760801e+01         g        27         5
      739   -5.567616e+01         h        27         5
      740   -4.688779e+01         g        27         6
      741   -5.288145e+01         h        27         6
      742   -2.403772e+01         g        27         7
      743   -5.246186e+01         h        27         7
      744    2.231537e+01         g        27         8
      745   -1.377636e+01         h        27         8
      746    9.093483e+00         g        27         9
      747   -6.523312e+01         h        27         9
      748   -2.791805e+01         g        27        10
      749   -7.007673e+01         h        27        10
      750   -6.599099e+00         g        27        11
      751   -2.407985e+01         h        27        11
      752    1.942288e+01         g        27        12
      753   -3.681179e+01         h        27        12
      754   -1.973848e+01         g        27        13
      755   -5.717566e+01         h        27        13
      756   -1.090398e+01         g        27        14
      757   -1.692082e+01         h        27        14
      758    1.776099e+01         g        27        15
      759   -2.483995e+01         h        27        15
      760   -4.740668e+00         g        27        16
      761   -2.050130e+01         h        27        16
      762   -8.968806e-01         g        27        17
      763   -1.209671e+01         h        27        17
      764    8.621564e+00         g        27        18
      765   -1.382054e+01         h        27        18
      766    4.340737e+00         g        27        19
      767   -1.327885e+01         h        27        19
      768    5.383251e+00         g        27        20
      769   -5.001518e+00         h        27        20
      770    5.992243e-01         g        27        21
      771   -3.493360e+00         h        27        21
      772   -1.261929e+00         g        27        22
      773   -4.320328e-01         h        27        22
      774   -8.991922e-01         g        27        23
      775   -1.471338e-01         h        27        23
      776   -3.577122e+00         g        27        24
      777   -5.823119e-01         h        27        24
      778   -2.416783e+00         g        27        25
      779    3.651103e+00         h        27        25
      780   -2.288027e+00         g        27        26
      781    1.951380e+00         h        27        26
      782   -3.987361e-01         g        27        27
      783    4.861680e-01         h        27        27
      784   -4.621594e+01         g        28         0
      785   -5.923047e+01         g        28         1
      786   -4.030917e+01         h        28         1
      787   -1.527785e+01         g        28         2
      788    4.910699e+01         h        28         2
      789   -2.622598e+01         g        28         3
      790    4.566723e+01         h        28         3
      791   -2.056412e+00         g        28         4
      792   -1.470587e+01         h        28         4
      793    1.223331e+01         g        28         5
      794    2.802331e+00         h        28         5
      795   -4.796250e+01         g        28         6
      796    1.762753e+01         h        28         6
      797   -1.889100e+01         g        28         7
