      IND             SHC     g | h         n         m
      796    4.991999e+01         h        28         6
      797   -1.121630e+02         g        28         7
      798    9.803530e+00         h        28         7
      799    6.497647e+01         g        28         8
      800    5.523189e+01         h        28         8
      801   -1.345476e+02         g        28         9
      802   -9.642405e+01         h        28         9
      803   -2.654782e+02         g        28        10
      804   -2.152249e+01         h        28        10
      805   -1.103194e+02         g        28        11
      806    8.153100e+01         h        28        11
      807   -9.520285e+01         g        28        12
      808   -3.717158e+01         h        28        12
      809   -1.921610e+02         g        28        13
      810    1.556342e+01         h        28        13
      811   -1.238673e+02         g        28        14
      812    5.165684e+01         h        28        14
      813   -4.152098e+01         g        28        15
      814   -2.727136e+01         h        28        15
      815   -9.221197e+01         g        28        16
      816   -2.159906e+01         h        28        16
      817   -6.265218e+01         g        28        17
      818    1.588746e+01         h        28        17
      819   -2.543521e+01         g        28        18
      820   -2.588948e+01         h        28        18
      821   -3.689475e+01         g        28        19
      822   -2.548945e+01         h        28        19
      823   -1.224467e+01         g        28        20
      824   -8.074707e+00         h        28        20
      825    1.303949e+00         g        28        21
      826   -1.167872e+01         h        28        21
      827   -1.373787e+00         g        28        22
      828   -1.345339e+01         h        28        22
      829    9.398444e-01         g        28        23
      830   -2.761239e+00         h        28        23
      831    1.212448e+01         g        28        24
      832   -6.829669e-01         h        28        24
      833    3.427073e+00         g        28        25
      834   -1.332451e+00         h        28        25
      835   -1.547489e+00         g        28        26
      836    3.816123e+00         h        28        26
      837   -5.367157e+00         g        28        27
      838    9.594822e+00         h        28        27
      839   -2.858570e+00         g        28        28
      840    1.472299e+00         h        28        28
      841   -1.903517e+02         g        29         0
      842   -9.529052e+01         g        29         1
      843   -2.129287e+01         h        29         1
      844    7.135348e+01         g        29         2
      845    2.469086e+02         h        29         2
      846    5.258193e+01         g        29         3
      847    2.283994e+02         h        29         3
      848    1.168013e+02         g        29         4
      849   -4.177652e+01         h        29         4
      850    1.333688e+02         g        29         5
      851    1.183717e+02         h        29         5
      852    1.297008e+01         g        29         6
      853    1.006917e+02         h        29         6
      854    8.145148e+01         g        29         7
      855    6.690153e+01         h        29         7
      856    1.038674e+02         g        29         8
      857    2.592861e+01         h        29         8
      858   -3.708816e+01         g        29         9
      859    2.242613e+01         h        29         9
      860   -4.562023e+01         g        29        10
      861    1.473295e+02         h        29        10
      862    4.343985e+01         g        29        11
      863    1.103668e+02         h        29        11
      864    2.073062e+01         g        29        12
      865    3.815631e+01         h        29        12
      866   -3.125713e+01         g        29        13
      867    1.341480e+02         h        29        13
      868    2.552641e+01         g        29        14
      869    1.031236e+02         h        29        14
      870    1.178486e+01         g        29        15
      871    3.138977e+01         h        29        15
      872   -2.117992e+01         g        29        16
      873    5.390288e+01         h        29        16
      874   -5.984118e+00         g        29        17
      875    5.988778e+01         h        29        17
      876   -3.195495e+00         g        29        18
      877    2.455651e+01         h        29        18
      878   -2.564079e+01         g        29        19
      879    1.207867e+01         h        29        19
      880   -1.047512e+01         g        29        20
      881    2.062780e+01         h        29        20
      882   -7.362185e+00         g        29        21
      883    4.681499e+00         h        29        21
      884   -1.125786e+01         g        29        22
      885    3.569547e+00         h        29        22
      886   -7.676284e+00         g        29        23
      887   -3.306889e+00         h        29        23
      888   -3.347213e+00         g        29        24
      889    5.564722e-01         h        29        24
      890    2.336863e+00         g        29        25
      891   -5.288549e+00         h        29        25
      892   -2.106733e+00         g        29        26
      893   -9.647091e-01         h        29        26
      894    1.705838e+00         g        29        27
      895    7.997795e-01         h        29        27
      896    5.204638e+00         g        29        28
      897    4.068874e+00         h        29        28
      898    5.944228e-01         g        29        29
      899    5.196579e-01         h        29        29
      900   -4.651151e+01         g        30         0
      901    3.841342e+01         g        30         1
      902    1.886603e+01         h        30         1
      903    1.013012e+02         g        30         2
      904    9.180281e+01         h        30         2
      905    4.856342e+01         g        30         3
      906   -1.319799e+01         h        30         3
      907    6.873817e+01         g        30         4
      908   -6.259675e+01         h        30         4
      909    3.822193e+01         g        30         5
      910    1.386037e+01         h        30         5
      911    8.218908e+01         g        30         6
      912   -2.375827e+00         h        30         6
      913    8.716954e+01         g        30         7
      914   -9.288354e+00         h        30         7
      915    3.809139e+01         g        30         8
      916   -7.130584e+01         h        30         8
      917    2.487519e+01         g        30         9
      918   -1.362768e+01         h        30         9
      919    7.579758e+01         g        30        10
      920    6.134644e+01         h        30        10
      921    8.001504e+01         g        30        11
      922   -4.243129e+01         h        30        11
      923    5.216914e+01         g        30        12
      924   -2.917501e+01         h        30        12
      925    6.615172e+01         g        30        13
      926    3.554891e+01         h        30        13
      927    8.661320e+01         g        30        14
      928   -1.195595e+01         h        30        14
      929    3.397111e+01         g        30        15
      930   -2.897616e+01         h        30        15
      931    3.084278e+01         g        30        16
      932    1.312293e+01         h        30        16
      933    4.731912e+01         g        30        17
      934    9.822087e+00         h        30        17
      935    2.073634e+01         g        30        18
      936    6.626090e+00         h        30        18
      937    1.255389e+01         g        30        19
      938    6.818658e+00         h        30        19
      939    1.069200e+01         g        30        20
      940    1.233519e+01         h        30        20
      941    8.774162e+00         g        30        21
      942    9.307052e+00         h        30        21
      943   -4.420379e-01         g        30        22
      944    1.003893e+01         h        30        22
      945   -8.582744e-03         g        30        23
      946    7.320177e+00         h        30        23
      947   -4.488077e+00         g        30        24
      948    4.294030e+00         h        30        24
      949    1.406609e+00         g        30        25
      950    4.096879e+00         h        30        25
      951   -2.926767e+00         g        30        26
      952   -1.489664e+00         h        30        26
      953   -2.107886e+00         g        30        27
      954    5.397225e-01         h        30        27
      955    7.893959e-01         g        30        28
      956   -3.243038e+00         h        30        28
      957    4.095385e+00         g        30        29
      958   -4.121235e+00         h        30        29
      959    4.721814e-02         g        30        30
      960    7.124730e-02         h        30        30
      961    4.023148e+01         g        31         0
      962    6.204673e+01         g        31         1
      963    2.897663e+01         h        31         1
      964   -1.062367e+01         g        31         2
      965   -4.849986e+01         h        31         2
      966   -9.752254e+00         g        31         3
      967   -9.758053e+01         h        31         3
      968   -4.700210e+01         g        31         4
      969    7.127873e+00         h        31         4
      970   -7.135492e+01         g        31         5
      971   -3.165957e+01         h        31         5
      972    1.988499e+01         g        31         6
      973   -2.278774e+01         h        31         6
      974   -2.069670e+01         g        31         7
      975   -1.098903e+01         h        31         7
      976   -6.585972e+01         g        31         8
      977   -5.128683e+01         h        31         8
      978   -4.246854e+00         g        31         9
      979   -7.440016e+00         h        31         9
      980    2.686217e+01         g        31        10
      981   -8.100208e+00         h        31        10
      982   -1.423367e+01         g        31        11
      983   -8.030245e+01         h        31        11
      984   -2.989169e+01         g        31        12
      985   -3.461449e+01         h        31        12
      986    2.053329e+01         g        31        13
      987   -2.756161e+01         h        31        13
      988    8.087664e+00         g        31        14
      989   -6.529927e+01         h        31        14
      990   -2.881391e+01         g        31        15
      991   -4.094667e+01         h        31        15
      992    8.420897e-01         g        31        16
      993   -2.167135e+01         h        31        16
      994    1.724799e+01         g        31        17
      995   -2.858150e+01         h        31        17
      996   -2.534420e+00         g        31        18
      997   -2.014828e+01         h        31        18
      998    6.804322e+00         g        31        19
      999   -8.096026e+00         h        31        19
     1000    1.016435e+01         g        31        20
     1001   -1.238009e+01         h        31        20
     1002    6.888736e+00         g        31        21
     1003   -3.459498e+00         h        31        21
     1004    8.699676e+00         g        31        22
     1005   -4.671010e-01         h        31        22
     1006    5.308180e+00         g        31        23
     1007    1.652077e+00         h        31        23
     1008    4.077607e+00         g        31        24
     1009    2.572590e-01         h        31        24
     1010    2.467980e+00         g        31        25
     1011    2.730190e+00         h        31        25
     1012    3.508193e+00         g        31        26
     1013    9.558258e-01         h        31        26
     1014   -3.139049e+00         g        31        27
     1015    3.310092e-01         h        31        27
     1016   -7.250999e-01         g        31        28
     1017   -1.297116e-01         h        31        28
     1018   -1.638463e+00         g        31        29
     1019   -2.794012e+00         h        31        29
     1020   -1.434060e+00         g        31        30
     1021   -3.459828e+00         h        31        30
     1022    1.046228e+00         g        31        31
     1023    5.194664e-01         h        31        31
     1024    6.692358e+01         g        32         0
     1025    2.183778e+01         g        32         1
     1026    4.797218e+01         h        32         1
     1027   -4.656623e+01         g        32         2
     1028   -7.476450e+01         h        32         2
     1029   -1.720884e+01         g        32         3
     1030   -3.700213e+01         h        32         3
     1031   -6.203950e+01         g        32         4
     1032    6.859478e+01         h        32         4
     1033   -5.660265e+01         g        32         5
     1034   -8.222325e+00         h        32         5
     1035   -1.126891e+01         g        32         6
     1036    1.015150e+01         h        32         6
     1037   -4.248621e+01         g        32         7
     1038    3.177186e+01         h        32         7
     1039   -5.668028e+01         g        32         8
     1040    2.084519e+01         h        32         8
     1041   -3.189678e+00         g        32         9
     1042    3.632568e+01         h        32         9
     1043   -8.389720e-01         g        32        10
     1044    2.981734e+00         h        32        10
     1045   -4.460667e+01         g        32        11
     1046   -3.143361e+00         h        32        11
     1047   -4.342241e+01         g        32        12
     1048    2.776469e+01         h        32        12
     1049   -6.967201e+00         g        32        13
     1050   -2.071874e+00         h        32        13
     1051   -3.282851e+01         g        32        14
     1052   -1.141409e+01         h        32        14
     1053   -4.822808e+01         g        32        15
     1054    1.895619e+01         h        32        15
     1055   -1.268130e+01         g        32        16
     1056    6.844187e+00         h        32        16
     1057   -1.516260e+01         g        32        17
     1058   -1.024627e+01         h        32        17
     1059   -2.001158e+01         g        32        18
     1060   -7.944576e-01         h        32        18
     1061   -9.942800e+00         g        32        19
     1062    6.209008e-01         h        32        19
     1063   -2.490460e+00         g        32        20
     1064   -8.667610e+00         h        32        20
     1065   -6.047630e+00         g        32        21
     1066   -7.403281e+00         h        32        21
     1067    1.288745e+00         g        32        22
     1068   -3.068732e+00         h        32        22
     1069    6.592644e-01         g        32        23
     1070   -6.224312e+00         h        32        23
     1071    9.134205e-01         g        32        24
     1072   -4.217236e+00         h        32        24
     1073    1.847021e-01         g        32        25
     1074   -4.589124e+00         h        32        25
     1075    2.170468e+00         g        32        26
     1076    2.728878e-01         h        32        26
     1077    1.727542e-01         g        32        27
     1078   -2.821833e+00         h        32        27
     1079   -2.280326e+00         g        32        28
     1080    1.634111e+00         h        32        28
     1081    3.514205e-01         g        32        29
     1082   -9.733300e-01         h        32        29
     1083   -1.497787e+00         g        32        30
     1084   -1.922889e-01         h        32        30
     1085   -1.519854e+00         g        32        31
     1086    5.180469e-01         h        32        31
     1087    1.039069e+00         g        32        32
     1088   -8.575244e-01         h        32        32
     1089    5.318297e+01         g        33         0
     1090   -1.097492e+01         g        33         1
     1091    1.043751e+01         h        33         1
     1092   -1.004386e+01         g        33         2
     1093   -4.375548e+01         h        33         2
     1094   -3.943153e-01         g        33         3
     1095    3.528201e+00         h        33         3
     1096   -1.615561e+01         g        33         4
     1097    3.806965e+01         h        33         4
     1098    1.837125e+00         g        33         5
     1099   -3.722160e+00         h        33         5
     1100   -7.173612e+00         g        33         6
     1101    3.612564e+00         h        33         6
     1102   -5.085043e+00         g        33         7
     1103    2.430671e+01         h        33         7
     1104    7.052430e+00         g        33         8
     1105    2.694011e+01         h        33         8
     1106    1.598075e+01         g        33         9
     1107    2.170743e+01         h        33         9
     1108    1.409340e+01         g        33        10
     1109    1.167584e+00         h        33        10
     1110   -1.709362e+00         g        33        11
     1111    2.783750e+01         h        33        11
     1112    8.390448e+00         g        33        12
     1113    3.624407e+01         h        33        12
     1114    1.617569e+01         g        33        13
     1115    2.677453e+00         h        33        13
     1116   -6.167971e+00         g        33        14
     1117    2.121585e+01         h        33        14
     1118   -7.532775e-01         g        33        15
     1119    3.768833e+01         h        33        15
     1120    1.207985e+01         g        33        16
     1121    1.938453e+01         h        33        16
     1122   -1.520597e+00         g        33        17
     1123    5.637691e+00         h        33        17
     1124   -3.860304e+00         g        33        18
     1125    1.730632e+01         h        33        18
     1126    4.494100e-01         g        33        19
     1127    9.730053e+00         h        33        19
     1128   -3.825964e+00         g        33        20
     1129    4.706560e+00         h        33        20
     1130   -4.729512e+00         g        33        21
     1131    4.506263e-01         h        33        21
     1132   -4.545586e+00         g        33        22
     1133    2.709556e+00         h        33        22
     1134   -2.244367e+00         g        33        23
     1135   -4.952568e-01         h        33        23
     1136   -4.609220e+00         g        33        24
     1137   -2.018823e+00         h        33        24
     1138   -3.730603e+00         g        33        25
     1139   -2.609676e+00         h        33        25
     1140   -2.541582e+00         g        33        26
     1141   -1.254164e-01         h        33        26
     1142    5.167246e-01         g        33        27
     1143   -1.244397e+00         h        33        27
     1144   -3.344430e+00         g        33        28
     1145   -7.763834e-02         h        33        28
     1146    1.089004e+00         g        33        29
     1147    1.232844e+00         h        33        29
     1148    1.818720e-01         g        33        30
     1149   -1.584221e+00         h        33        30
     1150    2.562698e-01         g        33        31
     1151    1.316768e+00         h        33        31
     1152    4.790457e-01         g        33        32
     1153    1.120043e+00         h        33        32
     1154   -6.818563e-01         g        33        33
     1155   -1.091131e+00         h        33        33
     1156   -9.302592e+00         g        34         0
     1157   -1.908780e+01         g        34         1
     1158   -2.362365e+01         h        34         1
     1159    6.692849e+00         g        34         2
     1160    8.910062e+00         h        34         2
     1161    1.014842e+00         g        34         3
     1162    9.441151e+00         h        34         3
     1163    1.031043e+01         g        34         4
     1164   -1.810892e+01         h        34         4
     1165    1.215241e+01         g        34         5
     1166   -4.179859e+00         h        34         5
     1167   -1.167793e+01         g        34         6
     1168   -8.918335e+00         h        34         6
     1169    8.765505e+00         g        34         7
     1170   -9.006359e+00         h        34         7
     1171    2.194329e+01         g        34         8
     1172   -1.129538e+00         h        34         8
     1173   -4.587328e-01         g        34         9
     1174   -1.536868e+01         h        34         9
     1175    4.271135e-01         g        34        10
     1176   -1.639229e+01         h        34        10
     1177    1.361945e+01         g        34        11
     1178    6.770040e+00         h        34        11
     1179    2.030463e+01         g        34        12
     1180   -5.285030e+00         h        34        12
     1181    9.178468e+00         g        34        13
     1182   -1.649973e+01         h        34        13
     1183    3.571894e+00         g        34        14
     1184    4.658485e+00         h        34        14
     1185    2.418255e+01         g        34        15
     1186    4.291500e+00         h        34        15
     1187    1.279527e+01         g        34        16
     1188   -6.565166e+00         h        34        16
     1189    6.124142e+00         g        34        17
     1190   -1.666157e+00         h        34        17
     1191    9.732923e+00         g        34        18
     1192    3.518641e+00         h        34        18
     1193    9.776955e+00         g        34        19
     1194    1.138547e+00         h        34        19
     1195    5.741955e-01         g        34        20
     1196    2.256661e+00         h        34        20
     1197    2.832189e+00         g        34        21
     1198    3.219053e+00         h        34        21
     1199    1.525213e-01         g        34        22
     1200    2.687126e+00         h        34        22
     1201    6.709416e-01         g        34        23
     1202    5.032610e+00         h        34        23
     1203   -2.090958e-01         g        34        24
     1204    1.373947e+00         h        34        24
     1205   -2.966955e+00         g        34        25
     1206    1.751065e+00         h        34        25
     1207   -1.442407e+00         g        34        26
     1208    2.002900e+00         h        34        26
     1209    4.732791e-02         g        34        27
     1210    1.187874e+00         h        34        27
     1211   -1.122928e+00         g        34        28
     1212    5.245544e-01         h        34        28
     1213   -2.008434e-01         g        34        29
     1214    1.666416e+00         h        34        29
     1215    1.888546e+00         g        34        30
     1216   -1.630754e+00         h        34        30
     1217   -3.389672e-01         g        34        31
     1218   -4.932009e-01         h        34        31
     1219    1.481680e+00         g        34        32
     1220    6.154078e-01         h        34        32
     1221    5.911145e-01         g        34        33
     1222    1.037217e-01         h        34        33
     1223   -1.396438e+00         g        34        34
     1224    5.990154e-01         h        34        34
     1225   -3.218703e+01         g        35         0
     1226   -8.575884e+00         g        35         1
     1227   -1.052443e+01         h        35         1
     1228    2.813643e+00         g        35         2
     1229    2.789493e+01         h        35         2
     1230   -7.202337e-01         g        35         3
     1231    8.723232e+00         h        35         3
     1232    1.073511e+01         g        35         4
     1233   -2.369024e+01         h        35         4
     1234    1.592014e+00         g        35         5
     1235    4.214711e+00         h        35         5
     1236   -8.857914e+00         g        35         6
     1237   -1.438058e+00         h        35         6
     1238    5.483873e+00         g        35         7
     1239   -1.516356e+01         h        35         7
     1240    5.048449e+00         g        35         8
     1241   -6.794250e+00         h        35         8
     1242   -1.415080e+01         g        35         9
     1243   -1.435270e+01         h        35         9
     1244   -1.374203e+01         g        35        10
     1245   -9.828717e+00         h        35        10
     1246   -5.597013e-02         g        35        11
     1247   -1.520388e+00         h        35        11
     1248    5.834064e-01         g        35        12
     1249   -1.741446e+01         h        35        12
     1250   -1.470592e+01         g        35        13
     1251   -9.993341e+00         h        35        13
     1252   -5.518774e+00         g        35        14
     1253   -2.983554e+00         h        35        14
     1254    8.884371e+00         g        35        15
     1255   -1.090790e+01         h        35        15
     1256   -6.003631e+00         g        35        16
     1257   -1.458428e+01         h        35        16
     1258   -5.399912e+00         g        35        17
     1259   -2.692909e+00         h        35        17
     1260    3.772257e+00         g        35        18
     1261   -6.612445e+00         h        35        18
     1262    1.499644e+00         g        35        19
     1263   -6.148155e+00         h        35        19
     1264   -7.823853e-01         g        35        20
     1265   -2.514391e+00         h        35        20
     1266    2.364952e+00         g        35        21
     1267   -6.906161e-01         h        35        21
     1268    2.740325e+00         g        35        22
     1269   -1.375334e+00         h        35        22
     1270    2.017942e+00         g        35        23
     1271    1.292585e+00         h        35        23
     1272    3.781703e+00         g        35        24
     1273    2.629657e-01         h        35        24
     1274    3.849386e-01         g        35        25
     1275    1.126740e-02         h        35        25
     1276    1.126655e+00         g        35        26
     1277    1.901948e+00         h        35        26
     1278    1.417257e+00         g        35        27
     1279    4.303394e-01         h        35        27
     1280    7.550076e-01         g        35        28
     1281    1.306793e+00         h        35        28
     1282    4.073837e-01         g        35        29
     1283    2.946384e-01         h        35        29
     1284    1.264475e+00         g        35        30
     1285   -5.648054e-01         h        35        30
     1286   -6.445180e-02         g        35        31
     1287   -2.168509e+00         h        35        31
     1288    4.900792e-02         g        35        32
     1289    6.900838e-01         h        35        32
     1290    8.895210e-01         g        35        33
     1291   -3.830040e-01         h        35        33
     1292   -7.718121e-02         g        35        34
     1293    2.165814e-02         h        35        34
     1294    2.322354e-01         g        35        35
     1295    1.431799e+00         h        35        35
