      IND             SHC     g | h         n         m
       83   -7.558511e+04         h         9         1
       84    1.368989e+04         g         9         2
       85   -2.346771e+04         h         9         2
       86    8.482410e+03         g         9         3
       87    7.286417e+04         h         9         3
       88    4.145021e+04         g         9         4
       89   -1.410775e+04         h         9         4
       90   -3.232986e+04         g         9         5
       91    4.118309e+04         h         9         5
       92    1.866433e+04         g         9         6
       93   -2.156822e+03         h         9         6
       94   -1.875837e+04         g         9         7
       95    2.177678e+04         h         9         7
       96    1.672562e+04         g         9         8
       97    9.611866e+03         h         9         8
       98   -2.768751e+04         g         9         9
       99    2.140268e+04         h         9         9
      100   -6.825735e+03         g        10         0
      101    1.262993e+04         g        10         1
      102   -9.293217e+04         h        10         1
      103    2.669957e+04         g        10         2
      104    8.187868e+04         h        10         2
      105    6.053419e+04         g        10         3
      106   -3.355151e+04         h        10         3
      107    5.791145e+04         g        10         4
      108   -2.217579e+04         h        10         4
      109    5.807580e+03         g        10         5
      110   -5.245520e+03         h        10         5
      111    2.845875e+04         g        10         6
      112   -1.157125e+04         h        10         6
      113    1.220354e+04         g        10         7
      114   -2.269273e+04         h        10         7
      115    3.679991e+04         g        10         8
      116    5.360605e+03         h        10         8
      117    1.277742e+04         g        10         9
      118   -1.046885e+04         h        10         9
      119    1.586320e+04         g        10        10
      120    2.463991e+04         h        10        10
      121    1.544185e+04         g        11         0
      122    6.382330e+04         g        11         1
      123    1.141739e+04         h        11         1
      124   -2.223742e+04         g        11         2
      125    8.986029e+04         h        11         2
      126    7.390021e+04         g        11         3
      127   -7.771390e+04         h        11         3
      128    5.989954e+03         g        11         4
      129   -5.599977e+04         h        11         4
      130    7.283460e+03         g        11         5
      131   -6.912103e+03         h        11         5
      132   -1.650385e+04         g        11         6
      133   -5.116776e+04         h        11         6
      134   -5.743805e+03         g        11         7
      135   -2.474271e+04         h        11         7
      136    1.501009e+04         g        11         8
      137   -3.411555e+04         h        11         8
      138    4.870952e+03         g        11         9
      139   -2.841070e+04         h        11         9
      140   -2.431259e+03         g        11        10
      141   -1.129010e+04         h        11        10
      142    1.866260e+04         g        11        11
      143   -9.164651e+03         h        11        11
      144    5.925126e+04         g        12         0
      145    4.360493e+04         g        12         1
      146    1.120670e+05         h        12         1
      147   -1.430974e+04         g        12         2
      148    3.949644e+04         h        12         2
      149    1.549430e+03         g        12         3
      150   -4.563691e+04         h        12         3
      151   -1.352675e+04         g        12         4
      152   -2.358649e+04         h        12         4
      153   -2.118347e+04         g        12         5
      154    2.280895e+04         h        12         5
      155   -2.238770e+04         g        12         6
      156   -2.775310e+04         h        12         6
      157   -4.607518e+04         g        12         7
      158    1.819664e+04         h        12         7
      159    1.231332e+04         g        12         8
      160   -2.162384e+04         h        12         8
      161   -3.152645e+04         g        12         9
      162   -1.410226e+04         h        12         9
      163   -1.696424e+04         g        12        10
      164   -7.029351e+02         h        12        10
      165   -1.434140e+04         g        12        11
      166   -1.549313e+02         h        12        11
      167   -4.243613e+03         g        12        12
      168   -1.340228e+04         h        12        12
      169    4.559417e+04         g        13         0
      170   -2.615386e+04         g        13         1
      171    9.233960e+04         h        13         1
      172    3.495580e+04         g        13         2
      173    1.346007e+04         h        13         2
      174   -5.604305e+04         g        13         3
      175   -1.227875e+04         h        13         3
      176    8.051439e+02         g        13         4
      177    5.309723e+04         h        13         4
      178    5.896655e+03         g        13         5
      179    8.080628e+03         h        13         5
      180    5.935235e+03         g        13         6
      181    2.827714e+04         h        13         6
      182   -2.285476e+04         g        13         7
      183    3.189570e+04         h        13         7
      184    3.285570e+04         g        13         8
      185    1.001862e+04         h        13         8
      186   -1.792431e+04         g        13         9
      187   -4.350290e+03         h        13         9
      188   -5.160958e+03         g        13        10
      189    3.043369e+04         h        13        10
      190   -7.249835e+03         g        13        11
      191    1.402233e+04         h        13        11
      192   -3.724511e+03         g        13        12
      193    1.404315e+04         h        13        12
      194   -1.001516e+04         g        13        13
      195    7.302688e+02         h        13        13
      196    3.692798e+04         g        14         0
      197   -7.595168e+04         g        14         1
      198    3.891194e+03         h        14         1
      199    3.750068e+04         g        14         2
      200   -2.296879e+03         h        14         2
      201   -4.498344e+04         g        14         3
      202    4.183039e+03         h        14         3
      203   -2.263728e+03         g        14         4
      204    5.486926e+04         h        14         4
      205    4.470108e+04         g        14         5
      206   -3.383070e+04         h        14         5
      207    4.007816e+03         g        14         6
      208    2.965562e+04         h        14         6
      209    2.217723e+04         g        14         7
      210    7.452787e+03         h        14         7
      211    2.691535e+04         g        14         8
      212   -8.826999e+03         h        14         8
      213    8.324406e+03         g        14         9
      214   -1.285181e+04         h        14         9
      215    1.036516e+04         g        14        10
      216    1.581769e+04         h        14        10
      217    1.437965e+04         g        14        11
      218    9.088378e+03         h        14        11
      219    8.328949e+03         g        14        12
      220    1.021788e+04         h        14        12
      221    9.784058e+03         g        14        13
      222    4.951199e+03         h        14        13
      223   -1.187642e+03         g        14        14
      224    6.949027e+03         h        14        14
      225    3.409569e+04         g        15         0
      226   -8.781143e+04         g        15         1
      227   -5.694178e+04         h        15         1
      228   -8.523053e+03         g        15         2
      229   -2.493006e+04         h        15         2
      230   -2.741595e+04         g        15         3
      231    1.831884e+04         h        15         3
      232   -2.063637e+04         g        15         4
      233   -1.876222e+03         h        15         4
      234    7.378142e+03         g        15         5
      235   -3.574433e+04         h        15         5
      236   -2.162912e+04         g        15         6
      237    9.768641e+03         h        15         6
      238    1.748908e+04         g        15         7
      239   -4.391763e+03         h        15         7
      240   -1.330240e+04         g        15         8
      241   -2.972019e+04         h        15         8
      242   -8.441971e+03         g        15         9
      243   -8.552171e+03         h        15         9
      244    6.146453e+03         g        15        10
      245   -8.759193e+03         h        15        10
      246    4.217998e+02         g        15        11
      247   -3.665280e+03         h        15        11
      248    6.844917e+03         g        15        12
      249   -3.700970e+03         h        15        12
      250    6.473256e+03         g        15        13
      251   -5.913710e+03         h        15        13
      252    5.534234e+03         g        15        14
      253   -6.434245e+03         h        15        14
      254    4.376860e+03         g        15        15
      255    1.923820e+03         h        15        15
      256   -1.711275e+04         g        16         0
      257   -6.656078e+04         g        16         1
      258   -3.984924e+04         h        16         1
      259   -3.376089e+04         g        16         2
      260   -2.246097e+04         h        16         2
      261   -2.188302e+04         g        16         3
      262    2.523555e+04         h        16         3
      263   -1.789928e+04         g        16         4
      264   -1.607368e+04         h        16         4
      265   -4.737445e+04         g        16         5
      266    5.793175e+03         h        16         5
      267   -1.431552e+04         g        16         6
      268    2.519753e+04         h        16         6
      269    2.938623e+03         g        16         7
      270    8.343597e+03         h        16         7
      271   -3.719381e+04         g        16         8
      272   -1.942951e+03         h        16         8
      273   -2.100401e+04         g        16         9
      274    2.014369e+04         h        16         9
      275    1.068662e+03         g        16        10
      276    9.281941e+02         h        16        10
      277   -1.658993e+04         g        16        11
      278    2.044784e+03         h        16        11
      279   -4.228212e+03         g        16        12
      280    8.062444e+03         h        16        12
      281   -4.533801e+03         g        16        13
      282   -6.128184e+03         h        16        13
      283   -3.321596e+03         g        16        14
      284   -4.428346e+03         h        16        14
      285   -3.365207e+03         g        16        15
      286   -5.799753e+03         h        16        15
      287    2.304189e+03         g        16        16
      288   -2.382983e+03         h        16        16
      289   -6.313522e+04         g        17         0
      290   -1.090230e+04         g        17         1
      291    2.753843e+04         h        17         1
      292   -4.482769e+03         g        17         2
      293   -4.286345e+03         h        17         2
      294    5.660622e+03         g        17         3
      295    8.956011e+03         h        17         3
      296    1.402413e+04         g        17         4
      297    9.972912e+02         h        17         4
      298   -3.347481e+04         g        17         5
      299    2.966414e+04         h        17         5
      300    2.787871e+04         g        17         6
      301    2.612720e+04         h        17         6
      302    1.820210e+04         g        17         7
      303    5.310653e+03         h        17         7
      304   -1.879590e+04         g        17         8
      305    2.213492e+04         h        17         8
      306    6.636708e+03         g        17         9
      307    3.247871e+04         h        17         9
      308    1.363671e+04         g        17        10
      309    6.511524e+03         h        17        10
      310   -3.346828e+03         g        17        11
      311    1.134442e+04         h        17        11
      312    1.892014e+03         g        17        12
      313    1.866783e+04         h        17        12
      314    2.224124e+03         g        17        13
      315    4.578537e+03         h        17        13
      316   -4.039900e+03         g        17        14
      317    3.327859e+03         h        17        14
      318   -2.211172e+03         g        17        15
      319    5.791951e+02         h        17        15
      320   -4.649815e+03         g        17        16
      321    1.245953e+03         h        17        16
      322   -9.554204e+02         g        17        17
      323   -2.205744e+03         h        17        17
      324   -3.696328e+04         g        18         0
      325    4.550324e+04         g        18         1
      326    5.771097e+04         h        18         1
      327    3.243831e+04         g        18         2
      328   -1.199927e+04         h        18         2
      329    2.836655e+04         g        18         3
      330   -2.592597e+04         h        18         3
      331    3.588057e+04         g        18         4
      332   -9.699958e+03         h        18         4
      333    2.960901e+03         g        18         5
      334    5.794375e+03         h        18         5
      335    4.302412e+04         g        18         6
      336   -2.038490e+04         h        18         6
      337    1.452652e+04         g        18         7
      338   -2.375833e+04         h        18         7
      339    3.440260e+03         g        18         8
      340    6.563513e+03         h        18         8
      341    2.400897e+04         g        18         9
      342    6.192756e+03         h        18         9
      343    1.602286e+04         g        18        10
      344   -1.569941e+04         h        18        10
      345    7.969282e+03         g        18        11
      346    6.300836e+02         h        18        11
      347    1.318282e+04         g        18        12
      348    3.786868e+03         h        18        12
      349    8.524963e+03         g        18        13
      350    8.044199e+02         h        18        13
      351    5.347760e+03         g        18        14
      352   -8.964362e+02         h        18        14
      353    3.024405e+03         g        18        15
      354    6.866721e+02         h        18        15
      355    4.073319e+02         g        18        16
      356    8.356494e+02         h        18        16
      357    1.028465e+02         g        18        17
      358    3.413598e+03         h        18        17
      359   -1.847480e+03         g        18        18
      360    6.738196e+01         h        18        18
      361    7.235528e+03         g        19         0
      362    5.044714e+04         g        19         1
      363    2.137725e+04         h        19         1
      364    2.250413e+04         g        19         2
      365   -2.953885e+04         h        19         2
      366    7.493599e+03         g        19         3
      367   -3.870625e+04         h        19         3
      368    1.719329e+04         g        19         4
      369   -2.113101e+04         h        19         4
      370    3.944959e+02         g        19         5
      371   -1.985877e+04         h        19         5
      372    7.528238e+03         g        19         6
      373   -4.455632e+04         h        19         6
      374   -2.498467e+04         g        19         7
      375   -3.162746e+04         h        19         7
      376    6.396213e+02         g        19         8
      377   -2.460148e+03         h        19         8
      378    4.216831e+03         g        19         9
      379   -1.780361e+04         h        19         9
      380   -9.328192e+03         g        19        10
      381   -2.339691e+04         h        19        10
      382   -2.918671e+03         g        19        11
      383   -8.400514e+03         h        19        11
      384    4.741521e+03         g        19        12
      385   -1.022466e+04         h        19        12
      386   -2.085411e+03         g        19        13
      387   -8.181684e+03         h        19        13
      388    2.512782e+03         g        19        14
      389   -6.024191e+03         h        19        14
      390    2.625214e+02         g        19        15
      391   -7.619296e+03         h        19        15
      392    8.706941e+02         g        19        16
      393   -2.780785e+03         h        19        16
      394    5.076546e+02         g        19        17
      395   -4.563113e+02         h        19        17
      396    2.284899e+03         g        19        18
      397    6.234928e+02         h        19        18
      398   -4.677893e+02         g        19        19
      399    1.385017e+03         h        19        19
      400    6.656586e+03         g        20         0
      401    9.576979e+03         g        20         1
      402   -1.826823e+04         h        20         1
      403   -1.030500e+04         g        20         2
      404   -1.567964e+04         h        20         2
      405   -1.912060e+04         g        20         3
      406   -3.836062e+03         h        20         3
      407   -1.098841e+04         g        20         4
      408    1.839543e+03         h        20         4
      409   -5.631225e+03         g        20         5
      410   -6.312123e+03         h        20         5
      411   -2.330997e+04         g        20         6
      412   -1.026177e+04         h        20         6
      413   -3.725233e+04         g        20         7
      414    4.259891e+02         h        20         7
      415    8.952387e+02         g        20         8
      416    1.408122e+04         h        20         8
      417   -9.253305e+03         g        20         9
      418   -9.649812e+03         h        20         9
      419   -2.544990e+04         g        20        10
      420    4.706477e+01         h        20        10
      421   -6.508653e+03         g        20        11
      422    4.045237e+03         h        20        11
      423   -6.055868e+03         g        20        12
      424   -5.151614e+03         h        20        12
      425   -1.025649e+04         g        20        13
      426   -3.268673e+02         h        20        13
      427   -5.211555e+03         g        20        14
      428   -2.916723e+01         h        20        14
      429   -4.681259e+03         g        20        15
      430   -5.463378e+03         h        20        15
      431   -5.191402e+03         g        20        16
      432   -1.777461e+03         h        20        16
      433   -1.657753e+03         g        20        17
      434   -1.221355e+03         h        20        17
      435   -4.980588e+02         g        20        18
      436   -1.038813e+02         h        20        18
      437    8.143358e+02         g        20        19
      438   -1.352639e+03         h        20        19
      439    9.143816e+02         g        20        20
      440    7.037825e+02         h        20        20
      441   -8.906339e+03         g        21         0
      442   -2.110416e+04         g        21         1
      443   -2.285942e+04         h        21         1
      444   -1.306271e+04         g        21         2
      445    1.368542e+04         h        21         2
      446   -8.838985e+03         g        21         3
      447    3.671812e+04         h        21         3
      448   -8.900621e+03         g        21         4
      449    1.950699e+04         h        21         4
      450    1.537526e+04         g        21         5
      451    1.589414e+04         h        21         5
      452   -1.098470e+04         g        21         6
      453    2.058489e+04         h        21         6
      454   -2.899653e+03         g        21         7
      455    2.403348e+04         h        21         7
      456    1.987860e+04         g        21         8
      457    1.323974e+04         h        21         8
      458    2.325067e+03         g        21         9
      459    6.947502e+02         h        21         9
      460   -8.771011e+03         g        21        10
      461    1.500193e+04         h        21        10
      462    7.936963e+03         g        21        11
      463    1.126913e+04         h        21        11
      464    5.518167e+02         g        21        12
      465   -1.320227e+03         h        21        12
      466   -2.651290e+03         g        21        13
      467    9.241250e+03         h        21        13
      468    4.528809e+02         g        21        14
      469    4.906274e+03         h        21        14
      470   -2.239735e+03         g        21        15
      471    1.872057e+03         h        21        15
      472   -3.197544e+03         g        21        16
      473    1.793868e+03         h        21        16
      474   -1.533754e+03         g        21        17
      475    2.768331e+03         h        21        17
      476   -1.150133e+03         g        21        18
      477    1.293887e+03         h        21        18
      478   -1.410384e+02         g        21        19
      479    5.517786e+02         h        21        19
      480   -7.687625e+02         g        21        20
      481   -7.841335e+02         h        21        20
      482    7.254120e+02         g        21        21
      483   -5.407355e+02         h        21        21
      484   -5.028426e+03         g        22         0
      485   -1.589559e+04         g        22         1
      486   -1.761254e+04         h        22         1
      487    4.102609e+03         g        22         2
      488    1.852114e+04         h        22         2
      489    1.133912e+04         g        22         3
      490    3.274495e+04         h        22         3
      491    5.335431e+03         g        22         4
      492    2.232266e+03         h        22         4
      493    2.332608e+04         g        22         5
      494    1.027614e+04         h        22         5
      495    9.118504e+03         g        22         6
      496    9.772011e+03         h        22         6
      497    2.065634e+04         g        22         7
      498    1.064695e+04         h        22         7
      499    2.301841e+04         g        22         8
      500   -1.304822e+04         h        22         8
      501    5.316137e+03         g        22         9
      502   -7.636691e+03         h        22         9
      503    8.398038e+03         g        22        10
      504    5.131397e+03         h        22        10
      505    1.188257e+04         g        22        11
      506   -3.572024e+03         h        22        11
      507    4.901581e+03         g        22        12
      508   -8.214158e+03         h        22        12
      509    4.267347e+03         g        22        13
      510    2.650084e+03         h        22        13
      511    7.058063e+03         g        22        14
      512   -9.616856e+02         h        22        14
      513    9.731813e+02         g        22        15
      514   -3.043078e+02         h        22        15
      515    2.618293e+03         g        22        16
      516    5.540210e+02         h        22        16
      517    1.001553e+03         g        22        17
      518    1.127557e+03         h        22        17
      519    1.653326e+03         g        22        18
      520    1.813624e+03         h        22        18
      521    6.399657e+02         g        22        19
      522    1.158606e+03         h        22        19
      523    3.245895e+02         g        22        20
      524    2.796414e+02         h        22        20
      525   -6.812771e+02         g        22        21
      526    3.596458e+02         h        22        21
      527   -2.536660e+02         g        22        22
      528   -6.423581e+02         h        22        22
      529    1.963690e+03         g        23         0
      530    2.355144e+03         g        23         1
      531   -1.265379e+04         h        23         1
      532    3.616750e+03         g        23         2
      533    3.050644e+03         h        23         2
      534    8.139866e+03         g        23         3
      535    1.822252e+03         h        23         3
      536    7.498341e+02         g        23         4
      537   -1.406861e+04         h        23         4
      538   -1.205315e+03         g        23         5
      539   -3.235146e+03         h        23         5
      540    4.616858e+03         g        23         6
      541   -5.279664e+03         h        23         6
      542    7.762908e+03         g        23         7
      543   -4.881965e+03         h        23         7
      544   -2.456850e+03         g        23         8
      545   -2.161637e+04         h        23         8
      546   -9.221266e+03         g        23         9
      547   -8.467347e+03         h        23         9
      548    3.739332e+03         g        23        10
      549   -1.416783e+03         h        23        10
      550   -2.681339e+03         g        23        11
      551   -1.277905e+04         h        23        11
      552   -6.041025e+03         g        23        12
      553   -7.061373e+03         h        23        12
      554    3.941173e+02         g        23        13
      555   -3.943999e+03         h        23        13
      556    5.424935e+02         g        23        14
      557   -5.665873e+03         h        23        14
      558   -2.500242e+03         g        23        15
      559   -3.142701e+03         h        23        15
      560    9.024730e+02         g        23        16
      561   -2.046840e+03         h        23        16
      562    1.811788e+02         g        23        17
      563   -2.848721e+03         h        23        17
      564    8.741275e+02         g        23        18
      565    6.487963e+01         h        23        18
      566    1.346315e+03         g        23        19
      567   -5.253462e+02         h        23        19
      568    7.502939e+02         g        23        20
      569    3.597683e+01         h        23        20
      570    2.841401e+02         g        23        21
      571   -1.442896e+02         h        23        21
      572    1.261044e+02         g        23        22
      573    5.162924e+02         h        23        22
      574   -5.043870e+02         g        23        23
      575    5.801420e+01         h        23        23
      576    1.905967e+03         g        24         0
      577    1.165135e+04         g        24         1
      578    3.955944e+03         h        24         1
      579   -6.388311e+03         g        24         2
      580   -5.618448e+03         h        24         2
      581   -2.365676e+03         g        24         3
      582   -1.325257e+04         h        24         3
      583   -8.889931e+03         g        24         4
      584   -3.884686e+03         h        24         4
      585   -1.882367e+04         g        24         5
      586   -6.789552e+02         h        24         5
      587   -3.682256e+03         g        24         6
      588   -1.481038e+02         h        24         6
      589   -5.797462e+03         g        24         7
      590    1.404512e+03         h        24         7
      591   -1.883919e+04         g        24         8
      592   -2.132464e+03         h        24         8
      593   -1.173778e+04         g        24         9
      594    8.563380e+03         h        24         9
      595   -4.277806e+02         g        24        10
      596    5.620727e+03         h        24        10
      597   -1.001805e+04         g        24        11
      598   -1.270003e+03         h        24        11
      599   -1.050995e+04         g        24        12
      600    6.432981e+03         h        24        12
      601   -1.194284e+03         g        24        13
      602    1.685826e+03         h        24        13
      603   -5.360922e+03         g        24        14
      604   -7.681357e+02         h        24        14
      605   -4.690314e+03         g        24        15
      606    3.077292e+03         h        24        15
      607   -1.879941e+03         g        24        16
      608    3.036420e+02         h        24        16
      609   -2.308987e+03         g        24        17
      610   -9.716848e+02         h        24        17
      611   -1.387373e+03         g        24        18
      612    3.812501e+02         h        24        18
      613    1.115556e+02         g        24        19
      614   -7.608718e+01         h        24        19
      615   -1.918443e+02         g        24        20
      616   -4.583978e+02         h        24        20
      617    2.635754e+02         g        24        21
      618   -4.064353e+02         h        24        21
      619    9.808975e+00         g        24        22
      620   -2.687109e+02         h        24        22
      621    3.868215e+02         g        24        23
      622   -1.202091e+01         h        24        23
      623   -4.189216e+01         g        24        24
      624    3.651313e+02         h        24        24
      625    6.158567e+03         g        25         0
      626    1.175290e+04         g        25         1
      627    1.721122e+04         h        25         1
      628   -2.974920e+03         g        25         2
      629   -4.405996e+03         h        25         2
      630   -7.868589e+02         g        25         3
      631   -1.101610e+04         h        25         3
      632   -3.517931e+03         g        25         4
      633    8.017883e+03         h        25         4
      634   -8.519649e+03         g        25         5
      635    2.469885e+03         h        25         5
      636    1.145026e+03         g        25         6
      637    3.033598e+03         h        25         6
      638   -1.097278e+03         g        25         7
      639    6.586168e+03         h        25         7
      640   -7.864646e+03         g        25         8
      641    1.092985e+04         h        25         8
      642    3.171727e+03         g        25         9
      643    1.495405e+04         h        25         9
      644    7.524435e+03         g        25        10
      645    5.385508e+03         h        25        10
      646   -1.228895e+03         g        25        11
      647    7.434356e+03         h        25        11
      648    1.326303e+03         g        25        12
      649    1.171021e+04         h        25        12
      650    5.052537e+03         g        25        13
      651    3.938535e+03         h        25        13
      652   -4.065149e+02         g        25        14
      653    3.192961e+03         h        25        14
      654    8.516874e+02         g        25        15
      655    7.122875e+03         h        25        15
      656    1.665819e+03         g        25        16
      657    2.531602e+03         h        25        16
      658   -8.960108e+02         g        25        17
      659    1.944216e+03         h        25        17
      660    2.574399e+02         g        25        18
      661    2.045683e+03         h        25        18
      662    1.628073e+02         g        25        19
      663    1.268350e+03         h        25        19
      664    7.642262e+01         g        25        20
      665    5.616915e+02         h        25        20
      666   -1.730064e+02         g        25        21
      667    6.650420e+01         h        25        21
      668   -1.714590e+02         g        25        22
      669   -3.438664e+02         h        25        22
      670   -1.766732e+02         g        25        23
      671   -1.340406e+02         h        25        23
      672    6.040180e+01         g        25        24
      673   -2.713418e+02         h        25        24
      674    2.497419e+02         g        25        25
      675    8.686544e+01         h        25        25
      676    1.007482e+04         g        26         0
      677    5.914228e+03         g        26         1
      678    8.532363e+03         h        26         1
      679    3.705030e+03         g        26         2
      680   -2.475494e+03         h        26         2
      681    1.868625e+03         g        26         3
      682   -7.716079e+03         h        26         3
      683    4.040002e+03         g        26         4
      684    3.364176e+03         h        26         4
      685    4.626143e+03         g        26         5
      686   -5.107064e+03         h        26         5
      687    2.274751e+03         g        26         6
      688   -5.099886e+03         h        26         6
      689    2.533910e+03         g        26         7
      690   -2.194017e+03         h        26         7
      691    4.287329e+03         g        26         8
      692    4.181970e+03         h        26         8
      693    9.585056e+03         g        26         9
      694    1.229704e+03         h        26         9
      695    7.890895e+03         g        26        10
      696   -6.214065e+03         h        26        10
      697    4.480116e+03         g        26        11
      698    1.200522e+03         h        26        11
      699    8.642167e+03         g        26        12
      700    2.150463e+03         h        26        12
      701    5.930176e+03         g        26        13
      702   -4.222248e+03         h        26        13
      703    2.960364e+03         g        26        14
      704   -4.372461e+02         h        26        14
      705    5.382001e+03         g        26        15
      706    1.452462e+03         h        26        15
      707    3.757199e+03         g        26        16
      708   -7.987283e+02         h        26        16
      709    1.335026e+03         g        26        17
      710    1.761321e+02         h        26        17
      711    2.381490e+03         g        26        18
      712    5.858698e+02         h        26        18
      713    1.363458e+03         g        26        19
      714    8.888823e+01         h        26        19
      715    9.931777e+02         g        26        20
      716    6.482714e+02         h        26        20
      717    4.670208e+02         g        26        21
      718   -4.083042e+01         h        26        21
      719   -4.417225e+01         g        26        22
      720    1.614175e+01         h        26        22
      721   -2.822218e+02         g        26        23
      722   -4.435417e+01         h        26        23
      723   -1.580893e+02         g        26        24
      724    8.419663e+01         h        26        24
      725   -1.754287e+02         g        26        25
      726   -8.413845e+01         h        26        25
      727    9.630539e+01         g        26        26
      728   -1.580381e+02         h        26        26
      729    2.761446e+03         g        27         0
      730   -3.822198e+03         g        27         1
      731   -5.893084e+03         h        27         1
      732    6.330399e+01         g        27         2
      733    1.381935e+03         h        27         2
      734   -2.636117e+03         g        27         3
      735   -1.524313e+03         h        27         3
      736    1.457912e+03         g        27         4
      737   -3.076011e+03         h        27         4
      738    4.277449e+03         g        27         5
      739   -7.265811e+03         h        27         5
      740   -6.091221e+03         g        27         6
      741   -6.405581e+03         h        27         6
      742   -2.335495e+03         g        27         7
      743   -6.625134e+03         h        27         7
      744    2.235792e+03         g        27         8
      745   -2.575983e+03         h        27         8
      746    5.833534e+02         g        27         9
      747   -8.200558e+03         h        27         9
      748   -4.239449e+03         g        27        10
      749   -9.753148e+03         h        27        10
      750   -5.187229e+02         g        27        11
      751   -2.981058e+03         h        27        11
      752    2.019716e+03         g        27        12
      753   -5.273845e+03         h        27        12
      754   -2.689918e+03         g        27        13
      755   -7.222422e+03         h        27        13
      756   -1.746227e+03         g        27        14
      757   -2.376827e+03         h        27        14
      758    2.299638e+03         g        27        15
      759   -3.405748e+03         h        27        15
      760   -6.802143e+02         g        27        16
      761   -3.520711e+03         h        27        16
      762   -3.166438e+02         g        27        17
      763   -1.222993e+03         h        27        17
      764    8.519860e+02         g        27        18
      765   -1.794600e+03         h        27        18
      766    3.152763e+02         g        27        19
      767   -1.427548e+03         h        27        19
      768    4.493723e+02         g        27        20
      769   -3.921459e+02         h        27        20
      770    4.894174e+02         g        27        21
      771   -5.985629e+02         h        27        21
      772   -8.833278e+01         g        27        22
      773   -3.394985e+02         h        27        22
      774   -2.510672e+01         g        27        23
      775   -4.809029e+01         h        27        23
      776   -1.120664e+02         g        27        24
      777    1.708218e+02         h        27        24
      778    2.037602e+01         g        27        25
      779    1.397428e+02         h        27        25
      780   -8.643989e+01         g        27        26
      781    1.158416e+02         h        27        26
      782   -9.728606e+01         g        27        27
      783   -8.541165e+01         h        27        27
      784   -6.866905e+03         g        28         0
      785   -9.694894e+03         g        28         1
      786   -6.338200e+03         h        28         1
      787   -3.323297e+03         g        28         2
      788    7.322274e+03         h        28         2
      789   -3.883007e+03         g        28         3
      790    7.947973e+03         h        28         3
      791   -9.051698e+02         g        28         4
      792   -1.284639e+03         h        28         4
      793    1.770769e+03         g        28         5
      794    1.602233e+03         h        28         5
      795   -6.828070e+03         g        28         6
      796    2.536040e+03         h        28         6
      797   -2.259468e+03         g        28         7
      798   -3.079978e+02         h        28         7
