      IND             SHC     g | h         n         m
       96    4.549641e+03         g         9         8
       97    2.638712e+03         h         9         8
       98   -7.591886e+03         g         9         9
       99    5.845725e+03         h         9         9
      100   -1.650337e+03         g        10         0
      101    3.082245e+03         g        10         1
      102   -2.260172e+04         h        10         1
      103    6.513223e+03         g        10         2
      104    1.992446e+04         h        10         2
      105    1.472349e+04         g        10         3
      106   -8.156985e+03         h        10         3
      107    1.409723e+04         g        10         4
      108   -5.395246e+03         h        10         4
      109    1.417022e+03         g        10         5
      110   -1.290346e+03         h        10         5
      111    6.927458e+03         g        10         6
      112   -2.800467e+03         h        10         6
      113    2.945138e+03         g        10         7
      114   -5.525147e+03         h        10         7
      115    8.939558e+03         g        10         8
      116    1.323948e+03         h        10         8
      117    3.103926e+03         g        10         9
      118   -2.568163e+03         h        10         9
      119    3.863925e+03         g        10        10
      120    5.984557e+03         h        10        10
      121    3.329745e+03         g        11         0
      122    1.379189e+04         g        11         1
      123    2.468482e+03         h        11         1
      124   -4.809099e+03         g        11         2
      125    1.943658e+04         h        11         2
      126    1.596664e+04         g        11         3
      127   -1.679924e+04         h        11         3
      128    1.291892e+03         g        11         4
      129   -1.210341e+04         h        11         4
      130    1.573115e+03         g        11         5
      131   -1.481746e+03         h        11         5
      132   -3.600113e+03         g        11         6
      133   -1.104408e+04         h        11         6
      134   -1.270495e+03         g        11         7
      135   -5.349269e+03         h        11         7
      136    3.239958e+03         g        11         8
      137   -7.366821e+03         h        11         8
      138    1.046414e+03         g        11         9
      139   -6.133802e+03         h        11         9
      140   -5.652013e+02         g        11        10
      141   -2.451422e+03         h        11        10
      142    4.050805e+03         g        11        11
      143   -2.020819e+03         h        11        11
      144    1.140991e+04         g        12         0
      145    8.372597e+03         g        12         1
      146    2.155273e+04         h        12         1
      147   -2.757637e+03         g        12         2
      148    7.599314e+03         h        12         2
      149    3.131131e+02         g        12         3
      150   -8.747514e+03         h        12         3
      151   -2.608589e+03         g        12         4
      152   -4.500822e+03         h        12         4
      153   -4.066390e+03         g        12         5
      154    4.394067e+03         h        12         5
      155   -4.302400e+03         g        12         6
      156   -5.318059e+03         h        12         6
      157   -8.864469e+03         g        12         7
      158    3.518662e+03         h        12         7
      159    2.381508e+03         g        12         8
      160   -4.162701e+03         h        12         8
      161   -6.052238e+03         g        12         9
      162   -2.691135e+03         h        12         9
      163   -3.245740e+03         g        12        10
      164   -1.361359e+02         h        12        10
      165   -2.754132e+03         g        12        11
      166   -1.153911e+01         h        12        11
      167   -8.367981e+02         g        12        12
      168   -2.589350e+03         h        12        12
      169    7.792128e+03         g        13         0
      170   -4.479730e+03         g        13         1
      171    1.578021e+04         h        13         1
      172    5.964621e+03         g        13         2
      173    2.290088e+03         h        13         2
      174   -9.569847e+03         g        13         3
      175   -2.086143e+03         h        13         3
      176    1.560165e+02         g        13         4
      177    9.101256e+03         h        13         4
      178    9.974629e+02         g        13         5
      179    1.355134e+03         h        13         5
      180    1.053966e+03         g        13         6
      181    4.830131e+03         h        13         6
      182   -3.911346e+03         g        13         7
      183    5.445635e+03         h        13         7
      184    5.610809e+03         g        13         8
      185    1.708567e+03         h        13         8
      186   -3.056249e+03         g        13         9
      187   -7.292152e+02         h        13         9
      188   -8.707103e+02         g        13        10
      189    5.202731e+03         h        13        10
      190   -1.235212e+03         g        13        11
      191    2.401588e+03         h        13        11
      192   -6.371638e+02         g        13        12
      193    2.399448e+03         h        13        12
      194   -1.710318e+03         g        13        13
      195    1.377849e+02         h        13        13
      196    5.613301e+03         g        14         0
      197   -1.155810e+04         g        14         1
      198    5.692375e+02         h        14         1
      199    5.684356e+03         g        14         2
      200   -3.541432e+02         h        14         2
      201   -6.825518e+03         g        14         3
      202    6.342151e+02         h        14         3
      203   -3.425503e+02         g        14         4
      204    8.351466e+03         h        14         4
      205    6.773754e+03         g        14         5
      206   -5.133139e+03         h        14         5
      207    6.349485e+02         g        14         6
      208    4.496125e+03         h        14         6
      209    3.368376e+03         g        14         7
      210    1.150818e+03         h        14         7
      211    4.083432e+03         g        14         8
      212   -1.344339e+03         h        14         8
      213    1.294064e+03         g        14         9
      214   -1.918429e+03         h        14         9
      215    1.571121e+03         g        14        10
      216    2.424264e+03         h        14        10
      217    2.171493e+03         g        14        11
      218    1.393333e+03         h        14        11
      219    1.270942e+03         g        14        12
      220    1.554049e+03         h        14        12
      221    1.490325e+03         g        14        13
      222    7.702928e+02         h        14        13
      223   -1.821253e+02         g        14        14
      224    1.049882e+03         h        14        14
      225    4.631344e+03         g        15         0
      226   -1.184099e+04         g        15         1
      227   -7.720838e+03         h        15         1
      228   -1.155808e+03         g        15         2
      229   -3.351945e+03         h        15         2
      230   -3.680022e+03         g        15         3
      231    2.489987e+03         h        15         3
      232   -2.768879e+03         g        15         4
      233   -2.507147e+02         h        15         4
      234    1.011553e+03         g        15         5
      235   -4.809452e+03         h        15         5
      236   -2.913039e+03         g        15         6
      237    1.324063e+03         h        15         6
      238    2.353168e+03         g        15         7
      239   -5.736722e+02         h        15         7
      240   -1.798699e+03         g        15         8
      241   -4.023700e+03         h        15         8
      242   -1.111890e+03         g        15         9
      243   -1.134874e+03         h        15         9
      244    8.257365e+02         g        15        10
      245   -1.155507e+03         h        15        10
      246    3.084459e+01         g        15        11
      247   -4.749435e+02         h        15        11
      248    9.139041e+02         g        15        12
      249   -4.922823e+02         h        15        12
      250    8.525184e+02         g        15        13
      251   -7.918536e+02         h        15        13
      252    7.573500e+02         g        15        14
      253   -8.784993e+02         h        15        14
      254    5.916647e+02         g        15        15
      255    2.812306e+02         h        15        15
      256   -2.004287e+03         g        16         0
      257   -7.980155e+03         g        16         1
      258   -4.798340e+03         h        16         1
      259   -4.042621e+03         g        16         2
      260   -2.699356e+03         h        16         2
      261   -2.612096e+03         g        16         3
      262    3.062846e+03         h        16         3
      263   -2.135493e+03         g        16         4
      264   -1.920103e+03         h        16         4
      265   -5.656261e+03         g        16         5
      266    7.281773e+02         h        16         5
      267   -1.711945e+03         g        16         6
      268    3.014853e+03         h        16         6
      269    3.600995e+02         g        16         7
      270    1.024375e+03         h        16         7
      271   -4.485497e+03         g        16         8
      272   -2.472353e+02         h        16         8
      273   -2.483133e+03         g        16         9
      274    2.433990e+03         h        16         9
      275    1.220848e+02         g        16        10
      276    1.288882e+02         h        16        10
      277   -1.981981e+03         g        16        11
      278    2.573750e+02         h        16        11
      279   -5.216090e+02         g        16        12
      280    1.000719e+03         h        16        12
      281   -5.327093e+02         g        16        13
      282   -7.361868e+02         h        16        13
      283   -3.936859e+02         g        16        14
      284   -5.206112e+02         h        16        14
      285   -3.986578e+02         g        16        15
      286   -7.092828e+02         h        16        15
      287    3.023506e+02         g        16        16
      288   -2.784036e+02         h        16        16
      289   -6.738635e+03         g        17         0
      290   -1.174875e+03         g        17         1
      291    2.920743e+03         h        17         1
      292   -4.620272e+02         g        17         2
      293   -4.827712e+02         h        17         2
      294    6.032590e+02         g        17         3
      295    9.897748e+02         h        17         3
      296    1.532881e+03         g        17         4
      297    1.191410e+02         h        17         4
      298   -3.546816e+03         g        17         5
      299    3.183238e+03         h        17         5
      300    2.977784e+03         g        17         6
      301    2.771734e+03         h        17         6
      302    1.964747e+03         g        17         7
      303    5.781257e+02         h        17         7
      304   -2.010854e+03         g        17         8
      305    2.351510e+03         h        17         8
      306    7.152073e+02         g        17         9
      307    3.514038e+03         h        17         9
      308    1.468025e+03         g        17        10
      309    6.723156e+02         h        17        10
      310   -3.529959e+02         g        17        11
      311    1.241383e+03         h        17        11
      312    1.776315e+02         g        17        12
      313    1.996084e+03         h        17        12
      314    2.544492e+02         g        17        13
      315    4.995022e+02         h        17        13
      316   -4.349875e+02         g        17        14
      317    3.510194e+02         h        17        14
      318   -2.302096e+02         g        17        15
      319    4.126853e+01         h        17        15
      320   -4.922281e+02         g        17        16
      321    1.329999e+02         h        17        16
      322   -9.958578e+01         g        17        17
      323   -2.520568e+02         h        17        17
      324   -3.516459e+03         g        18         0
      325    4.325709e+03         g        18         1
      326    5.470324e+03         h        18         1
      327    3.082558e+03         g        18         2
      328   -1.172553e+03         h        18         2
      329    2.712120e+03         g        18         3
      330   -2.461509e+03         h        18         3
      331    3.435358e+03         g        18         4
      332   -9.177810e+02         h        18         4
      333    2.857680e+02         g        18         5
      334    5.562357e+02         h        18         5
      335    4.087480e+03         g        18         6
      336   -1.949478e+03         h        18         6
      337    1.377204e+03         g        18         7
      338   -2.263870e+03         h        18         7
      339    3.493326e+02         g        18         8
      340    6.034107e+02         h        18         8
      341    2.257937e+03         g        18         9
      342    6.391673e+02         h        18         9
      343    1.561399e+03         g        18        10
      344   -1.520062e+03         h        18        10
      345    7.494315e+02         g        18        11
      346    7.844758e+01         h        18        11
      347    1.250681e+03         g        18        12
      348    3.603405e+02         h        18        12
      349    8.131967e+02         g        18        13
      350    8.809463e+01         h        18        13
      351    5.235841e+02         g        18        14
      352   -1.127200e+02         h        18        14
      353    2.929000e+02         g        18        15
      354    7.406270e+01         h        18        15
      355    3.848234e+01         g        18        16
      356    6.882556e+01         h        18        16
      357    6.406914e+00         g        18        17
      358    3.334558e+02         h        18        17
      359   -1.860548e+02         g        18        18
      360   -7.641718e-01         h        18        18
      361    6.121513e+02         g        19         0
      362    4.262841e+03         g        19         1
      363    1.812064e+03         h        19         1
      364    1.894471e+03         g        19         2
      365   -2.510196e+03         h        19         2
      366    6.537563e+02         g        19         3
      367   -3.259840e+03         h        19         3
      368    1.458804e+03         g        19         4
      369   -1.798131e+03         h        19         4
      370    2.688975e+01         g        19         5
      371   -1.681730e+03         h        19         5
      372    6.367609e+02         g        19         6
      373   -3.760872e+03         h        19         6
      374   -2.128784e+03         g        19         7
      375   -2.685278e+03         h        19         7
      376    7.658616e+01         g        19         8
      377   -2.226457e+02         h        19         8
      378    3.277234e+02         g        19         9
      379   -1.502496e+03         h        19         9
      380   -7.601662e+02         g        19        10
      381   -1.990357e+03         h        19        10
      382   -2.627171e+02         g        19        11
      383   -7.207526e+02         h        19        11
      384    3.986544e+02         g        19        12
      385   -8.706857e+02         h        19        12
      386   -1.775695e+02         g        19        13
      387   -6.894454e+02         h        19        13
      388    2.267300e+02         g        19        14
      389   -5.269396e+02         h        19        14
      390    1.037341e+01         g        19        15
      391   -6.489719e+02         h        19        15
      392    7.160863e+01         g        19        16
      393   -2.450731e+02         h        19        16
      394    3.243267e+01         g        19        17
      395   -3.129755e+01         h        19        17
      396    1.954498e+02         g        19        18
      397    5.281302e+01         h        19        18
      398   -4.604708e+01         g        19        19
      399    1.243928e+02         h        19        19
      400    4.910539e+02         g        20         0
      401    7.237406e+02         g        20         1
      402   -1.373351e+03         h        20         1
      403   -7.801262e+02         g        20         2
      404   -1.182881e+03         h        20         2
      405   -1.435448e+03         g        20         3
      406   -2.669572e+02         h        20         3
      407   -8.141787e+02         g        20         4
      408    1.332054e+02         h        20         4
      409   -4.223762e+02         g        20         5
      410   -4.870389e+02         h        20         5
      411   -1.769780e+03         g        20         6
      412   -7.693672e+02         h        20         6
      413   -2.811959e+03         g        20         7
      414    2.313767e+01         h        20         7
      415    7.145792e+01         g        20         8
      416    1.061508e+03         h        20         8
      417   -7.097832e+02         g        20         9
      418   -7.467799e+02         h        20         9
      419   -1.920271e+03         g        20        10
      420    1.993335e+00         h        20        10
      421   -4.919901e+02         g        20        11
      422    2.791347e+02         h        20        11
      423   -4.662609e+02         g        20        12
      424   -3.911146e+02         h        20        12
      425   -7.734688e+02         g        20        13
      426   -3.001403e+01         h        20        13
      427   -3.898448e+02         g        20        14
      428   -1.486594e+01         h        20        14
      429   -3.553831e+02         g        20        15
      430   -4.223998e+02         h        20        15
      431   -4.031307e+02         g        20        16
      432   -1.336946e+02         h        20        16
      433   -1.337226e+02         g        20        17
      434   -8.357844e+01         h        20        17
      435   -4.355714e+01         g        20        18
      436   -1.290908e+00         h        20        18
      437    5.735124e+01         g        20        19
      438   -9.874818e+01         h        20        19
      439    7.344579e+01         g        20        20
      440    5.493435e+01         h        20        20
      441   -6.091592e+02         g        21         0
      442   -1.403087e+03         g        21         1
      443   -1.522153e+03         h        21         1
      444   -8.729072e+02         g        21         2
      445    9.213722e+02         h        21         2
      446   -6.033873e+02         g        21         3
      447    2.465746e+03         h        21         3
      448   -5.885322e+02         g        21         4
      449    1.303668e+03         h        21         4
      450    1.028861e+03         g        21         5
      451    1.050798e+03         h        21         5
      452   -7.535699e+02         g        21         6
      453    1.383314e+03         h        21         6
      454   -1.976508e+02         g        21         7
      455    1.611125e+03         h        21         7
      456    1.322912e+03         g        21         8
      457    8.858583e+02         h        21         8
      458    1.551287e+02         g        21         9
      459    3.781487e+01         h        21         9
      460   -6.101868e+02         g        21        10
      461    1.006693e+03         h        21        10
      462    5.385516e+02         g        21        11
      463    7.484366e+02         h        21        11
      464    2.642826e+01         g        21        12
      465   -9.091084e+01         h        21        12
      466   -1.731480e+02         g        21        13
      467    6.166580e+02         h        21        13
      468    2.798609e+01         g        21        14
      469    3.153757e+02         h        21        14
      470   -1.462793e+02         g        21        15
      471    1.272904e+02         h        21        15
      472   -2.223630e+02         g        21        16
      473    1.175620e+02         h        21        16
      474   -1.037898e+02         g        21        17
      475    1.920837e+02         h        21        17
      476   -8.289438e+01         g        21        18
      477    8.410859e+01         h        21        18
      478   -8.726727e+00         g        21        19
      479    4.244474e+01         h        21        19
      480   -5.178509e+01         g        21        20
      481   -5.241991e+01         h        21        20
      482    4.926055e+01         g        21        21
      483   -4.158799e+01         h        21        21
      484   -3.059106e+02         g        22         0
      485   -9.471539e+02         g        22         1
      486   -1.041105e+03         h        22         1
      487    2.488161e+02         g        22         2
      488    1.112509e+03         h        22         2
      489    6.691294e+02         g        22         3
      490    1.951354e+03         h        22         3
      491    3.187093e+02         g        22         4
      492    1.324604e+02         h        22         4
      493    1.381633e+03         g        22         5
      494    5.996914e+02         h        22         5
      495    5.449323e+02         g        22         6
      496    5.914770e+02         h        22         6
      497    1.233219e+03         g        22         7
      498    6.534483e+02         h        22         7
      499    1.363905e+03         g        22         8
      500   -7.808737e+02         h        22         8
      501    3.227313e+02         g        22         9
      502   -4.567751e+02         h        22         9
      503    4.892317e+02         g        22        10
      504    3.095025e+02         h        22        10
      505    7.074895e+02         g        22        11
      506   -2.042154e+02         h        22        11
      507    2.842437e+02         g        22        12
      508   -4.862560e+02         h        22        12
      509    2.537864e+02         g        22        13
      510    1.561174e+02         h        22        13
      511    4.194295e+02         g        22        14
      512   -6.551877e+01         h        22        14
      513    5.015949e+01         g        22        15
      514   -1.660495e+01         h        22        15
      515    1.535033e+02         g        22        16
      516    2.826313e+01         h        22        16
      517    5.371025e+01         g        22        17
      518    7.193613e+01         h        22        17
      519    9.535391e+01         g        22        18
      520    1.033773e+02         h        22        18
      521    3.414117e+01         g        22        19
      522    6.646960e+01         h        22        19
      523    2.478224e+01         g        22        20
      524    1.593081e+01         h        22        20
      525   -4.071227e+01         g        22        21
      526    2.131498e+01         h        22        21
      527   -1.916910e+01         g        22        22
      528   -3.768142e+01         h        22        22
      529    1.014410e+02         g        23         0
      530    1.244207e+02         g        23         1
      531   -6.725653e+02         h        23         1
      532    1.909694e+02         g        23         2
      533    1.685865e+02         h        23         2
      534    4.374143e+02         g        23         3
      535    8.779536e+01         h        23         3
      536    3.991821e+01         g        23         4
      537   -7.438754e+02         h        23         4
      538   -6.790354e+01         g        23         5
      539   -1.784733e+02         h        23         5
      540    2.555630e+02         g        23         6
      541   -2.770713e+02         h        23         6
      542    4.172890e+02         g        23         7
      543   -2.464044e+02         h        23         7
      544   -1.310170e+02         g        23         8
      545   -1.148783e+03         h        23         8
      546   -4.801212e+02         g        23         9
      547   -4.481843e+02         h        23         9
      548    1.984210e+02         g        23        10
      549   -7.204888e+01         h        23        10
      550   -1.471136e+02         g        23        11
      551   -6.725407e+02         h        23        11
      552   -3.158329e+02         g        23        12
      553   -3.688848e+02         h        23        12
      554    2.337799e+01         g        23        13
      555   -2.079269e+02         h        23        13
      556    3.196414e+01         g        23        14
      557   -2.975048e+02         h        23        14
      558   -1.382084e+02         g        23        15
      559   -1.683302e+02         h        23        15
      560    4.852161e+01         g        23        16
      561   -1.074181e+02         h        23        16
      562    6.444311e+00         g        23        17
      563   -1.507871e+02         h        23        17
      564    5.003456e+01         g        23        18
      565    9.313317e+00         h        23        18
      566    6.871442e+01         g        23        19
      567   -3.031501e+01         h        23        19
      568    4.231523e+01         g        23        20
      569    1.998481e+00         h        23        20
      570    1.727370e+01         g        23        21
      571   -1.213129e+01         h        23        21
      572    6.673786e+00         g        23        22
      573    2.809100e+01         h        23        22
      574   -2.476527e+01         g        23        23
      575    6.072955e+00         h        23        23
      576    9.407277e+01         g        24         0
      577    5.507851e+02         g        24         1
      578    1.884513e+02         h        24         1
      579   -3.099476e+02         g        24         2
      580   -2.577574e+02         h        24         2
      581   -1.022854e+02         g        24         3
      582   -6.301370e+02         h        24         3
      583   -4.280135e+02         g        24         4
      584   -1.791395e+02         h        24         4
      585   -8.925665e+02         g        24         5
      586   -3.329030e+01         h        24         5
      587   -1.666063e+02         g        24         6
      588   -1.259915e+01         h        24         6
      589   -2.693448e+02         g        24         7
      590    6.391033e+01         h        24         7
      591   -8.848462e+02         g        24         8
      592   -1.051684e+02         h        24         8
      593   -5.442032e+02         g        24         9
      594    4.055383e+02         h        24         9
      595   -2.067307e+01         g        24        10
      596    2.616131e+02         h        24        10
      597   -4.711499e+02         g        24        11
      598   -6.043192e+01         h        24        11
      599   -4.852833e+02         g        24        12
      600    3.041716e+02         h        24        12
      601   -5.091172e+01         g        24        13
      602    7.822222e+01         h        24        13
      603   -2.487148e+02         g        24        14
      604   -3.478313e+01         h        24        14
      605   -2.187574e+02         g        24        15
      606    1.405079e+02         h        24        15
      607   -8.907720e+01         g        24        16
      608    1.229725e+01         h        24        16
      609   -1.092655e+02         g        24        17
      610   -4.814666e+01         h        24        17
      611   -6.565118e+01         g        24        18
      612    2.215092e+01         h        24        18
      613    1.133961e+01         g        24        19
      614   -4.078780e+00         h        24        19
      615   -4.409103e+00         g        24        20
      616   -2.220547e+01         h        24        20
      617    1.622003e+01         g        24        21
      618   -1.963031e+01         h        24        21
      619   -8.497015e-01         g        24        22
      620   -1.439847e+01         h        24        22
      621    2.131545e+01         g        24        23
      622   -6.720766e-02         h        24        23
      623    2.116604e+00         g        24        24
      624    1.605744e+01         h        24        24
      625    2.610736e+02         g        25         0
      626    4.933348e+02         g        25         1
      627    7.250148e+02         h        25         1
      628   -1.341110e+02         g        25         2
      629   -1.780740e+02         h        25         2
      630   -3.022939e+01         g        25         3
      631   -4.550582e+02         h        25         3
      632   -1.568853e+02         g        25         4
      633    3.462593e+02         h        25         4
      634   -3.649348e+02         g        25         5
      635    1.046942e+02         h        25         5
      636    4.999756e+01         g        25         6
      637    1.213326e+02         h        25         6
      638   -4.598331e+01         g        25         7
      639    2.745178e+02         h        25         7
      640   -3.296483e+02         g        25         8
      641    4.563302e+02         h        25         8
      642    1.350473e+02         g        25         9
      643    6.289554e+02         h        25         9
      644    3.130271e+02         g        25        10
      645    2.184320e+02         h        25        10
      646   -4.758333e+01         g        25        11
      647    3.115709e+02         h        25        11
      648    5.627405e+01         g        25        12
      649    4.896049e+02         h        25        12
      650    2.103078e+02         g        25        13
      651    1.614638e+02         h        25        13
      652   -1.844548e+01         g        25        14
      653    1.307119e+02         h        25        14
      654    3.747796e+01         g        25        15
      655    2.932108e+02         h        25        15
      656    6.766022e+01         g        25        16
      657    9.992041e+01         h        25        16
      658   -3.822288e+01         g        25        17
      659    7.981797e+01         h        25        17
      660    7.161649e+00         g        25        18
      661    8.423013e+01         h        25        18
      662    1.232351e+01         g        25        19
      663    5.616060e+01         h        25        19
      664    5.984546e+00         g        25        20
      665    1.904552e+01         h        25        20
      666   -2.919292e+00         g        25        21
      667    2.119020e+00         h        25        21
      668   -4.266209e+00         g        25        22
      669   -1.592252e+01         h        25        22
      670   -6.162200e+00         g        25        23
      671   -6.246286e+00         h        25        23
      672    2.978723e+00         g        25        24
      673   -1.430179e+01         h        25        24
      674    8.932497e+00         g        25        25
      675    5.612385e-01         h        25        25
      676    3.763335e+02         g        26         0
      677    2.214283e+02         g        26         1
      678    3.163886e+02         h        26         1
      679    1.334034e+02         g        26         2
      680   -8.943085e+01         h        26         2
      681    6.862754e+01         g        26         3
      682   -2.848040e+02         h        26         3
      683    1.521220e+02         g        26         4
      684    1.299609e+02         h        26         4
      685    1.750336e+02         g        26         5
      686   -1.883779e+02         h        26         5
      687    8.410315e+01         g        26         6
      688   -1.934604e+02         h        26         6
      689    8.829537e+01         g        26         7
      690   -7.885922e+01         h        26         7
      691    1.560357e+02         g        26         8
      692    1.589785e+02         h        26         8
      693    3.546129e+02         g        26         9
      694    4.774596e+01         h        26         9
      695    2.959125e+02         g        26        10
      696   -2.327404e+02         h        26        10
      697    1.658620e+02         g        26        11
      698    4.585245e+01         h        26        11
      699    3.192991e+02         g        26        12
      700    8.011379e+01         h        26        12
      701    2.150602e+02         g        26        13
      702   -1.586017e+02         h        26        13
      703    1.094088e+02         g        26        14
      704   -1.709057e+01         h        26        14
      705    1.997836e+02         g        26        15
      706    5.275385e+01         h        26        15
      707    1.404787e+02         g        26        16
      708   -3.182925e+01         h        26        16
      709    5.001564e+01         g        26        17
      710    8.597332e+00         h        26        17
      711    8.841451e+01         g        26        18
      712    2.041263e+01         h        26        18
      713    5.333324e+01         g        26        19
      714    5.857062e+00         h        26        19
      715    3.929393e+01         g        26        20
      716    2.293916e+01         h        26        20
      717    1.854730e+01         g        26        21
      718    6.784481e-02         h        26        21
      719   -1.320736e+00         g        26        22
      720   -1.501416e-01         h        26        22
      721   -1.022564e+01         g        26        23
      722   -4.072203e+00         h        26        23
      723   -9.859751e+00         g        26        24
      724   -5.699763e-02         h        26        24
      725   -9.339588e+00         g        26        25
      726   -3.465549e+00         h        26        25
      727    9.175494e-01         g        26        26
      728   -4.081471e+00         h        26        26
      729    9.357898e+01         g        27         0
      730   -1.262258e+02         g        27         1
      731   -1.957385e+02         h        27         1
      732    1.691810e+00         g        27         2
      733    4.725571e+01         h        27         2
      734   -8.879605e+01         g        27         3
      735   -5.402629e+01         h        27         3
      736    5.345896e+01         g        27         4
      737   -1.073356e+02         h        27         4
      738    1.496894e+02         g        27         5
      739   -2.390626e+02         h        27         5
      740   -2.015611e+02         g        27         6
      741   -2.152829e+02         h        27         6
      742   -8.498510e+01         g        27         7
      743   -2.194447e+02         h        27         7
      744    7.245811e+01         g        27         8
      745   -8.130577e+01         h        27         8
      746    1.955247e+01         g        27         9
      747   -2.706781e+02         h        27         9
      748   -1.358012e+02         g        27        10
      749   -3.175421e+02         h        27        10
      750   -2.096234e+01         g        27        11
      751   -9.887045e+01         h        27        11
      752    6.859336e+01         g        27        12
      753   -1.738172e+02         h        27        12
      754   -9.214706e+01         g        27        13
      755   -2.413051e+02         h        27        13
      756   -5.303838e+01         g        27        14
      757   -7.571999e+01         h        27        14
      758    7.803153e+01         g        27        15
      759   -1.134020e+02         h        27        15
      760   -2.081938e+01         g        27        16
      761   -1.141237e+02         h        27        16
      762   -7.038790e+00         g        27        17
      763   -4.042991e+01         h        27        17
      764    3.092582e+01         g        27        18
      765   -5.940588e+01         h        27        18
      766    1.122256e+01         g        27        19
      767   -5.063810e+01         h        27        19
      768    1.468380e+01         g        27        20
      769   -1.230590e+01         h        27        20
      770    1.712428e+01         g        27        21
      771   -1.723557e+01         h        27        21
      772   -3.986722e+00         g        27        22
      773   -9.280865e+00         h        27        22
      774   -1.854579e+00         g        27        23
      775    1.572362e+00         h        27        23
      776   -7.880635e+00         g        27        24
      777    5.197169e+00         h        27        24
      778   -4.180701e+00         g        27        25
      779    8.703689e+00         h        27        25
      780   -3.709613e+00         g        27        26
      781    5.810585e+00         h        27        26
      782   -2.632502e+00         g        27        27
      783   -5.100267e-01         h        27        27
      784   -2.014730e+02         g        28         0
      785   -2.859515e+02         g        28         1
      786   -1.835108e+02         h        28         1
      787   -9.421025e+01         g        28         2
      788    2.156171e+02         h        28         2
      789   -1.149734e+02         g        28         3
      790    2.340994e+02         h        28         3
      791   -2.448909e+01         g        28         4
      792   -3.962462e+01         h        28         4
      793    5.349346e+01         g        28         5
      794    4.518909e+01         h        28         5
      795   -1.975420e+02         g        28         6
      796    7.513466e+01         h        28         6
      797   -6.684606e+01         g        28         7
      798   -1.041317e+01         h        28         7
